baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR52176|c0_g1_i1	349.288072671414	0.0160341225818309	0.172280498706857	1.01734075017525e-05	0.00249082570402375	tr|A0A2R7WIY9|A0A2R7WIY9_ONCFA Peptidase S1 domain-containing protein (Fragment) OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS009871 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)
TR100597|c0_g1_i1	509.233033355282	0.0233737580266671	0.173480563849877	1.15604659296481e-05	0.00260494510770146				FALSE	NA										
TR51648|c0_g1_i1	66.1721635005621	0.0150268892183391	0.172240542850435	1.26980779314198e-05	0.00280926233508688				FALSE	NA										
TR243094|c0_g2_i1	139.785790406274	0.0256948003748084	0.174009497857909	1.41750775903534e-05	0.00286453465001876				FALSE	NA										
TR207970|c10_g3_i1	299.50582533944	0.0227290262247617	0.173423788798769	1.46038507493625e-05	0.00289940706169252				FALSE	NA										
TR246647|c1_g1_i1	423.980566723439	0.0278687713407389	0.174686459930718	1.34627811537802e-05	0.00298708494224626				FALSE	NA										
TR256442|c0_g1_i1	70.8394634446553	0.0488369576102859	0.181132796518443	1.58640869384724e-05	0.00304284430937571	tr|A0A7G1PV77|A0A7G1PV77_PLAST Double-stranded RNA degrading enzyme OS=Plautia stali OX=106108 GN=dsRNase PE=2 SV=1	plautia stali	No	FALSE	NA					Endonuclease_NS		GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003676(L=3),GO:0003824(L=1),GO:0005488(L=1),GO:0016787(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Endonuclease_NS), SMART (Endonuclease_NS, NUC, SIGNAL)
TR275690|c4_g1_i1	162.362669877572	4.90597087820224	1.96277445325917	1.46683091575507e-05	0.00304459230481695				FALSE	NA										
TR276067|c0_g1_i1	314.313491474884	0.0207474639057255	0.1729706212491	1.64912149459809e-05	0.00304459230481695				FALSE	NA										
TR55552|c0_g1_i1	299.154688230871	0.0337248645424865	0.175888691141896	1.65304277110849e-05	0.00304459230481695				FALSE	NA										
TR272599|c0_g1_i1	134.465718909968	0.0176535464095925	0.172477331763117	1.64539336316186e-05	0.00317794363086595				FALSE	NA										
TR211445|c1_g1_i1	61.1770046078719	0.0283711404227531	0.174702835607789	1.61497926747324e-05	0.00324733996516401	XP_014286910.1 venom serine protease-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)
TR207970|c10_g1_i1	392.71340728424	0.0234316275601235	0.173481562242637	1.64407081363463e-05	0.00325497714130768				FALSE	NA										
TR258046|c1_g4_i1	102.741070918057	0.0330380917954207	0.175965312251861	1.83105966010563e-05	0.00337579104767746				FALSE	NA										
TR207095|c0_g1_i5	35.0436193964112	-0.0970568912952557	0.214883354446531	1.85386163174504e-05	0.00374666565858359	tr|B0M387|B0M387_RIPPE Period OS=Riptortus pedestris OX=329032 GN=per PE=2 SV=1	riptortus pedestris	No	FALSE	NA				PER	an increase in PER dosage leads to shortened circadian rhythms and a decrease leads to lengthened circadian rhythms. Essential for the circadian rhythmicity of locomotor activity, eclosion behavior, and for the rhythmic component of the male courtship song that originates in the thoracic nervous system. The biological cycle depends on the rhythmic formation and nuclear localization of the TIM-PER complex. Light induces the degradation of TIM, which promotes elimination of PER. Nuclear activity of the heterodimer coordinatively regulates PER and TIM transcription through a negative feedback loop. Behaves as a negative element in circadian transcriptional loop. Does not appear to bind DNA, suggesting indirect transcriptional inhibition (By similarity)	4710,4711,4713,5168	GO:0000003(L=1),GO:0000122(L=8),GO:0001306(L=4),GO:0001659(L=4),GO:0003008(L=2),GO:0006355(L=7),GO:0006357(L=8),GO:0006950(L=2),GO:0006979(L=3),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007562(L=4),GO:0007568(L=3),GO:0007571(L=4),GO:0007610(L=1),GO:0007611(L=3),GO:0007613(L=4),GO:0007616(L=7),GO:0007617(L=4),GO:0007618(L=3),GO:0007619(L=5),GO:0007620(L=5),GO:0007622(L=2),GO:0007623(L=2),GO:0007624(L=2),GO:0007626(L=2),GO:0008049(L=5),GO:0008062(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0008340(L=5),GO:0009266(L=3),GO:0009314(L=3),GO:0009416(L=4),GO:0009605(L=2),GO:0009628(L=2),GO:0009648(L=5),GO:0009649(L=4),GO:0009719(L=2),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009987(L=1),GO:0010033(L=3),GO:0010243(L=3),GO:0010259(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010629(L=6),GO:0014070(L=4),GO:0016545(L=8),GO:0019098(L=2),GO:0019219(L=5),GO:0019222(L=3),GO:0022410(L=5),GO:0022414(L=2),GO:0023052(L=1),GO:0030534(L=3),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0042220(L=4),GO:0042221(L=2),GO:0042592(L=3),GO:0042745(L=4),GO:0042749(L=5),GO:0042752(L=3),GO:0043153(L=5),GO:0043279(L=4),GO:0043392(L=5),GO:0044092(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044703(L=3),GO:0044706(L=2),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045187(L=5),GO:0045433(L=8),GO:0045475(L=3),GO:0045892(L=8),GO:0045934(L=6),GO:0048065(L=7),GO:0048148(L=5),GO:0048511(L=1),GO:0048512(L=3),GO:0048519(L=3),GO:0048523(L=4),GO:0048583(L=3),GO:0048609(L=3),GO:0048871(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050795(L=3),GO:0050877(L=3),GO:0050890(L=4),GO:0050896(L=1),GO:0051098(L=3),GO:0051100(L=4),GO:0051101(L=4),GO:0051171(L=4),GO:0051172(L=5),GO:0051239(L=3),GO:0051252(L=5),GO:0051253(L=6),GO:0051704(L=1),GO:0051705(L=2),GO:0051716(L=2),GO:0060086(L=3),GO:0060179(L=5),GO:0060255(L=4),GO:0060359(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0065009(L=2),GO:0071684(L=3),GO:0080090(L=4),GO:1901698(L=3),GO:1901700(L=3),GO:2000112(L=6),GO:2000113(L=7),GO:2000677(L=5),GO:2000678(L=6),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0005667(L=4),GO:0005737(L=4),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0048471(L=5),GO:0070013(L=3),	GO:0000988(L=1),GO:0000989(L=2),GO:0001071(L=1),GO:0003674(L=0),GO:0003700(L=2),GO:0003712(L=3),GO:0003714(L=4),GO:0003824(L=1),GO:0003989(L=5),GO:0004871(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0008134(L=3),GO:0016421(L=4),GO:0016874(L=2),GO:0016885(L=3),GO:0046982(L=4),GO:0046983(L=3),GO:0060089(L=1),	PFAM (PAS, PAS_3, Period_C), SMART (PAS, PAC, COIL, TRANS)
TR242526|c1_g1_i1	166.714090514316	0.0248714560484758	0.173887037590451	2.26986208268745e-05	0.00377752389018381	XP_003702278.1 PREDICTED: uncharacterized protein LOC100880374 [Megachile rotundata]	megachile rotundata	No	FALSE	NA					Mak10 subunit, NatC N(alpha)-terminal acetyltransferase		GO:0008150(L=0),GO:0008152(L=1),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0016740(L=2),	PFAM (Mak10, CwfJ_C_1, CwfJ_C_2), SMART (COIL, SIGNAL, TRANS)
TR233861|c2_g1_i1	137.917702038977	0.0307533151437972	0.175277900097827	1.9052778681158e-05	0.00378584571715146	tr|A0A2R7WUH5|A0A2R7WUH5_ONCFA 2,3-bisphosphoglycerate 3-phosphatase OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS015270 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					Multiple inositol polyphosphate phosphatase		GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0016311(L=5),GO:0044237(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0003993(L=6),GO:0004446(L=7),GO:0004721(L=6),GO:0016787(L=2),GO:0016788(L=3),GO:0016791(L=5),GO:0042578(L=4),GO:0052745(L=6),GO:0052826(L=8),	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)
TR286619|c3_g1_i1	141.296513015496	0.023612761402101	0.173610425213119	2.00530416341465e-05	0.00387777250839102	XP_014286910.1 venom serine protease-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)
TR62158|c0_g1_i1	223.292982273375	0.0277052868429051	0.174610536577407	2.03662568243775e-05	0.00388287115131259				FALSE	NA										
TR103620|c0_g1_i1	43.1294340716898	0.0170260544165637	0.172502448030952	2.2049769179802e-05	0.00394105350644277				FALSE	NA										
TR283269|c1_g1_i3	23.1167909778754	3.28064262403028	0.923729346606692	2.13730916510135e-05	0.00401419224323474	XP_024216204.1 probable nuclear hormone receptor HR3 isoform X3 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				HR46	receptor		GO:0000122(L=8),GO:0006139(L=3),GO:0006351(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0006366(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007399(L=5),GO:0007417(L=5),GO:0007420(L=5),GO:0007552(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009755(L=5),GO:0009889(L=4),GO:0009890(L=5),GO:0009891(L=5),GO:0009892(L=4),GO:0009893(L=4),GO:0009987(L=1),GO:0010033(L=3),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010557(L=6),GO:0010558(L=6),GO:0010604(L=5),GO:0010605(L=5),GO:0010628(L=6),GO:0010629(L=6),GO:0014070(L=4),GO:0016070(L=4),GO:0016319(L=4),GO:0018130(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019438(L=4),GO:0023052(L=1),GO:0030522(L=4),GO:0031323(L=4),GO:0031324(L=5),GO:0031325(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0031328(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032774(L=5),GO:0032870(L=4),GO:0033993(L=4),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0040034(L=4),GO:0042221(L=2),GO:0043170(L=3),GO:0043401(L=6),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045892(L=8),GO:0045893(L=8),GO:0045934(L=6),GO:0045935(L=6),GO:0045944(L=8),GO:0046483(L=3),GO:0048513(L=4),GO:0048518(L=3),GO:0048519(L=3),GO:0048522(L=4),GO:0048523(L=4),GO:0048545(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051171(L=4),GO:0051172(L=5),GO:0051173(L=5),GO:0051252(L=5),GO:0051253(L=6),GO:0051254(L=6),GO:0051716(L=2),GO:0060255(L=4),GO:0065007(L=1),GO:0070887(L=3),GO:0071310(L=4),GO:0071383(L=5),GO:0071396(L=5),GO:0071407(L=5),GO:0071495(L=3),GO:0071704(L=2),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),GO:2000113(L=7),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0000975(L=5),GO:0000976(L=7),GO:0000977(L=8),GO:0000981(L=3),GO:0001012(L=7),GO:0001067(L=4),GO:0001071(L=1),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003700(L=2),GO:0003707(L=3),GO:0004871(L=1),GO:0004872(L=2),GO:0004879(L=2),GO:0004887(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0008270(L=6),GO:0038023(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0043565(L=5),GO:0044212(L=6),GO:0046872(L=4),GO:0046914(L=5),GO:0060089(L=1),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Hormone_recep, zf-C4), SMART (HOLI, ZnF_C4, COIL)
TR266126|c0_g1_i1	13.9728551438181	-3.01108963641872	0.972800041739861	2.20654744182405e-05	0.00408822913690248				FALSE	NA										
TR202906|c0_g4_i2	58.1298572675989	0.0245816996505082	0.173803919197546	2.32013070150898e-05	0.00413236781706879	tr|R4WML5|R4WML5_RIPPE Zinc carboxypeptidase OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					Carboxypeptidase		GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004180(L=6),GO:0004181(L=7),GO:0005488(L=1),GO:0008233(L=3),GO:0008235(L=6),GO:0008237(L=5),GO:0008238(L=5),GO:0008270(L=6),GO:0016787(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0070011(L=4),	PFAM (Peptidase_M14, Propep_M14), SMART (Zn_pept, SIGNAL, TRANS)
TR61049|c0_g1_i1	28.9387789890437	1.24022125871744	0.347668385722537	2.16882269609235e-05	0.00413236781706879	XP_014278330.1 cyclin-Q [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Cyclin, N-terminal domain	4130	GO:0000079(L=9),GO:0001932(L=7),GO:0006355(L=7),GO:0008150(L=0),GO:0009889(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0019219(L=5),GO:0019220(L=6),GO:0019222(L=3),GO:0031323(L=4),GO:0031326(L=5),GO:0031399(L=6),GO:0032268(L=5),GO:0042325(L=7),GO:0043549(L=8),GO:0045859(L=8),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0051171(L=4),GO:0051174(L=5),GO:0051246(L=5),GO:0051252(L=5),GO:0051338(L=4),GO:0051726(L=4),GO:0060255(L=4),GO:0065007(L=1),GO:0065009(L=2),GO:0071900(L=8),GO:0080090(L=4),GO:2000112(L=6),GO:2001141(L=6),			PFAM (Cyclin_N), SMART (CYCLIN)
TR208800|c1_g6_i1	53.2935657039143	0.0259973091856928	0.174109462088602	2.38083509270854e-05	0.00418541669182578				FALSE	NA										
TR254369|c0_g1_i2	430.45672323664	0.0124043063347099	0.171932108081404	2.92480033182566e-05	0.00424344211968615				FALSE	NA										
TR109325|c0_g1_i1	13.9409083112787	0.0274633311779155	0.174415289405451	2.50268855773974e-05	0.00436045860798779				FALSE	NA										
TR224430|c1_g7_i2	296.671106541978	0.0272214875609079	0.174514393244212	2.59867118541904e-05	0.00445363912276724				FALSE	NA										
TR82720|c0_g1_i1	227.907348404569	0.0127944150616279	0.17197849231443	2.72645624667759e-05	0.00459414395025428				FALSE	NA										
TR98132|c0_g1_i1	58.4128615475265	0.0247952068687062	0.173847627771568	2.78303289400794e-05	0.00459414395025428				FALSE	NA										
TR205937|c2_g1_i1	368.739029972698	0.033155541138075	0.176070975617566	2.85588825392308e-05	0.00465761117116121				FALSE	NA										
TR271538|c1_g1_i2	603.316267670211	-0.965532970128259	0.299045564092657	3.48168525905203e-05	0.00469058364416587	tr|T1I0D4|T1I0D4_RHOPR VPS9 domain-containing protein OS=Rhodnius prolixus OX=13249 PE=4 SV=1	rhodnius prolixus	No	FALSE	NA				VPS9D1	VPS9 domain containing 1					PFAM (VPS9), SMART (VPS9, COIL)
TR45454|c0_g1_i1	194.436724642282	0.0147253553480768	0.172241330085622	2.96941604520067e-05	0.00472881405418369				FALSE	NA										
TR256433|c0_g2_i1	105.178799588086	0.0123528024560911	0.171919088398555	3.33756170953303e-05	0.00499426557994375				FALSE	NA										
TR246537|c1_g1_i3	208.374879076214	0.0145680801060008	0.172173024791587	3.48939543017138e-05	0.00516144989060262				FALSE	NA										
TR210393|c7_g1_i1	696.192474778688	0.0158357652678695	0.172279684909732	4.15862524161526e-05	0.0053479061258187				FALSE	NA										
TR209898|c0_g1_i1	34.6193536139947	-1.08304446892661	0.356598615408245	3.80283756853727e-05	0.00554091393807637	XP_014288094.1 ras-related protein Rab-9B-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Ras-related protein	5162	GO:0006139(L=3),GO:0006152(L=7),GO:0006163(L=5),GO:0006184(L=-1),GO:0006195(L=7),GO:0006725(L=3),GO:0006753(L=4),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006810(L=3),GO:0007154(L=2),GO:0007165(L=3),GO:0007264(L=5),GO:0008104(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009141(L=5),GO:0009143(L=5),GO:0009144(L=7),GO:0009146(L=7),GO:0009150(L=6),GO:0009154(L=7),GO:0009164(L=5),GO:0009166(L=5),GO:0009199(L=7),GO:0009203(L=7),GO:0009205(L=7),GO:0009207(L=8),GO:0009259(L=5),GO:0009261(L=5),GO:0009987(L=1),GO:0015031(L=4),GO:0016192(L=4),GO:0016197(L=4),GO:0019439(L=4),GO:0019637(L=3),GO:0019693(L=4),GO:0023052(L=1),GO:0033036(L=2),GO:0034641(L=3),GO:0034655(L=4),GO:0035556(L=4),GO:0042147(L=5),GO:0042278(L=5),GO:0042454(L=7),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044270(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0045184(L=4),GO:0046039(L=7),GO:0046128(L=7),GO:0046130(L=7),GO:0046434(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0046907(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0051716(L=2),GO:0055086(L=3),GO:0065007(L=1),GO:0071702(L=4),GO:0071704(L=2),GO:0072521(L=4),GO:0072523(L=5),GO:1901068(L=7),GO:1901069(L=8),GO:1901135(L=3),GO:1901136(L=4),GO:1901292(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),GO:1901657(L=3),GO:1901658(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005768(L=5),GO:0005769(L=7),GO:0005770(L=7),GO:0005802(L=5),GO:0031982(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0045202(L=1),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0003924(L=7),GO:0004620(L=5),GO:0004767(L=6),GO:0005488(L=1),GO:0005525(L=7),GO:0008081(L=5),GO:0016298(L=4),GO:0016462(L=5),GO:0016787(L=2),GO:0016788(L=3),GO:0016817(L=3),GO:0016818(L=4),GO:0017076(L=4),GO:0017111(L=6),GO:0019001(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032561(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0042578(L=4),GO:0043167(L=2),GO:0043168(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Ras, Miro, Arf, Gtr1_RagA, GTP_EFTU), SMART (RAB, small_GTPase)
TR222470|c1_g1_i1	41.5696843531443	0.0154064275080007	0.172291226875288	4.79981508817573e-05	0.00554091393807637				FALSE	NA										
TR223896|c0_g1_i1	565.777641072393	-1.86864512628583	0.665067666334195	3.68149024698633e-05	0.00554091393807637				FALSE	NA										
TR255577|c0_g1_i1	205.72638952908	-1.29922577982735	0.398833335224373	4.65144990251292e-05	0.00554091393807637	XP_014274695.1 legumain-like isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Peptidase C13 family	4142,4612	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004197(L=6),GO:0008233(L=3),GO:0008234(L=5),GO:0016787(L=2),GO:0070011(L=4),	PFAM (Peptidase_C13), SMART (SIGNAL, TRANS)
TR266421|c0_g1_i1	35.9053795745657	-1.20906620398221	0.382653686291681	3.66686430703406e-05	0.00554091393807637	XP_014288540.1 cytokine receptor-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				DOME	FN3		GO:0000003(L=1),GO:0001654(L=7),GO:0001667(L=5),GO:0001709(L=5),GO:0001745(L=6),GO:0002009(L=5),GO:0002376(L=1),GO:0003002(L=5),GO:0003006(L=2),GO:0003008(L=2),GO:0006464(L=5),GO:0006470(L=6),GO:0006793(L=3),GO:0006796(L=4),GO:0006928(L=3),GO:0006955(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007259(L=6),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007297(L=4),GO:0007298(L=7),GO:0007350(L=6),GO:0007389(L=4),GO:0007423(L=6),GO:0007424(L=6),GO:0007425(L=6),GO:0007442(L=5),GO:0007610(L=1),GO:0007611(L=3),GO:0007613(L=4),GO:0007616(L=7),GO:0007622(L=2),GO:0007623(L=2),GO:0007626(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0008284(L=5),GO:0009653(L=3),GO:0009790(L=4),GO:0009880(L=5),GO:0009887(L=4),GO:0009888(L=3),GO:0009987(L=1),GO:0010033(L=3),GO:0010631(L=5),GO:0016311(L=5),GO:0016477(L=4),GO:0019221(L=6),GO:0019538(L=3),GO:0019953(L=2),GO:0022412(L=3),GO:0022414(L=2),GO:0023052(L=1),GO:0030154(L=4),GO:0030707(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0034097(L=4),GO:0035282(L=6),GO:0035335(L=7),GO:0035556(L=4),GO:0036211(L=4),GO:0040011(L=1),GO:0042127(L=4),GO:0042221(L=2),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045165(L=5),GO:0045475(L=3),GO:0048468(L=5),GO:0048477(L=4),GO:0048511(L=1),GO:0048512(L=3),GO:0048513(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048546(L=4),GO:0048565(L=5),GO:0048592(L=5),GO:0048609(L=3),GO:0048610(L=-1),GO:0048729(L=4),GO:0048731(L=4),GO:0048749(L=8),GO:0048856(L=2),GO:0048869(L=3),GO:0048870(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050877(L=3),GO:0050890(L=4),GO:0050896(L=1),GO:0051179(L=1),GO:0051674(L=2),GO:0051716(L=2),GO:0055123(L=5),GO:0060429(L=4),GO:0060541(L=5),GO:0061525(L=7),GO:0065007(L=1),GO:0070887(L=3),GO:0071310(L=4),GO:0071345(L=5),GO:0071704(L=2),GO:0090130(L=3),GO:0090132(L=4),	GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0016020(L=1),GO:0016324(L=3),GO:0016327(L=3),GO:0044425(L=2),GO:0044459(L=3),GO:0044464(L=2),GO:0045177(L=3),GO:0071944(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0004721(L=6),GO:0004725(L=7),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004896(L=4),GO:0005488(L=1),GO:0005515(L=2),GO:0016787(L=2),GO:0016788(L=3),GO:0016791(L=5),GO:0019955(L=3),GO:0038023(L=2),GO:0042578(L=4),GO:0046982(L=4),GO:0046983(L=3),GO:0060089(L=1),	PFAM (fn3), SMART (FN3, TRANS, SIGNAL, COIL)
TR43044|c0_g2_i1	51.5301764139064	0.019676282753342	0.172789485582711	3.82549012205704e-05	0.00554091393807637				FALSE	NA										
TR43948|c0_g1_i1	60.2608183830983	0.0151466023869382	0.172288177847339	3.75911483490597e-05	0.00554091393807637				FALSE	NA										
TR280405|c1_g2_i1	94.2876980766256	0.0247580961666346	0.17386508998332	4.22644679462471e-05	0.00566558752517714				FALSE	NA										
TR199393|c0_g1_i1	74.0494010354498	0.0156237074870789	0.172315751447099	4.36057390528366e-05	0.00578512433487106				FALSE	NA										
TR204445|c4_g1_i1	34.1258821237687	0.0587682933819799	0.185868431008822	4.40502891274703e-05	0.00608646478666504				FALSE	NA										
