baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR224540|c2_g1_i2	17.8813361315637	-0.0109673993273083	0.0753185648897614	0.000159758839935006	0.199176261403585	XP_014289048.1 SH3 domain-binding protein 5 homolog isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					SH3 domain-binding protein 5 (SH3BP5)		GO:0001708(L=5),GO:0001932(L=7),GO:0001933(L=8),GO:0003002(L=5),GO:0006469(L=7),GO:0007275(L=3),GO:0007389(L=4),GO:0007498(L=4),GO:0007517(L=6),GO:0008150(L=0),GO:0008219(L=3),GO:0009653(L=3),GO:0009887(L=4),GO:0009888(L=3),GO:0009892(L=4),GO:0009952(L=6),GO:0009987(L=1),GO:0010563(L=6),GO:0010605(L=5),GO:0012501(L=4),GO:0016265(L=-1),GO:0019220(L=6),GO:0019222(L=3),GO:0030154(L=4),GO:0031323(L=4),GO:0031324(L=5),GO:0031399(L=6),GO:0031400(L=7),GO:0032268(L=5),GO:0032269(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0033673(L=7),GO:0042325(L=7),GO:0042326(L=8),GO:0042692(L=5),GO:0042693(L=6),GO:0042694(L=6),GO:0043086(L=4),GO:0043549(L=8),GO:0044092(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045165(L=5),GO:0045859(L=8),GO:0045936(L=7),GO:0048513(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0048644(L=5),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050730(L=8),GO:0050732(L=9),GO:0050789(L=2),GO:0050790(L=3),GO:0050794(L=3),GO:0051174(L=5),GO:0051246(L=5),GO:0051248(L=6),GO:0051338(L=4),GO:0051348(L=5),GO:0060255(L=4),GO:0061061(L=3),GO:0061097(L=8),GO:0061099(L=8),GO:0065007(L=1),GO:0065009(L=2),GO:0080090(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0004857(L=3),GO:0004860(L=5),GO:0005198(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0017124(L=4),GO:0019207(L=3),GO:0019210(L=4),GO:0019887(L=4),GO:0019904(L=3),GO:0030234(L=2),GO:0030292(L=6),GO:0042302(L=2),	PFAM (SH3BP5, Chitin_bind_4), SMART (COIL)	NA
TR199918|c0_g1_i1	11.7583653075647	0.0250750565792843	0.080360368657027	0.000200711123836838	0.206741896055059	XP_014270613.1 condensin-2 complex subunit D3-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Inherit from biNOG: Non-SMC condensin II complex, subunit D3		GO:0000070(L=5),GO:0000278(L=4),GO:0000280(L=5),GO:0000819(L=6),GO:0006139(L=3),GO:0006259(L=4),GO:0006323(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0006996(L=3),GO:0007049(L=3),GO:0007059(L=3),GO:0007067(L=5),GO:0007076(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0016043(L=2),GO:0022402(L=4),GO:0030261(L=7),GO:0034641(L=3),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044699(L=1),GO:0044763(L=2),GO:0046483(L=3),GO:0048285(L=4),GO:0051276(L=4),GO:0071103(L=5),GO:0071704(L=2),GO:0071840(L=1),GO:0090304(L=4),GO:1901360(L=3),			SMART (COIL)	NA
TR205622|c3_g3_i1	2.65471122310274	0.00820863029401746	0.0748045835636169	0.000226847210085418	0.206741896055059				FALSE	NA											NA
TR207286|c0_g7_i1	20.1932282370074	1.66096362538231	0.535060599368401	0.000224079811317706	0.206741896055059	XP_014284394.1 TPPP family protein CG45057 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					p25-alpha 		GO:0000902(L=5),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0009653(L=3),GO:0009987(L=1),GO:0016043(L=2),GO:0022008(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0071840(L=1),	GO:0005575(L=0),	GO:0003674(L=0),	PFAM (p25-alpha), SMART (COIL)	p25-alpha
TR221722|c0_g2_i1	4.02270433250601	0.0263982857271767	0.0809819302087798	0.000252962032343954	0.206741896055059				FALSE	NA											NA
TR226685|c0_g1_i1	3.54341927090937	-0.0363820744263106	0.0877038046749935	0.000255118798155248	0.206741896055059				FALSE	NA											NA
TR240712|c1_g3_i2	50.9780567387104	-0.995836721495599	0.404844183476126	0.000615295246345959	0.206741896055059				FALSE	NA											NA
TR241035|c0_g1_i1	122.556314792782	-0.0123480219682214	0.0756538941625865	0.000205371872954265	0.206741896055059				FALSE	NA											NA
TR245273|c1_g2_i1	76.9824869919258	-0.543751816972826	0.194399035118684	0.000226958990973143	0.206741896055059				FALSE	NA											NA
TR250078|c0_g1_i1	3.17820423435932	0.0251349759515305	0.0804515158293669	0.000157205087009165	0.206741896055059				FALSE	NA											NA
TR251482|c0_g1_i8	223.330890417454	2.51243757332757	1.3040692240699	0.000640884254360916	0.206741896055059				FALSE	NA											NA
TR259703|c0_g1_i2	5.6732451248586	-0.0226661334564294	0.0792425073817629	0.000222486721816923	0.206741896055059				FALSE	NA											NA
TR278570|c0_g1_i1	9.15390810545323	0.000477487657875923	0.0741681250642206	0.000242749848103168	0.206741896055059	XP_014286728.1 unconventional myosin-IXa-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				MYO9	MYSc		GO:0006139(L=3),GO:0006464(L=5),GO:0006468(L=6),GO:0006725(L=3),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0016310(L=5),GO:0019538(L=3),GO:0023052(L=1),GO:0034641(L=3),GO:0035556(L=4),GO:0036211(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044763(L=2),GO:0046483(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),GO:0071704(L=2),GO:0090304(L=4),GO:0090305(L=5),GO:1901360(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005856(L=5),GO:0015629(L=6),GO:0016459(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003774(L=7),GO:0003824(L=1),GO:0004518(L=4),GO:0004519(L=5),GO:0004521(L=6),GO:0004523(L=8),GO:0004540(L=5),GO:0004672(L=5),GO:0004674(L=6),GO:0004697(L=7),GO:0005488(L=1),GO:0005524(L=7),GO:0016301(L=4),GO:0016462(L=5),GO:0016740(L=2),GO:0016772(L=3),GO:0016773(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0016817(L=3),GO:0016818(L=4),GO:0016891(L=7),GO:0016893(L=6),GO:0017076(L=4),GO:0017111(L=6),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (IQ, Myosin_head, RhoGAP, C1_1, RA, RnaseH), SMART (IQ, C1, MYSc, RhoGAP, RA, COIL, TRANS)	NA
TR278698|c4_g1_i3	4.79883117645833	0.00447183983875337	0.0743475118692572	0.000227905705993008	0.206741896055059				FALSE	NA											NA
TR43476|c0_g1_i1	2.68157722373482	0.0212345670924278	0.0786081793709745	0.000231886230572602	0.206741896055059				FALSE	NA											NA
TR278404|c3_g7_i2	5.91704645467487	0.0169231648271598	0.0769597042712461	0.000266337831176349	0.210569287745887				FALSE	NA											NA
TR62623|c1_g1_i1	20.9135690984687	0.0096110165827228	0.075055891966188	0.000277054010291018	0.213826327228175				FALSE	NA											NA
TR168372|c0_g1_i1	61.9588081361133	-2.93401567284289	1.59466706131013	0.000764943220473708	0.214374084856002	XP_014283697.1 aggrecan core protein-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											aggrecan
TR224992|c0_g1_i1	45.5849861706048	0.0362720751251531	0.0874362688339706	0.00031854983850408	0.219697723725739	XP_014273780.1 formin-like protein 6 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					SH3 domain		GO:0008150(L=0),	GO:0005575(L=0),	GO:0003674(L=0),	PFAM (SH3_1, SH3_2), SMART (SH3, COIL)	formin
TR250732|c1_g3_i1	10.9083389093216	-1.97095148978079	0.693837852745745	0.000300441859540677	0.219697723725739				FALSE	NA											NA
TR285162|c6_g2_i1	59.3928970902508	0.916816435015074	0.487667684467357	0.00084545611414757	0.219697723725739	tr|A0A023EXE1|A0A023EXE1_TRIIF Putative reverse transcriptase (Fragment) OS=Triatoma infestans OX=30076 PE=2 SV=1	triatoma infestans	No	FALSE	NA					Inherit from biNOG: Ganglioside induced differentiation associated protein					PFAM (Macro, CRAL_TRIO, RVT_1), SMART (SEC14, A1pp)	NA
TR71674|c0_g1_i1	3.39788258927116	0.0234638299042816	0.0795611606660234	0.000308873978255901	0.219697723725739				FALSE	NA											NA
TR201686|c1_g1_i1	11.4460635634666	0.046988901457778	0.0979438891490141	0.000344055587395294	0.226702313276072	XP_014283160.1 E3 SUMO-protein ligase RanBP2 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Ran-binding protein	3013	GO:0006605(L=6),GO:0006606(L=8),GO:0006607(L=9),GO:0006810(L=3),GO:0006886(L=5),GO:0006913(L=6),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007167(L=5),GO:0007178(L=6),GO:0007184(L=7),GO:0008104(L=3),GO:0008150(L=0),GO:0009987(L=1),GO:0015031(L=4),GO:0016482(L=4),GO:0017038(L=4),GO:0023052(L=1),GO:0033036(L=2),GO:0033365(L=5),GO:0034504(L=6),GO:0034613(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044744(L=7),GO:0044763(L=2),GO:0044765(L=3),GO:0045184(L=4),GO:0046907(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051169(L=4),GO:0051170(L=7),GO:0051179(L=1),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0051716(L=2),GO:0065007(L=1),GO:0070727(L=3),GO:0071702(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005635(L=4),GO:0005643(L=5),GO:0005737(L=4),GO:0005811(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0012505(L=3),GO:0015630(L=6),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044428(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0046930(L=4),	GO:0003674(L=0),GO:0005488(L=1),GO:0005515(L=2),GO:0008270(L=6),GO:0008536(L=7),GO:0017016(L=6),GO:0019899(L=3),GO:0031267(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0051020(L=4),	PFAM (Ran_BP1, zf-RanBP, WH1, TPR_1, IR1-M), SMART (RanBD, ZnF_RBZ, COIL)	NA
TR243248|c0_g1_i1	2.62304260806662	-0.0218137138258977	0.0788197576797264	0.000325233559198713	0.226702313276072	tr|A0A1I9FZH3|A0A1I9FZH3_PLAST Orcokinin A OS=Plautia stali OX=106108 GN=Ork-A PE=2 SV=1	plautia stali	No	FALSE	NA											NA
TR274033|c2_g5_i1	25.4779251724481	-2.35977614514822	1.32868937220169	0.00105121854458429	0.226702313276072				FALSE	NA											NA
TR275717|c0_g1_i1	81.0009045515781	1.33257898825634	0.561335471666784	0.000365246509350451	0.232146384325389	tr|R4WQ28|R4WQ28_RIPPE Uncharacterized protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA											NA
TR204433|c8_g7_i1	7.46717989485047	0.0176458062109994	0.0772022145651791	0.000406370213708396	0.241117871281617	tr|A0A6G0Y076|A0A6G0Y076_APHCR Reverse transcriptase domain-containing protein (Fragment) OS=Aphis craccivora OX=307492 GN=FWK35_00024312 PE=4 SV=1	aphis craccivora	No	FALSE	NA					NA		GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006278(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0034641(L=3),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:0090305(L=5),GO:1901360(L=3),GO:1901576(L=3),		GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0003964(L=6),GO:0004518(L=4),GO:0004519(L=5),GO:0004521(L=6),GO:0004523(L=8),GO:0004540(L=5),GO:0005488(L=1),GO:0008270(L=6),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0016891(L=7),GO:0016893(L=6),GO:0034061(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Exo_endo_phos, RnaseH, RVT_1), SMART (ZnF_C2HC)	NA
TR204802|c0_g2_i1	8.13631886915344	0.0132240446179468	0.0758602430903389	0.000426065840085168	0.241117871281617	XP_023210405.1 uncharacterized protein LOC111613288 [Centruroides sculpturatus]	centruroides sculpturatus	No	FALSE	NA					Reverse transcriptase (RNA-dependent DNA polymerase)		GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006278(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0034641(L=3),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:0090305(L=5),GO:1901360(L=3),GO:1901576(L=3),		GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0003964(L=6),GO:0004518(L=4),GO:0004519(L=5),GO:0004521(L=6),GO:0004523(L=8),GO:0004540(L=5),GO:0005488(L=1),GO:0008270(L=6),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0016891(L=7),GO:0016893(L=6),GO:0034061(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (RVT_1, RnaseH, zf-CCHC, DUF1891, Exo_endo_phos), SMART (COIL, ZnF_C2HC)	NA
TR207987|c4_g8_i4	2.80405578212298	0.0221640214746595	0.0789499242901554	0.00044257000129339	0.241117871281617	tr|A0A6H5HZI8|A0A6H5HZI8_9HYME Uncharacterized protein OS=Trichogramma brassicae OX=86971 GN=TBRA_LOCUS1590 PE=4 SV=1	trichogramma brassicae	No	FALSE	NA					NA		GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006278(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0034641(L=3),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0003964(L=6),GO:0005488(L=1),GO:0008270(L=6),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0034061(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (RVT_1, Chromo, RVT_2, Exo_endo_phos), SMART (COIL)	NA
TR223484|c0_g1_i1	174.535689807325	0.00279874890326526	0.0742362785944847	0.00124053651223537	0.241117871281617	tr|A0A4U2XT79|A0A4U2XT79_9BACI Ankyrin repeat domain-containing protein (Fragment) OS=Lysinibacillus mangiferihumi OX=1130819 GN=FC756_27220 PE=4 SV=1	lysinibacillus mangiferihumi	Yes	TRUE	NA				OSI_28334	Ankyrin Repeat		GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004190(L=6),GO:0005488(L=1),GO:0008233(L=3),GO:0008270(L=6),GO:0016787(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0070001(L=5),GO:0070011(L=4),	PFAM (Ank, SOCS_box), SMART (ANK, TRANS, COIL, TPR, SOCS_box, LRR)	NA
TR226001|c0_g1_i1	6.70161665446476	-0.0164386293603507	0.0767891841212068	0.000425342293466568	0.241117871281617	XP_026291802.1 cathepsin L1-like, partial [Frankliniella occidentalis]	frankliniella occidentalis	No	FALSE	NA				CTSL2	cathepsin	4142,4142,4145,4612,5205,5323,5202	GO:0000003(L=1),GO:0001890(L=6),GO:0001893(L=5),GO:0002165(L=4),GO:0002250(L=3),GO:0002376(L=1),GO:0002478(L=4),GO:0002495(L=4),GO:0002504(L=3),GO:0003006(L=2),GO:0006508(L=4),GO:0006915(L=5),GO:0006925(L=6),GO:0006950(L=2),GO:0006952(L=3),GO:0006955(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0007275(L=3),GO:0007276(L=3),GO:0007283(L=6),GO:0007399(L=5),GO:0007431(L=5),GO:0007435(L=5),GO:0007548(L=3),GO:0007552(L=4),GO:0007559(L=-1),GO:0007565(L=4),GO:0007568(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0008406(L=4),GO:0008584(L=5),GO:0009056(L=2),GO:0009057(L=4),GO:0009267(L=4),GO:0009605(L=2),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009743(L=4),GO:0009746(L=6),GO:0009749(L=7),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009886(L=4),GO:0009888(L=3),GO:0009987(L=1),GO:0009991(L=3),GO:0010033(L=3),GO:0010259(L=4),GO:0012501(L=4),GO:0014070(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0019538(L=3),GO:0019882(L=2),GO:0019884(L=3),GO:0019886(L=5),GO:0019953(L=2),GO:0021675(L=5),GO:0022414(L=2),GO:0022612(L=4),GO:0023052(L=1),GO:0030154(L=4),GO:0030163(L=4),GO:0030855(L=5),GO:0031667(L=4),GO:0031668(L=3),GO:0031669(L=4),GO:0031960(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032870(L=4),GO:0033028(L=6),GO:0033554(L=3),GO:0033993(L=4),GO:0034284(L=5),GO:0034698(L=4),GO:0035070(L=5),GO:0035071(L=6),GO:0035272(L=5),GO:0040008(L=3),GO:0040009(L=4),GO:0040010(L=5),GO:0040011(L=1),GO:0042221(L=2),GO:0042594(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044703(L=3),GO:0044706(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045087(L=3),GO:0045137(L=4),GO:0045927(L=4),GO:0046546(L=5),GO:0046661(L=4),GO:0046697(L=5),GO:0048002(L=3),GO:0048102(L=5),GO:0048232(L=5),GO:0048513(L=4),GO:0048518(L=3),GO:0048545(L=4),GO:0048608(L=5),GO:0048609(L=3),GO:0048610(L=-1),GO:0048707(L=5),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0048863(L=5),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051384(L=6),GO:0051704(L=1),GO:0051716(L=2),GO:0060008(L=5),GO:0060135(L=4),GO:0060429(L=4),GO:0061458(L=5),GO:0065007(L=1),GO:0070265(L=4),GO:0070887(L=3),GO:0071310(L=4),GO:0071495(L=3),GO:0071496(L=3),GO:0071704(L=2),GO:0071887(L=6),GO:0071888(L=7),GO:0097066(L=4),GO:0097067(L=5),GO:0097285(L=-1),GO:1901575(L=3),GO:1901700(L=3),	GO:0000323(L=6),GO:0005575(L=0),GO:0005576(L=1),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005730(L=5),GO:0005737(L=4),GO:0005764(L=7),GO:0005768(L=5),GO:0005773(L=5),GO:0005775(L=5),GO:0005886(L=3),GO:0005902(L=5),GO:0009897(L=3),GO:0009986(L=3),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0031904(L=5),GO:0031974(L=1),GO:0031981(L=6),GO:0031982(L=3),GO:0031983(L=4),GO:0036019(L=7),GO:0036021(L=8),GO:0042718(L=5),GO:0042995(L=3),GO:0043005(L=4),GO:0043025(L=4),GO:0043202(L=7),GO:0043204(L=4),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0044297(L=3),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044428(L=5),GO:0044437(L=5),GO:0044440(L=6),GO:0044444(L=4),GO:0044446(L=3),GO:0044459(L=3),GO:0044464(L=2),GO:0045169(L=5),GO:0060417(L=5),GO:0070013(L=3),GO:0071944(L=3),GO:0097458(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004177(L=6),GO:0004197(L=6),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0005488(L=1),GO:0005515(L=2),GO:0008233(L=3),GO:0008234(L=5),GO:0008238(L=5),GO:0016787(L=2),GO:0033218(L=2),GO:0038023(L=2),GO:0042277(L=3),GO:0042393(L=3),GO:0060089(L=1),GO:0070011(L=4),	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)	NA
TR230979|c0_g1_i1	122.455994642527	-0.988612709159759	0.466181591286773	0.00123314595824612	0.241117871281617				FALSE	NA											NA
TR235669|c8_g13_i5	31.8451076494854	0.00445149493135013	0.074348867663868	0.000435394319266601	0.241117871281617				FALSE	NA											NA
TR236763|c207_g1_i1	1047.96628528509	0.00682410782304391	0.0745768878203503	0.000427581456139093	0.241117871281617				FALSE	NA											NA
TR256369|c1_g4_i3	4.91394075124348	0.0110908609697379	0.0753341140624951	0.000328726443701104	0.241117871281617				FALSE	NA											NA
TR256480|c0_g1_i1	6.26162312446034	0.0248781606668814	0.0801993529542663	0.000357994823830791	0.241117871281617	tr|A0A3Q0IJQ8|A0A3Q0IJQ8_DIACI 26S proteasome non-ATPase regulatory subunit 4 OS=Diaphorina citri OX=121845 GN=LOC103505424 PE=3 SV=1	diaphorina citri	No	FALSE	NA					26S proteasome non-ATPase regulatory subunit	3050,5169	GO:0006508(L=4),GO:0006511(L=8),GO:0006950(L=2),GO:0006974(L=4),GO:0007059(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009987(L=1),GO:0010498(L=7),GO:0019538(L=3),GO:0019941(L=7),GO:0030163(L=4),GO:0033554(L=3),GO:0043161(L=8),GO:0043170(L=3),GO:0043632(L=5),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044257(L=5),GO:0044260(L=3),GO:0044265(L=4),GO:0044267(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0050896(L=1),GO:0051603(L=6),GO:0051716(L=2),GO:0071704(L=2),GO:1901575(L=3),	GO:0000502(L=4),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005838(L=4),GO:0008540(L=4),GO:0022624(L=4),GO:0032991(L=1),GO:0043234(L=2),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0008233(L=3),GO:0016787(L=2),GO:0070011(L=4),	PFAM (UIM, Ssl1, VWA), SMART (UIM, VWA, COIL)	NA
TR283764|c0_g6_i1	100.796806871074	-0.515290286848372	0.196930309940537	0.000400084195877059	0.241117871281617				FALSE	NA											NA
TR200407|c7_g1_i1	19.0799182157155	-0.881471355171444	0.354274339486732	0.000475778730014141	0.244799484657276				FALSE	NA											NA
TR248053|c1_g5_i1	17.5062715177837	0.00555748478622752	0.0744422233088008	0.000503411953102604	0.253483463741385				FALSE	NA											NA
TR279394|c0_g1_i1	4.26287131597014	0.0219845361799907	0.0788574450766619	0.000508296317852537	0.253483463741385				FALSE	NA											NA
TR231044|c0_g1_i1	18.0730274046493	0.975325657017079	0.407995448158972	0.000523887987906116	0.257300441332981	XP_014274320.1 exosome complex component RRP43 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					exosome complex exonuclease	3018	GO:0006139(L=3),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0034641(L=3),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:0090305(L=5),GO:1901360(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0004518(L=4),GO:0004527(L=5),GO:0016787(L=2),GO:0016788(L=3),	PFAM (RNase_PH_C, RNase_PH), SMART (TRANS)	NA
TR99093|c0_g1_i1	5.63109814372451	-0.00759121327635846	0.07470633889615	0.000549401793605545	0.265803867757071				FALSE	NA											NA
