baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR109347|c0_g1_i1	562.27556665325	0.49901986093594	0.175839440839405	0.000433662019156996	0.046347833314302	XP_014280410.1 S-phase kinase-associated protein 1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				SKPA	s-phase kinase-associated protein	4110,4111,4114,4120,4141,4310,4350,4710,5168	GO:0000075(L=5),GO:0000077(L=7),GO:0000226(L=4),GO:0000278(L=4),GO:0000280(L=5),GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006261(L=7),GO:0006323(L=6),GO:0006508(L=4),GO:0006511(L=8),GO:0006725(L=3),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006950(L=2),GO:0006974(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007049(L=3),GO:0007067(L=5),GO:0007093(L=6),GO:0007095(L=8),GO:0007098(L=7),GO:0007275(L=3),GO:0007346(L=5),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010564(L=5),GO:0010608(L=6),GO:0010824(L=7),GO:0010948(L=6),GO:0016043(L=2),GO:0016310(L=5),GO:0019222(L=3),GO:0019538(L=3),GO:0019941(L=7),GO:0022008(L=5),GO:0022402(L=4),GO:0030154(L=4),GO:0030163(L=4),GO:0030261(L=7),GO:0031023(L=5),GO:0031570(L=6),GO:0031572(L=8),GO:0031647(L=3),GO:0032501(L=1),GO:0032502(L=1),GO:0032886(L=4),GO:0033043(L=5),GO:0033554(L=3),GO:0034641(L=3),GO:0034645(L=4),GO:0042023(L=6),GO:0043170(L=3),GO:0043632(L=5),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044249(L=3),GO:0044257(L=5),GO:0044260(L=3),GO:0044265(L=4),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044773(L=8),GO:0044774(L=7),GO:0044786(L=4),GO:0045787(L=5),GO:0045931(L=6),GO:0046483(L=3),GO:0046605(L=6),GO:0048285(L=4),GO:0048518(L=3),GO:0048519(L=3),GO:0048522(L=4),GO:0048523(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051128(L=4),GO:0051276(L=4),GO:0051297(L=6),GO:0051298(L=4),GO:0051493(L=6),GO:0051603(L=6),GO:0051716(L=2),GO:0051726(L=4),GO:0060255(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0070507(L=5),GO:0071103(L=5),GO:0071704(L=2),GO:0071840(L=1),GO:0090304(L=4),GO:1901360(L=3),GO:1901575(L=3),GO:1901576(L=3),GO:1901987(L=6),GO:1901988(L=7),GO:1901990(L=6),GO:1901991(L=7),	GO:0000151(L=4),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005813(L=5),GO:0005815(L=6),GO:0005819(L=6),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0019005(L=6),GO:0031461(L=5),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0016301(L=4),GO:0016740(L=2),GO:0016772(L=3),GO:0016874(L=2),	PFAM (Skp1_POZ, Skp1), SMART (Skp1)
TR266753|c0_g3_i1	13.1275714021098	-0.0170776341855278	0.105780947659718	4.43482645257245e-05	0.046347833314302				FALSE	NA										
TR286623|c1_g1_i1	459.799178236951	-0.0321504513932773	0.11080157925205	0.000317726736790124	0.0466364355622412				FALSE	NA										
TR235183|c0_g1_i1	8.29146297621301	-0.0654723447300188	0.136997964358979	2.62923579300615e-05	0.0521935011613021	tr|A0A2R7VXL4|A0A2R7VXL4_ONCFA Uncharacterized protein (Fragment) OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS003329 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				CYP4V2	Cytochrome p450	120,140,591,627,830,980,982,983,1100,1120,5204,4610,4726,590,1100,71,590,830,1100,3320,4270	GO:0000003(L=1),GO:0000038(L=5),GO:0000910(L=4),GO:0001510(L=4),GO:0001655(L=5),GO:0001676(L=5),GO:0001822(L=5),GO:0001890(L=6),GO:0001977(L=5),GO:0002119(L=5),GO:0002164(L=4),GO:0003006(L=2),GO:0003008(L=2),GO:0003013(L=3),GO:0003014(L=3),GO:0003071(L=5),GO:0003073(L=6),GO:0003091(L=4),GO:0003095(L=9),GO:0006082(L=3),GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006278(L=7),GO:0006323(L=6),GO:0006325(L=4),GO:0006333(L=5),GO:0006334(L=7),GO:0006364(L=7),GO:0006396(L=5),GO:0006508(L=4),GO:0006629(L=3),GO:0006631(L=4),GO:0006690(L=4),GO:0006691(L=5),GO:0006694(L=5),GO:0006725(L=3),GO:0006732(L=4),GO:0006766(L=4),GO:0006775(L=5),GO:0006777(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0006805(L=5),GO:0006807(L=2),GO:0006915(L=5),GO:0006950(L=2),GO:0006952(L=3),GO:0006954(L=4),GO:0006996(L=3),GO:0007049(L=3),GO:0007126(L=4),GO:0007143(L=4),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007568(L=3),GO:0007596(L=5),GO:0007599(L=4),GO:0007600(L=4),GO:0007601(L=6),GO:0007606(L=5),GO:0007618(L=3),GO:0008015(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0008202(L=4),GO:0008217(L=5),GO:0008219(L=3),GO:0008340(L=5),GO:0008356(L=4),GO:0008610(L=4),GO:0009056(L=2),GO:0009058(L=2),GO:0009059(L=4),GO:0009062(L=5),GO:0009108(L=5),GO:0009110(L=4),GO:0009404(L=3),GO:0009407(L=4),GO:0009410(L=3),GO:0009451(L=5),GO:0009611(L=3),GO:0009636(L=3),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009987(L=1),GO:0010033(L=3),GO:0010171(L=4),GO:0010259(L=4),GO:0010430(L=6),GO:0010467(L=4),GO:0010817(L=3),GO:0012501(L=4),GO:0014070(L=4),GO:0015074(L=5),GO:0016042(L=4),GO:0016043(L=2),GO:0016053(L=4),GO:0016054(L=4),GO:0016070(L=4),GO:0016072(L=7),GO:0016265(L=-1),GO:0016485(L=6),GO:0016539(L=8),GO:0017085(L=4),GO:0017143(L=5),GO:0017144(L=3),GO:0018130(L=4),GO:0018879(L=5),GO:0018917(L=4),GO:0019369(L=5),GO:0019373(L=7),GO:0019395(L=5),GO:0019538(L=3),GO:0019637(L=3),GO:0019720(L=7),GO:0019748(L=3),GO:0019752(L=5),GO:0019953(L=2),GO:0022402(L=4),GO:0022414(L=2),GO:0022607(L=3),GO:0022613(L=3),GO:0023052(L=1),GO:0030104(L=5),GO:0030193(L=5),GO:0030195(L=5),GO:0030258(L=4),GO:0030703(L=5),GO:0030908(L=7),GO:0031497(L=7),GO:0031638(L=7),GO:0031639(L=8),GO:0032101(L=4),GO:0032259(L=2),GO:0032303(L=7),GO:0032304(L=7),GO:0032305(L=7),GO:0032324(L=7),GO:0032368(L=5),GO:0032369(L=6),GO:0032370(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032787(L=6),GO:0032879(L=3),GO:0032890(L=5),GO:0032891(L=6),GO:0032892(L=6),GO:0033206(L=4),GO:0033559(L=5),GO:0033574(L=5),GO:0033993(L=4),GO:0034440(L=4),GO:0034470(L=7),GO:0034622(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034660(L=5),GO:0034728(L=5),GO:0036100(L=7),GO:0036101(L=5),GO:0036102(L=4),GO:0040007(L=1),GO:0040008(L=3),GO:0040011(L=1),GO:0040014(L=4),GO:0040018(L=6),GO:0040038(L=5),GO:0042060(L=4),GO:0042178(L=6),GO:0042180(L=3),GO:0042181(L=4),GO:0042221(L=2),GO:0042254(L=4),GO:0042360(L=3),GO:0042362(L=4),GO:0042371(L=7),GO:0042373(L=5),GO:0042445(L=2),GO:0042493(L=3),GO:0042537(L=4),GO:0042592(L=3),GO:0042737(L=4),GO:0042738(L=5),GO:0042758(L=7),GO:0043170(L=3),GO:0043269(L=5),GO:0043270(L=6),GO:0043271(L=6),GO:0043412(L=4),GO:0043414(L=3),GO:0043436(L=4),GO:0043545(L=6),GO:0043651(L=7),GO:0043933(L=3),GO:0044070(L=6),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044242(L=4),GO:0044248(L=3),GO:0044249(L=3),GO:0044255(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044281(L=3),GO:0044282(L=4),GO:0044283(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044703(L=3),GO:0044707(L=2),GO:0044710(L=2),GO:0044711(L=3),GO:0044712(L=3),GO:0044763(L=2),GO:0044767(L=2),GO:0045927(L=4),GO:0046394(L=5),GO:0046395(L=5),GO:0046456(L=5),GO:0046483(L=3),GO:0046701(L=6),GO:0048252(L=7),GO:0048477(L=4),GO:0048513(L=4),GO:0048518(L=3),GO:0048519(L=3),GO:0048545(L=4),GO:0048583(L=3),GO:0048598(L=5),GO:0048609(L=3),GO:0048610(L=-1),GO:0048646(L=3),GO:0048731(L=4),GO:0048856(L=2),GO:0048878(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0050801(L=5),GO:0050817(L=3),GO:0050818(L=4),GO:0050819(L=5),GO:0050877(L=3),GO:0050878(L=3),GO:0050891(L=4),GO:0050896(L=1),GO:0050909(L=6),GO:0050953(L=5),GO:0051046(L=5),GO:0051047(L=6),GO:0051048(L=6),GO:0051049(L=4),GO:0051050(L=4),GO:0051051(L=4),GO:0051186(L=3),GO:0051188(L=4),GO:0051189(L=5),GO:0051239(L=3),GO:0051240(L=4),GO:0051241(L=4),GO:0051276(L=4),GO:0051301(L=3),GO:0051321(L=3),GO:0051604(L=5),GO:0051704(L=1),GO:0051716(L=2),GO:0051791(L=5),GO:0051917(L=7),GO:0051919(L=7),GO:0055065(L=7),GO:0055067(L=7),GO:0055078(L=8),GO:0055080(L=6),GO:0055114(L=3),GO:0061041(L=6),GO:0065003(L=4),GO:0065004(L=6),GO:0065007(L=1),GO:0065008(L=2),GO:0070887(L=3),GO:0071103(L=5),GO:0071466(L=4),GO:0071704(L=2),GO:0071824(L=4),GO:0071840(L=1),GO:0072001(L=5),GO:0072329(L=6),GO:0080134(L=4),GO:0090304(L=4),GO:0090407(L=4),GO:0097305(L=4),GO:1900046(L=5),GO:1900047(L=5),GO:1901360(L=3),GO:1901362(L=4),GO:1901523(L=5),GO:1901564(L=3),GO:1901566(L=4),GO:1901568(L=3),GO:1901569(L=4),GO:1901570(L=4),GO:1901575(L=3),GO:1901576(L=3),GO:1901615(L=3),GO:1901616(L=4),GO:1901654(L=4),GO:1901661(L=4),GO:1901663(L=5),GO:1901700(L=3),GO:2000191(L=7),GO:2000192(L=7),GO:2000193(L=7),	GO:0000785(L=5),GO:0000786(L=3),GO:0005575(L=0),GO:0005576(L=1),GO:0005578(L=3),GO:0005581(L=3),GO:0005615(L=3),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005694(L=4),GO:0005737(L=4),GO:0005783(L=4),GO:0005789(L=3),GO:0005811(L=5),GO:0005886(L=3),GO:0012505(L=3),GO:0016020(L=1),GO:0016021(L=4),GO:0016324(L=3),GO:0031012(L=2),GO:0031090(L=3),GO:0031224(L=3),GO:0032991(L=1),GO:0032993(L=2),GO:0042175(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0044420(L=3),GO:0044421(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044427(L=5),GO:0044432(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044459(L=3),GO:0044464(L=2),GO:0045177(L=3),GO:0071944(L=3),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003723(L=4),GO:0003824(L=1),GO:0003964(L=6),GO:0004175(L=5),GO:0004190(L=6),GO:0004252(L=5),GO:0004497(L=3),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0005198(L=1),GO:0005201(L=2),GO:0005488(L=1),GO:0005504(L=3),GO:0005506(L=6),GO:0008144(L=2),GO:0008168(L=4),GO:0008233(L=3),GO:0008236(L=4),GO:0008289(L=2),GO:0008391(L=4),GO:0008392(L=5),GO:0008405(L=6),GO:0009055(L=1),GO:0016491(L=2),GO:0016614(L=3),GO:0016705(L=3),GO:0016709(L=4),GO:0016712(L=4),GO:0016713(L=4),GO:0016740(L=2),GO:0016741(L=3),GO:0016757(L=3),GO:0016758(L=4),GO:0016772(L=3),GO:0016779(L=4),GO:0016787(L=2),GO:0016900(L=4),GO:0017171(L=3),GO:0018585(L=4),GO:0018685(L=5),GO:0019825(L=2),GO:0020037(L=4),GO:0031406(L=4),GO:0033293(L=5),GO:0033780(L=5),GO:0034061(L=5),GO:0036041(L=4),GO:0038023(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0046906(L=3),GO:0046914(L=5),GO:0047057(L=5),GO:0050051(L=5),GO:0050542(L=3),GO:0050543(L=5),GO:0050544(L=4),GO:0052869(L=5),GO:0052870(L=5),GO:0052871(L=6),GO:0052872(L=5),GO:0060089(L=1),GO:0070001(L=5),GO:0070011(L=4),GO:0070330(L=5),GO:0097159(L=2),GO:1901363(L=2),GO:1901567(L=2),	PFAM (p450), SMART (TRANS, SIGNAL)
TR237057|c0_g1_i3	360.355183637585	-0.0577849930438905	0.127983605178994	0.000404163605385317	0.0585665098385872				FALSE	NA					Insect cuticle protein				GO:0003674(L=0),GO:0005198(L=1),GO:0005214(L=3),GO:0008010(L=4),GO:0042302(L=2),	PFAM (Chitin_bind_4), SMART (SIGNAL, COIL)
TR243010|c0_g1_i1	62.7239632387647	1.62888337161455	0.646558522607926	0.00054078609273027	0.0616669611409141	tr|V5H1A5|V5H1A5_ANOGL Plexin-A4 (Fragment) OS=Anoplophora glabripennis OX=217634 GN=PLXA4 PE=4 SV=1	anoplophora glabripennis	No	FALSE	NA				PLEXA	plexin a	4360	GO:0000902(L=5),GO:0000904(L=5),GO:0006928(L=3),GO:0006935(L=3),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007275(L=3),GO:0007399(L=5),GO:0007409(L=7),GO:0007411(L=7),GO:0008037(L=3),GO:0008038(L=5),GO:0008045(L=6),GO:0008150(L=0),GO:0009605(L=2),GO:0009653(L=3),GO:0009987(L=1),GO:0010769(L=6),GO:0010975(L=9),GO:0016043(L=2),GO:0016198(L=6),GO:0016199(L=9),GO:0022008(L=5),GO:0022603(L=4),GO:0022604(L=5),GO:0023052(L=1),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0031344(L=5),GO:0032101(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032879(L=3),GO:0032989(L=4),GO:0032990(L=5),GO:0040011(L=1),GO:0040012(L=3),GO:0042221(L=2),GO:0042330(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045595(L=5),GO:0045664(L=8),GO:0048468(L=5),GO:0048583(L=3),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050767(L=7),GO:0050770(L=10),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050795(L=3),GO:0050896(L=1),GO:0050920(L=4),GO:0051128(L=4),GO:0051239(L=3),GO:0051270(L=4),GO:0051716(L=2),GO:0051960(L=5),GO:0060284(L=5),GO:0061564(L=8),GO:0065007(L=1),GO:0071526(L=5),GO:0071840(L=1),GO:0097485(L=4),GO:2000026(L=4),GO:2000289(L=12),GO:2000305(L=8),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),GO:0044464(L=2),	GO:0003674(L=0),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0005539(L=3),GO:0008046(L=4),GO:0008201(L=3),GO:0017154(L=4),GO:0038023(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0060089(L=1),GO:0071889(L=3),GO:0097367(L=2),GO:1901681(L=2),	PFAM (PSI, TIG, Plexin_cytopl, Sema), SMART (IPT, PSI, TRANS, Sema, COIL, SIGNAL)
TR243982|c0_g1_i1	35.0152621563686	0.0106376583457347	0.104457534889355	7.1164946464915e-05	0.0616669611409141				FALSE	NA										
TR257288|c2_g1_i2	54.7786326609773	-0.0583336730256649	0.128267386033827	0.000120326311230743	0.0616669611409141	XP_024217904.1 protein dimmed-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Helix-loop-helix DNA-binding domain					PFAM (HLH), SMART (HLH, COIL)
TR269265|c0_g4_i1	1286.38800189074	-0.045906644712414	0.118432611674142	0.000479638700842335	0.0616669611409141				FALSE	NA										
TR283546|c0_g1_i1	76.6604134744687	-0.12133476361047	0.252257692817069	0.000459089814525349	0.0616669611409141	XP_024217422.1 indole-3-acetaldehyde oxidase-like isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					2 iron, 2 sulfur cluster binding	230,232,983,1100,1110,1120,4146	GO:0007155(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0022610(L=1),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0055114(L=3),	GO:0005575(L=0),GO:0016020(L=1),	GO:0000166(L=3),GO:0003674(L=0),GO:0003824(L=1),GO:0004854(L=5),GO:0005488(L=1),GO:0005506(L=6),GO:0008762(L=5),GO:0009055(L=1),GO:0016491(L=2),GO:0016614(L=3),GO:0016616(L=4),GO:0016725(L=3),GO:0016726(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0048037(L=2),GO:0050660(L=4),GO:0050662(L=3),GO:0051536(L=3),GO:0051537(L=4),GO:0051540(L=2),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Ald_Xan_dh_C2, Ald_Xan_dh_C, CO_deh_flav_C, Fer2_2, FAD_binding_5, Fer2), SMART (Ald_Xan_dh_C, CO_deh_flav_C)
TR286044|c0_g1_i1	32.9844016999444	2.34855038997272	0.601631750475241	7.64836861581007e-05	0.0616669611409141				FALSE	NA					VWC		GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0016787(L=2),	SMART (VWC, VWC_def, SIGNAL)
TR268098|c0_g1_i1	1787.5426952185	-0.0566196744975526	0.126825987368586	0.000563185379890547	0.0629105616683421				FALSE	NA										
TR200041|c3_g2_i2	82.7652084800039	0.508220450291586	0.179408744056167	0.00035142041581479	0.0681965406284906	XP_014274308.1 leucine-rich PPR motif-containing protein, mitochondrial [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					PPR repeat			GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003729(L=6),GO:0003730(L=7),GO:0005488(L=1),GO:0097159(L=2),GO:1901363(L=2),	PFAM (PPR, Rad21_Rec8_N), SMART (COIL)
TR197396|c0_g1_i1	441.512740038338	-0.0318429473410519	0.110700411204745	0.000655854532083716	0.070389133392455				FALSE	NA										
TR199580|c0_g1_i1	357.313163342399	-0.0768066894349646	0.148631193490907	0.00103821615332311	0.0832198816580271				FALSE	NA										
TR205769|c1_g1_i1	94.0496028052131	-0.0522792768672789	0.123004605804208	0.000567000124869878	0.093988195986808	XP_038222561.1 serine protease inhibitor dipetalogastin-like [Zerene cesonia]	zerene cesonia	No	FALSE	NA				AGRIN-LIKE	Kazal-type serine protease inhibitor domain	4512				PFAM (Kazal_2, Kazal_1, Laminin_G_2, Laminin_G_1, Laminin_EGF, EGF, EB), SMART (KAZAL, FOLN, EGF, LamG, EGF_Lam, EGF_like, SIGNAL, TRANS, WR1)
TR206469|c0_g1_i1	145.889450574953	0.368020055125915	0.161101345308705	0.00158450552466806	0.093988195986808	XP_014281402.1 BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					ZnF_C2H2				GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	SMART (ZnF_C2H2, COIL)
TR219479|c0_g1_i1	82.4239023370082	-0.818368330999698	0.408855268294671	0.000875933327341487	0.093988195986808	tr|A0A0A9WGU0|A0A0A9WGU0_LYGHE Exocyst complex component SEC3 OS=Lygus hesperus OX=30085 GN=SEC3_2 PE=4 SV=1	lygus hesperus	No	FALSE	NA					NA					SMART (COIL)
TR228549|c0_g6_i2	1606.2402687071	0.0114172330607058	0.104604883954579	0.000897391546518324	0.093988195986808	XP_027223631.1 LOW QUALITY PROTEIN: protein TAR1-like [Penaeus vannamei]	penaeus vannamei	No	FALSE	NA					NA					
TR258769|c0_g1_i1	98.6247780237891	0.416557137407351	0.171887222177519	0.00107259101060599	0.093988195986808	XP_014273298.1 proteasome subunit alpha type-3 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				PROSALPHA7	The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity (By similarity)	3050	GO:0006508(L=4),GO:0006511(L=8),GO:0006950(L=2),GO:0006974(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009987(L=1),GO:0010498(L=7),GO:0019538(L=3),GO:0019941(L=7),GO:0030163(L=4),GO:0033554(L=3),GO:0043161(L=8),GO:0043170(L=3),GO:0043632(L=5),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044257(L=5),GO:0044260(L=3),GO:0044265(L=4),GO:0044267(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0050896(L=1),GO:0051603(L=6),GO:0051716(L=2),GO:0071704(L=2),GO:1901575(L=3),	GO:0000502(L=4),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005737(L=4),GO:0005839(L=4),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0019773(L=4),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004298(L=6),GO:0008233(L=3),GO:0016787(L=2),GO:0070003(L=5),GO:0070011(L=4),	PFAM (Proteasome_A_N, Proteasome), SMART (Proteasome_A_N)
TR264423|c0_g1_i1	81.7917755616291	-0.46699302701118	0.204071646502492	0.000931391848777478	0.093988195986808	XP_014270833.1 eukaryotic translation initiation factor 3 subunit L isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome (By similarity)		GO:0000902(L=5),GO:0001731(L=7),GO:0006412(L=5),GO:0006413(L=6),GO:0006417(L=7),GO:0006446(L=8),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009889(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010608(L=6),GO:0016043(L=2),GO:0019222(L=3),GO:0019538(L=3),GO:0022008(L=5),GO:0022607(L=3),GO:0022613(L=3),GO:0022618(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0031323(L=4),GO:0031326(L=5),GO:0032268(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0034622(L=5),GO:0034645(L=4),GO:0043170(L=3),GO:0043933(L=3),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051246(L=5),GO:0060255(L=4),GO:0065003(L=4),GO:0065007(L=1),GO:0071704(L=2),GO:0071826(L=4),GO:0071840(L=1),GO:0080090(L=4),GO:1901576(L=3),GO:2000112(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005852(L=5),GO:0016282(L=6),GO:0030529(L=4),GO:0032991(L=1),GO:0033290(L=6),GO:0043234(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0070993(L=5),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003743(L=6),GO:0005488(L=1),GO:0008135(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Paf67), SMART (TRANS)
