baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR237584|c0_g1_i1	2313.91763510166	-6.08378453450494	0.709575852627018	5.59589211925651e-17	2.87866883973778e-14	XP_014294024.1 trifunctional enzyme subunit alpha, mitochondrial [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				HADHA	Hydroxyacyl-CoA dehydrogenase 3-ketoacyl-CoA thiolase enoyl-CoA hydratase (Trifunctional protein), alpha subunit	62,71,280,310,362,380,410,627,640,650,930,1040,1100,1110,1120	GO:0002119(L=5),GO:0002164(L=4),GO:0006082(L=3),GO:0006629(L=3),GO:0006631(L=4),GO:0006635(L=6),GO:0006644(L=4),GO:0006650(L=5),GO:0006793(L=3),GO:0006796(L=4),GO:0006810(L=3),GO:0006897(L=5),GO:0006898(L=6),GO:0006950(L=2),GO:0007275(L=3),GO:0007568(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008340(L=5),GO:0008610(L=4),GO:0008654(L=4),GO:0009056(L=2),GO:0009058(L=2),GO:0009062(L=5),GO:0009605(L=2),GO:0009607(L=2),GO:0009611(L=3),GO:0009617(L=5),GO:0009719(L=2),GO:0009725(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009987(L=1),GO:0009991(L=3),GO:0010033(L=3),GO:0010243(L=3),GO:0010259(L=4),GO:0010876(L=3),GO:0016042(L=4),GO:0016054(L=4),GO:0016192(L=4),GO:0019395(L=5),GO:0019637(L=3),GO:0019752(L=5),GO:0019915(L=4),GO:0030258(L=4),GO:0031667(L=4),GO:0032048(L=7),GO:0032501(L=1),GO:0032502(L=1),GO:0032787(L=6),GO:0032868(L=5),GO:0033036(L=2),GO:0034440(L=4),GO:0035965(L=8),GO:0040007(L=1),GO:0042060(L=4),GO:0042221(L=2),GO:0042493(L=3),GO:0042594(L=3),GO:0043434(L=4),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044242(L=4),GO:0044248(L=3),GO:0044249(L=3),GO:0044255(L=3),GO:0044281(L=3),GO:0044282(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044712(L=3),GO:0044767(L=2),GO:0045017(L=4),GO:0046395(L=5),GO:0046471(L=7),GO:0046474(L=5),GO:0046486(L=4),GO:0048856(L=2),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051704(L=1),GO:0051707(L=4),GO:0055114(L=3),GO:0071704(L=2),GO:0072329(L=6),GO:0090407(L=4),GO:1901575(L=3),GO:1901576(L=3),GO:1901652(L=4),GO:1901698(L=3),GO:1901700(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005730(L=5),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005759(L=6),GO:0005811(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0009295(L=1),GO:0015630(L=6),GO:0016020(L=1),GO:0016507(L=5),GO:0019866(L=4),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031974(L=1),GO:0031975(L=3),GO:0031981(L=6),GO:0032991(L=1),GO:0036125(L=2),GO:0042645(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044429(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0000062(L=3),GO:0000166(L=3),GO:0003674(L=0),GO:0003824(L=1),GO:0003857(L=5),GO:0003985(L=7),GO:0003988(L=6),GO:0004300(L=5),GO:0005488(L=1),GO:0005515(L=2),GO:0016407(L=5),GO:0016408(L=5),GO:0016453(L=6),GO:0016491(L=2),GO:0016508(L=5),GO:0016509(L=6),GO:0016614(L=3),GO:0016616(L=4),GO:0016740(L=2),GO:0016746(L=3),GO:0016747(L=4),GO:0016829(L=2),GO:0016835(L=3),GO:0016836(L=4),GO:0032403(L=3),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0048037(L=2),GO:0050662(L=3),GO:0051287(L=4),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (3HCDH, 3HCDH_N, ECH), SMART (COIL)	NA
TR204681|c3_g1_i1	9.08738079403263	-11.3265023862049	1.44369158212965	4.98856006498543e-17	4.63219088027429e-14				FALSE	NA											NA
TR250742|c14_g3_i9	240.52918235601	-3.89041093863078	0.45936822928355	8.96412455414601e-17	4.63219088027429e-14				FALSE	NA											NADH dehydrogenase
TR91121|c0_g1_i2	620.023940745011	-4.48036503489583	0.536998056027922	1.17007788516012e-16	4.98040112779948e-14				FALSE	NA											ATP5D
TR110012|c0_g1_i1	254.849682154154	-4.84269120370261	0.581573114132642	1.04571057953935e-16	5.0034125233495e-14	XP_014286030.1 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	190,1100,5010,5012,5016	GO:0006091(L=3),GO:0006119(L=4),GO:0006120(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0015980(L=3),GO:0016310(L=5),GO:0022900(L=3),GO:0022904(L=5),GO:0042773(L=6),GO:0042775(L=7),GO:0044237(L=2),GO:0044710(L=2),GO:0045333(L=4),GO:0055114(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005746(L=5),GO:0005747(L=5),GO:0016020(L=1),GO:0019866(L=4),GO:0030964(L=3),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045271(L=3),GO:0070469(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003954(L=4),GO:0008137(L=6),GO:0016491(L=2),GO:0016651(L=3),GO:0016655(L=4),GO:0050136(L=5),	PFAM (CI-B14_5a)	NA
TR199624|c0_g1_i1	266.173459771724	-6.3999779985873	0.769629028200804	1.30584432636152e-16	5.09189404620709e-14	tr|R4WSM6|R4WSM6_RIPPE Electron transfer flavoprotein-ubiquinone oxidoreductase OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					electron transfer flavoprotein-ubiquinone oxidoreductase		GO:0006082(L=3),GO:0006091(L=3),GO:0006119(L=4),GO:0006629(L=3),GO:0006631(L=4),GO:0006635(L=6),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009062(L=5),GO:0009987(L=1),GO:0016042(L=4),GO:0016054(L=4),GO:0016310(L=5),GO:0019395(L=5),GO:0019752(L=5),GO:0030258(L=4),GO:0032787(L=6),GO:0034440(L=4),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044242(L=4),GO:0044248(L=3),GO:0044255(L=3),GO:0044281(L=3),GO:0044282(L=4),GO:0044710(L=2),GO:0044712(L=3),GO:0046395(L=5),GO:0055114(L=3),GO:0071704(L=2),GO:0072329(L=6),GO:1901575(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005811(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0016020(L=1),GO:0019866(L=4),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044429(L=5),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004174(L=5),GO:0005488(L=1),GO:0016491(L=2),GO:0016645(L=3),GO:0016649(L=4),GO:0051536(L=3),GO:0051540(L=2),	PFAM (ETF_QO, FAD_binding_2, Thi4, Pyr_redox_2, HI0933_like)	NA
TR224521|c6_g1_i3	56.7353513186729	-10.7059392227932	1.28457138482909	1.19316917507872e-16	5.09189404620709e-14	XP_014270766.1 acylphosphatase-2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					acylphosphatase	620,627,1120	GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0003998(L=5),GO:0016787(L=2),GO:0016817(L=3),GO:0016818(L=4),	PFAM (Acylphosphatase)	NA
TR207970|c15_g3_i1	87.1268046290837	-6.0982537763935	0.753825266883416	1.31438646929118e-16	5.85638302083422e-14	XP_014285156.1 congested-like trachea protein [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					mitochondrial carnitine acylcarnitine		GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006820(L=5),GO:0006839(L=4),GO:0006844(L=6),GO:0006897(L=5),GO:0006909(L=4),GO:0008150(L=0),GO:0009987(L=1),GO:0015697(L=4),GO:0015711(L=5),GO:0015718(L=7),GO:0015838(L=6),GO:0015849(L=4),GO:0015850(L=4),GO:0015879(L=7),GO:0016192(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0046907(L=3),GO:0046942(L=7),GO:0051179(L=1),GO:0051181(L=4),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0055085(L=4),GO:0071702(L=4),GO:0071705(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0016020(L=1),GO:0016021(L=4),GO:0019866(L=4),GO:0031090(L=3),GO:0031224(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0005476(L=6),GO:0015291(L=4),GO:0015297(L=5),GO:0022804(L=3),GO:0022857(L=2),	PFAM (Mito_carr), SMART (TRANS)	NA
TR212335|c0_g1_i1	371.908384083353	-4.60166302621924	0.562219484850226	2.082921157306e-16	7.29262289539648e-14	tr|R4WTB8|R4WTB8_RIPPE Complex I-B12 OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				NDUFB3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex	190,1100,5010,5012,5016	GO:0006091(L=3),GO:0006119(L=4),GO:0006120(L=8),GO:0006403(L=3),GO:0006404(L=7),GO:0006793(L=3),GO:0006796(L=4),GO:0006810(L=3),GO:0006913(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0015931(L=5),GO:0015980(L=3),GO:0016310(L=5),GO:0016482(L=4),GO:0022900(L=3),GO:0022904(L=5),GO:0033036(L=2),GO:0042773(L=6),GO:0042775(L=7),GO:0044237(L=2),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0045333(L=4),GO:0046907(L=3),GO:0050657(L=6),GO:0050658(L=5),GO:0051169(L=4),GO:0051170(L=7),GO:0051179(L=1),GO:0051234(L=2),GO:0051236(L=4),GO:0051641(L=2),GO:0051649(L=3),GO:0055114(L=3),GO:0071702(L=4),GO:0071705(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005746(L=5),GO:0005747(L=5),GO:0016020(L=1),GO:0019866(L=4),GO:0030964(L=3),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045271(L=3),GO:0070469(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003954(L=4),GO:0008137(L=6),GO:0016491(L=2),GO:0016651(L=3),GO:0016655(L=4),GO:0050136(L=5),	PFAM (NDUF_B12), SMART (TRANS)	NA
TR263318|c0_g1_i1	638.28026627313	-5.74136862284274	0.681337740810998	1.80640514418539e-16	7.29262289539648e-14	tr|A0A2R7VSR6|A0A2R7VSR6_ONCFA Complex I-B17 OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS002107 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				NDUFB6	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6	190,1100,5010,5012,5016	GO:0006091(L=3),GO:0006119(L=4),GO:0006120(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0015980(L=3),GO:0016310(L=5),GO:0022900(L=3),GO:0022904(L=5),GO:0042773(L=6),GO:0042775(L=7),GO:0044237(L=2),GO:0044710(L=2),GO:0045333(L=4),GO:0055114(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005746(L=5),GO:0005747(L=5),GO:0016020(L=1),GO:0019866(L=4),GO:0030964(L=3),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045271(L=3),GO:0070469(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003954(L=4),GO:0016491(L=2),GO:0016651(L=3),	PFAM (NDUF_B6), SMART (TRANS)	NA
TR79034|c0_g2_i1	14.204119062002	-12.1503854580311	1.52264909521924	1.44763927663391e-16	8.43009076826061e-14				FALSE	NA											NA
TR133684|c1_g1_i1	613.137009122388	-4.66414608609576	0.55820006851751	2.4909583637736e-16	8.4997219431425e-14	XP_014274282.1 probable NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				NDUFV2	NADH dehydrogenase ubiquinone flavoprotein 2	190,1100,5010,5012,5016	GO:0006091(L=3),GO:0006119(L=4),GO:0006120(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0015980(L=3),GO:0016310(L=5),GO:0022900(L=3),GO:0022904(L=5),GO:0042773(L=6),GO:0042775(L=7),GO:0044237(L=2),GO:0044710(L=2),GO:0045333(L=4),GO:0055114(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005746(L=5),GO:0005747(L=5),GO:0016020(L=1),GO:0019866(L=4),GO:0030964(L=3),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045271(L=3),GO:0070469(L=3),	GO:0003674(L=0),GO:0003824(L=1),GO:0003954(L=4),GO:0005488(L=1),GO:0008137(L=6),GO:0016491(L=2),GO:0016651(L=3),GO:0016655(L=4),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0050136(L=5),GO:0051536(L=3),GO:0051537(L=4),GO:0051540(L=2),	PFAM (Complex1_24kDa)	NA
TR242825|c0_g2_i2	133.665345075608	-5.34396321908683	0.629091441282132	2.54519669787455e-16	8.4997219431425e-14	XP_014278844.1 long-chain fatty acid transport protein 4 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					AMP-binding enzyme	3320	GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),	PFAM (AMP-binding), SMART (TRANS)	NA
TR252075|c10_g5_i2	1148.29222306333	-10.0664831130119	1.27534490750233	2.36858320665691e-16	8.4997219431425e-14				FALSE	NA				TM1	Tropomyosin	4260,5410,5414	GO:0000003(L=1),GO:0000578(L=6),GO:0000902(L=5),GO:0000904(L=5),GO:0003002(L=5),GO:0003006(L=2),GO:0003008(L=2),GO:0003012(L=3),GO:0006403(L=3),GO:0006936(L=4),GO:0007028(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007281(L=4),GO:0007292(L=5),GO:0007308(L=5),GO:0007309(L=4),GO:0007314(L=8),GO:0007315(L=5),GO:0007316(L=5),GO:0007350(L=6),GO:0007351(L=7),GO:0007389(L=4),GO:0007399(L=5),GO:0008150(L=0),GO:0008298(L=4),GO:0008358(L=9),GO:0008595(L=6),GO:0009653(L=3),GO:0009790(L=4),GO:0009798(L=5),GO:0009880(L=5),GO:0009948(L=6),GO:0009952(L=6),GO:0009987(L=1),GO:0009994(L=5),GO:0010591(L=6),GO:0016043(L=2),GO:0016358(L=8),GO:0019094(L=7),GO:0019953(L=2),GO:0021700(L=3),GO:0022008(L=5),GO:0022412(L=3),GO:0022414(L=2),GO:0022607(L=3),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0031344(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032989(L=4),GO:0032990(L=5),GO:0033036(L=2),GO:0035282(L=6),GO:0044085(L=2),GO:0044087(L=3),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045451(L=8),GO:0048468(L=5),GO:0048469(L=4),GO:0048477(L=4),GO:0048599(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048813(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051128(L=4),GO:0051179(L=1),GO:0051641(L=2),GO:0060491(L=5),GO:0060810(L=5),GO:0060811(L=6),GO:0065007(L=1),GO:0070727(L=3),GO:0071840(L=1),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005856(L=5),GO:0005862(L=5),GO:0005865(L=6),GO:0015629(L=6),GO:0030016(L=6),GO:0030017(L=6),GO:0032991(L=1),GO:0036379(L=6),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043292(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044449(L=5),GO:0044464(L=2),GO:0070864(L=3),GO:0070865(L=4),	GO:0003674(L=0),GO:0003779(L=4),GO:0005488(L=1),GO:0005515(L=2),GO:0008092(L=3),GO:0051015(L=4),	PFAM (Tropomyosin), SMART (COIL)	NA
TR267306|c5_g5_i1	764.692008736371	-4.45580917001648	0.546242532620535	2.61686481646415e-16	9.13688455645525e-14				FALSE	NA											ATP5ME
TR206011|c0_g1_i1	6.41281193085146	-10.027458426153	1.24742988098054	9.7936276815629e-17	9.48476682296708e-14				FALSE	NA											NA
TR238480|c3_g1_i1	288.740013528263	-4.14837409456746	0.514808512906319	3.31648665363754e-16	9.48476682296708e-14	tr|R4WR37|R4WR37_RIPPE ATP synthase subunit b OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA					ATP synthase	190,1100,5010,5012,5016	GO:0006139(L=3),GO:0006152(L=7),GO:0006163(L=5),GO:0006164(L=7),GO:0006195(L=7),GO:0006200(L=-1),GO:0006725(L=3),GO:0006753(L=4),GO:0006754(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006818(L=4),GO:0006897(L=5),GO:0006909(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009058(L=2),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009123(L=5),GO:0009124(L=5),GO:0009125(L=5),GO:0009126(L=7),GO:0009127(L=7),GO:0009128(L=7),GO:0009141(L=5),GO:0009142(L=5),GO:0009143(L=5),GO:0009144(L=7),GO:0009145(L=7),GO:0009146(L=7),GO:0009150(L=6),GO:0009152(L=7),GO:0009154(L=7),GO:0009156(L=7),GO:0009158(L=7),GO:0009161(L=7),GO:0009163(L=5),GO:0009164(L=5),GO:0009165(L=5),GO:0009166(L=5),GO:0009167(L=7),GO:0009168(L=8),GO:0009169(L=8),GO:0009199(L=7),GO:0009201(L=7),GO:0009203(L=7),GO:0009205(L=7),GO:0009206(L=8),GO:0009207(L=8),GO:0009259(L=5),GO:0009260(L=7),GO:0009261(L=5),GO:0009987(L=1),GO:0015672(L=6),GO:0015985(L=7),GO:0015986(L=8),GO:0015992(L=7),GO:0016192(L=4),GO:0018130(L=4),GO:0019438(L=4),GO:0019439(L=4),GO:0019637(L=3),GO:0019693(L=4),GO:0034220(L=5),GO:0034641(L=3),GO:0034654(L=4),GO:0034655(L=4),GO:0042278(L=5),GO:0042451(L=7),GO:0042454(L=7),GO:0042455(L=7),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044249(L=3),GO:0044270(L=4),GO:0044271(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0046034(L=7),GO:0046128(L=7),GO:0046129(L=7),GO:0046130(L=7),GO:0046390(L=5),GO:0046434(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),GO:0055086(L=3),GO:0071704(L=2),GO:0072521(L=4),GO:0072522(L=5),GO:0072523(L=5),GO:0090407(L=4),GO:1901135(L=3),GO:1901136(L=4),GO:1901137(L=4),GO:1901292(L=4),GO:1901293(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901362(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901566(L=4),GO:1901575(L=3),GO:1901576(L=3),GO:1901657(L=3),GO:1901658(L=4),GO:1901659(L=4),	GO:0000276(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0005740(L=6),GO:0005743(L=5),GO:0005753(L=5),GO:0005811(L=5),GO:0016020(L=1),GO:0016469(L=4),GO:0019866(L=4),GO:0031090(L=3),GO:0031966(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0032991(L=1),GO:0033177(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044429(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044455(L=4),GO:0044464(L=2),GO:0045259(L=4),GO:0045263(L=4),	GO:0003674(L=0),GO:0003824(L=1),GO:0005215(L=1),GO:0008324(L=5),GO:0008553(L=8),GO:0015075(L=4),GO:0015077(L=7),GO:0015078(L=8),GO:0015399(L=4),GO:0015405(L=5),GO:0015662(L=6),GO:0016462(L=5),GO:0016787(L=2),GO:0016817(L=3),GO:0016818(L=4),GO:0016820(L=4),GO:0016887(L=7),GO:0017111(L=6),GO:0019829(L=6),GO:0022804(L=3),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0042623(L=8),GO:0042625(L=5),GO:0042626(L=5),GO:0043492(L=9),GO:0044769(L=6),GO:0046933(L=7),	PFAM (Mt_ATP-synt_B), SMART (COIL)	NA
