baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR201984|c0_g1_i1	877.60040652481	10.7350153629801	0.309241403612167	0	0				FALSE	NA											NA
TR202024|c0_g1_i2	636.393677246203	7.46306223324856	0.174141112033268	0	0	XP_024219774.1 15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Inherit from biNOG: Dehydrogenase		GO:0006066(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0044281(L=3),GO:0044710(L=2),GO:0055114(L=3),GO:0071704(L=2),GO:1901615(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0004022(L=5),GO:0016491(L=2),GO:0016614(L=3),GO:0016616(L=4),	PFAM (KR, adh_short, 3Beta_HSD)	NA
TR202086|c3_g6_i1	310.103148593035	9.83700865283665	0.261707336714759	0	0				FALSE	NA											NA
TR202132|c17_g4_i1	381.750069501193	7.14425443162272	0.154986421893317	0	0				FALSE	NA											NA
TR202260|c0_g1_i1	427.78330627121	4.29463583002538	0.111151807361171	0	0	XP_014294697.1 angiogenic factor with G patch and FHA domains 1 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					FHA				GO:0003674(L=0),GO:0003676(L=3),GO:0005488(L=1),GO:0097159(L=2),GO:1901363(L=2),	PFAM (FHA, G-patch, DUF1777), SMART (COIL, G_patch, FHA)	NA
TR202534|c0_g1_i2	565.491657152675	8.5888789573956	0.23300599004628	0	0	tr|A0A2R7WN44|A0A2R7WN44_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS012535 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA											NA
TR202625|c0_g1_i1	739.129466090091	3.85017290164847	0.0989285326489783	0	0	XP_014289719.1 ubiquitin-conjugating enzyme E2-22 kDa [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				UBCD4	ubiquitin-conjugating enzyme	4120	GO:0006464(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0016567(L=8),GO:0019538(L=3),GO:0032446(L=7),GO:0036211(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0051726(L=4),GO:0065007(L=1),GO:0070647(L=6),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004842(L=4),GO:0016874(L=2),GO:0016879(L=3),GO:0016881(L=4),GO:0019787(L=3),	PFAM (UQ_con, UBA), SMART (UBCc, UBA)	E2 ubiquitin ligase
TR203533|c0_g1_i1	772.312005863073	10.9103894470027	0.329209804779008	0	0	XP_014278929.1 pyruvate kinase-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				PYK	Pyruvate kinase	10,230,620,710,1100,1110,1120,1230,4930,5203	GO:0005975(L=3),GO:0005996(L=4),GO:0006006(L=7),GO:0006007(L=7),GO:0006091(L=3),GO:0006096(L=5),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009987(L=1),GO:0016052(L=4),GO:0016310(L=5),GO:0019318(L=5),GO:0019320(L=7),GO:0044237(L=2),GO:0044238(L=2),GO:0044723(L=3),GO:0044724(L=4),GO:0046365(L=5),GO:0071704(L=2),GO:1901575(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005811(L=5),GO:0005829(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0000287(L=5),GO:0003674(L=0),GO:0003824(L=1),GO:0004743(L=5),GO:0005488(L=1),GO:0016301(L=4),GO:0016740(L=2),GO:0016772(L=3),GO:0016773(L=4),GO:0030955(L=6),GO:0031420(L=5),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),	PFAM (PK, PK_C, HpcH_HpaI), SMART (COIL)	pyruvate kinase
TR203551|c0_g1_i1	313.107747280862	6.89280362705968	0.175196664803425	0	0	XP_014278676.1 clavesin-1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Cellular retinaldehyde binding protein		GO:0006810(L=3),GO:0008150(L=0),GO:0051179(L=1),GO:0051234(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0044464(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0005488(L=1),GO:0005501(L=4),GO:0008289(L=2),GO:0016918(L=4),GO:0019840(L=3),GO:0019842(L=3),GO:0036094(L=2),	PFAM (CRAL_TRIO, CRAL_TRIO_N), SMART (CRAL_TRIO_N, COIL, SEC14)	clavesin-1
TR204670|c1_g1_i1	621.714574377398	10.1951083915336	0.24396758743546	0	0				FALSE	NA											NA
TR205182|c0_g1_i2	1178.39865063079	10.1705490731676	0.255905818646087	0	0	XP_014274895.1 uncharacterized protein LOC106679980 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					RINGv				GO:0003674(L=0),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),	PFAM (zf-C3HC4), SMART (TRANS, RINGv)	NA
TR205805|c0_g2_i2	227.12332591356	5.04056204190041	0.122652511543515	0	0	XP_014280437.1 phospholipid-transporting ATPase IA isoform X5 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					E1-E2 ATPase		GO:0006139(L=3),GO:0006152(L=7),GO:0006163(L=5),GO:0006195(L=7),GO:0006200(L=-1),GO:0006725(L=3),GO:0006753(L=4),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006820(L=5),GO:0006869(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009123(L=5),GO:0009125(L=5),GO:0009126(L=7),GO:0009128(L=7),GO:0009141(L=5),GO:0009143(L=5),GO:0009144(L=7),GO:0009146(L=7),GO:0009150(L=6),GO:0009154(L=7),GO:0009158(L=7),GO:0009161(L=7),GO:0009164(L=5),GO:0009166(L=5),GO:0009167(L=7),GO:0009169(L=8),GO:0009199(L=7),GO:0009203(L=7),GO:0009205(L=7),GO:0009207(L=8),GO:0009259(L=5),GO:0009261(L=5),GO:0009987(L=1),GO:0010876(L=3),GO:0015711(L=5),GO:0015748(L=4),GO:0015914(L=7),GO:0019439(L=4),GO:0019637(L=3),GO:0019693(L=4),GO:0033036(L=2),GO:0034220(L=5),GO:0034641(L=3),GO:0034655(L=4),GO:0042278(L=5),GO:0042454(L=7),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044270(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0046034(L=7),GO:0046128(L=7),GO:0046130(L=7),GO:0046434(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),GO:0055086(L=3),GO:0071702(L=4),GO:0071704(L=2),GO:0072521(L=4),GO:0072523(L=5),GO:1901135(L=3),GO:1901136(L=4),GO:1901292(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),GO:1901657(L=3),GO:1901658(L=4),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0000166(L=3),GO:0000287(L=5),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0004012(L=5),GO:0005215(L=1),GO:0005319(L=3),GO:0005488(L=1),GO:0005524(L=7),GO:0005548(L=4),GO:0008324(L=5),GO:0015075(L=4),GO:0015399(L=4),GO:0015405(L=5),GO:0015662(L=6),GO:0016462(L=5),GO:0016787(L=2),GO:0016817(L=3),GO:0016818(L=4),GO:0016820(L=4),GO:0016887(L=7),GO:0017076(L=4),GO:0017111(L=6),GO:0019829(L=6),GO:0022804(L=3),GO:0022857(L=2),GO:0022891(L=3),GO:0022892(L=2),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0042623(L=8),GO:0042625(L=5),GO:0042626(L=5),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0043492(L=9),GO:0046872(L=4),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (E1-E2_ATPase, Hydrolase, PBP), SMART (TRANS, COIL)	E1-E2 ATPase
TR206285|c1_g11_i1	265.107668319982	5.14255444420289	0.125063511476399	0	0	XP_024214592.1 FAD synthase-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				FLAD1	FAD1 flavin adenine dinucleotide synthetase homolog (S. cerevisiae)	740,1100	GO:0006139(L=3),GO:0006725(L=3),GO:0006732(L=4),GO:0006747(L=7),GO:0006753(L=4),GO:0006766(L=4),GO:0006767(L=5),GO:0006771(L=3),GO:0006777(L=8),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009108(L=5),GO:0009117(L=5),GO:0009165(L=5),GO:0009987(L=1),GO:0018130(L=4),GO:0019438(L=4),GO:0019538(L=3),GO:0019637(L=3),GO:0019720(L=7),GO:0032324(L=7),GO:0034641(L=3),GO:0034654(L=4),GO:0040008(L=3),GO:0040009(L=4),GO:0040010(L=5),GO:0042726(L=4),GO:0042727(L=5),GO:0043170(L=3),GO:0043545(L=6),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044271(L=4),GO:0044281(L=3),GO:0044710(L=2),GO:0045927(L=4),GO:0046443(L=6),GO:0046483(L=3),GO:0048518(L=3),GO:0050789(L=2),GO:0051186(L=3),GO:0051188(L=4),GO:0051189(L=5),GO:0055086(L=3),GO:0055114(L=3),GO:0065007(L=1),GO:0071704(L=2),GO:0072387(L=5),GO:0072388(L=7),GO:0090407(L=4),GO:1901293(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901564(L=3),GO:1901566(L=4),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005829(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0003919(L=6),GO:0004604(L=5),GO:0005488(L=1),GO:0005524(L=7),GO:0016491(L=2),GO:0016667(L=3),GO:0016671(L=4),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0017076(L=4),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0070566(L=5),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (PAPS_reduct, MoCF_biosynth), SMART (MoCF_biosynth, COIL)	FLAD1
TR206337|c0_g1_i1	570.684119572415	10.8070376604237	0.305816578742896	0	0	XP_014291090.1 uncharacterized protein LOC106690245 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Inherit from NOG: spermatid development						NA
TR206746|c25_g25_i2	879.390607200856	3.65273055684627	0.0711758574576815	0	0	XP_014291019.1 pyridoxal phosphate homeostasis protein isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					proline synthetase		GO:0008150(L=0),	GO:0005575(L=0),	GO:0003674(L=0),GO:0005488(L=1),GO:0030170(L=3),GO:0043167(L=2),GO:0043168(L=3),GO:0048037(L=2),	PFAM (Ala_racemase_N)	NA
TR206783|c8_g1_i2	227.828006067212	3.73802067170153	0.097618143753779	0	0	XP_014293753.1 lipase 3-like isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					lipase 3-like	561,1100	GO:0000003(L=1),GO:0000902(L=5),GO:0006629(L=3),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009653(L=3),GO:0009987(L=1),GO:0016042(L=4),GO:0016043(L=2),GO:0022008(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032989(L=4),GO:0032990(L=5),GO:0044238(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0071704(L=2),GO:0071840(L=1),GO:1901575(L=3),	GO:0005575(L=0),GO:0005576(L=1),GO:0005615(L=3),GO:0044421(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004806(L=5),GO:0016298(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0052689(L=4),	PFAM (Abhydrolase_1, Abhydro_lipase), SMART (SIGNAL, TRANS)	NA
TR206806|c0_g1_i2	526.154562586711	9.71601142891097	0.264030898221178	0	0	XP_014286115.1 uncharacterized protein LOC106686996 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR206863|c0_g2_i1	543.747570254982	10.3912460209571	0.271016363395918	0	0				FALSE	NA											NA
TR207117|c0_g1_i1	471.360521389829	7.24231772347222	0.173821150712607	0	0	tr|A0A2R7WLL6|A0A2R7WLL6_ONCFA T-complex protein 1 subunit gamma OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS008547 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				CCT3	Chaperonin containing Tcp1, subunit 3 (Gamma)		GO:0000003(L=1),GO:0006457(L=2),GO:0006458(L=3),GO:0007338(L=5),GO:0007339(L=6),GO:0008037(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009566(L=3),GO:0009987(L=1),GO:0009988(L=4),GO:0019538(L=3),GO:0019953(L=2),GO:0022414(L=2),GO:0032501(L=1),GO:0035036(L=5),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0048610(L=-1),GO:0051084(L=4),GO:0071704(L=2),	GO:0002199(L=3),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005829(L=4),GO:0005832(L=6),GO:0005856(L=5),GO:0005874(L=6),GO:0005886(L=3),GO:0015630(L=6),GO:0016020(L=1),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044297(L=3),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044444(L=4),GO:0044445(L=5),GO:0044446(L=3),GO:0044464(L=2),GO:0071944(L=3),GO:0097223(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0005488(L=1),GO:0005515(L=2),GO:0005524(L=7),GO:0017076(L=4),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0051082(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Cpn60_TCP1)	CCT3
TR207292|c0_g1_i1	815.40452755228	5.32802541780131	0.121639846093321	0	0	XP_014278524.1 beta-centractin [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					K16575 alpha-centractin		GO:0000278(L=4),GO:0000280(L=5),GO:0006810(L=3),GO:0006928(L=3),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007018(L=4),GO:0007049(L=3),GO:0007067(L=5),GO:0008088(L=7),GO:0008089(L=8),GO:0008090(L=8),GO:0008150(L=0),GO:0009987(L=1),GO:0010970(L=6),GO:0016043(L=2),GO:0019896(L=7),GO:0022402(L=4),GO:0030705(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0046907(L=3),GO:0048285(L=4),GO:0051179(L=1),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0071840(L=1),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005856(L=5),GO:0005869(L=6),GO:0005875(L=6),GO:0005884(L=6),GO:0015629(L=6),GO:0015630(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003779(L=4),GO:0005198(L=1),GO:0005200(L=2),GO:0005488(L=1),GO:0005515(L=2),GO:0005524(L=7),GO:0008092(L=3),GO:0017076(L=4),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Actin), SMART (ACTIN)	centractin
TR207304|c0_g1_i2	588.19749664298	4.71973120736084	0.120519973868632	0	0	XP_014279200.2 protein PAT1 homolog 1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Topoisomerase II-associated protein PAT1	3018				PFAM (PAT1), SMART (COIL)	PAT1
TR207789|c0_g1_i1	1368.05026448852	8.90429193715812	0.190375036840066	0	0	tr|R4WJM3|R4WJM3_RIPPE Unkown protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA											NA
TR208630|c0_g2_i1	172.948067207653	8.64624496724787	0.231441867947597	0	0	XP_013308627.1 V-type ATPase, C subunit [Necator americanus]	necator americanus	No	FALSE	NA				CBG10000	V-type proton ATPase 16 kDa proteolipid subunit 2 3	190,1100,4142,4145,4721,4966,5110,5120,5152,5323	GO:0000003(L=1),GO:0002119(L=5),GO:0002164(L=4),GO:0003006(L=2),GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006818(L=4),GO:0006897(L=5),GO:0006898(L=6),GO:0007275(L=3),GO:0007548(L=3),GO:0008150(L=0),GO:0008219(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009987(L=1),GO:0010939(L=5),GO:0010940(L=6),GO:0010941(L=4),GO:0010942(L=5),GO:0015672(L=6),GO:0015988(L=7),GO:0015991(L=8),GO:0015992(L=7),GO:0016192(L=4),GO:0016265(L=-1),GO:0018996(L=4),GO:0022414(L=2),GO:0032501(L=1),GO:0032502(L=1),GO:0034220(L=5),GO:0040007(L=1),GO:0040008(L=3),GO:0040009(L=4),GO:0040010(L=5),GO:0040011(L=1),GO:0040035(L=6),GO:0042303(L=3),GO:0043067(L=5),GO:0043068(L=6),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0045927(L=4),GO:0048513(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048608(L=5),GO:0048731(L=4),GO:0048806(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),GO:0061458(L=5),GO:0065007(L=1),GO:0070265(L=4),	GO:0000220(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005773(L=5),GO:0005774(L=6),GO:0016020(L=1),GO:0016021(L=4),GO:0016469(L=4),GO:0016471(L=5),GO:0031090(L=3),GO:0031224(L=3),GO:0032991(L=1),GO:0033176(L=5),GO:0033177(L=5),GO:0033179(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044437(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0008324(L=5),GO:0015075(L=4),GO:0015077(L=7),GO:0015078(L=8),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),	PFAM (ATP-synt_C), SMART (TRANS)	CBG10000
TR208637|c0_g2_i1	996.549447329492	11.2120145875551	0.351626435351848	0	0				FALSE	NA											NA
TR208784|c0_g1_i1	512.796872303771	-4.35154834441195	0.0866264486919516	0	0	tr|A0A2R7VPT1|A0A2R7VPT1_ONCFA Cyclin N-terminal domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS001026 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				CYCE	cyclin e	4110,4114,4115,4151,4391,5161,5162,5200,5203,5215,5222	GO:0000003(L=1),GO:0000079(L=9),GO:0000082(L=6),GO:0000278(L=4),GO:0001708(L=5),GO:0001709(L=5),GO:0001932(L=7),GO:0003006(L=2),GO:0006139(L=3),GO:0006259(L=4),GO:0006275(L=7),GO:0006277(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0006950(L=2),GO:0006974(L=4),GO:0007049(L=3),GO:0007088(L=6),GO:0007096(L=7),GO:0007154(L=2),GO:0007155(L=2),GO:0007165(L=3),GO:0007259(L=6),GO:0007275(L=3),GO:0007276(L=3),GO:0007277(L=4),GO:0007292(L=5),GO:0007304(L=4),GO:0007306(L=5),GO:0007307(L=4),GO:0007346(L=5),GO:0007399(L=5),GO:0007400(L=7),GO:0007422(L=5),GO:0007423(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008356(L=4),GO:0008360(L=6),GO:0009058(L=2),GO:0009059(L=4),GO:0009653(L=3),GO:0009889(L=4),GO:0009987(L=1),GO:0010556(L=5),GO:0010564(L=5),GO:0010927(L=3),GO:0010941(L=4),GO:0010942(L=5),GO:0014016(L=7),GO:0014017(L=7),GO:0016043(L=2),GO:0018130(L=4),GO:0019219(L=5),GO:0019220(L=6),GO:0019222(L=3),GO:0019438(L=4),GO:0019827(L=3),GO:0019953(L=2),GO:0022008(L=5),GO:0022402(L=4),GO:0022403(L=2),GO:0022412(L=3),GO:0022414(L=2),GO:0022603(L=4),GO:0022604(L=5),GO:0022610(L=1),GO:0023052(L=1),GO:0030154(L=4),GO:0030182(L=7),GO:0030703(L=5),GO:0030707(L=5),GO:0031323(L=4),GO:0031326(L=5),GO:0031399(L=6),GO:0032268(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032989(L=4),GO:0033043(L=5),GO:0033554(L=3),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0035019(L=4),GO:0035556(L=4),GO:0042127(L=4),GO:0042325(L=7),GO:0042981(L=6),GO:0043065(L=7),GO:0043067(L=5),GO:0043068(L=6),GO:0043170(L=3),GO:0043549(L=8),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0044770(L=5),GO:0044772(L=5),GO:0045035(L=5),GO:0045165(L=5),GO:0045595(L=5),GO:0045596(L=5),GO:0045859(L=8),GO:0046483(L=3),GO:0048468(L=5),GO:0048477(L=4),GO:0048513(L=4),GO:0048518(L=3),GO:0048519(L=3),GO:0048522(L=4),GO:0048523(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048646(L=3),GO:0048663(L=6),GO:0048665(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048856(L=2),GO:0048863(L=5),GO:0048864(L=6),GO:0048865(L=6),GO:0048867(L=6),GO:0048869(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050793(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051052(L=5),GO:0051093(L=4),GO:0051128(L=4),GO:0051171(L=4),GO:0051174(L=5),GO:0051246(L=5),GO:0051301(L=3),GO:0051325(L=3),GO:0051329(L=4),GO:0051338(L=4),GO:0051716(L=2),GO:0051726(L=4),GO:0051783(L=6),GO:0060255(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0065009(L=2),GO:0071704(L=2),GO:0071840(L=1),GO:0071897(L=5),GO:0071900(L=8),GO:0080090(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3),GO:2000112(L=6),	GO:0000307(L=4),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0019908(L=5),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005488(L=1),GO:0005515(L=2),GO:0016538(L=5),GO:0019207(L=3),GO:0019887(L=4),GO:0030234(L=2),	PFAM (Cyclin_N, Cyclin_C), SMART (CYCLIN)	Cyclin-E
TR208895|c0_g1_i1	261.547211370209	6.3785372383882	0.13512871709908	0	0	tr|A0A2R7WHD7|A0A2R7WHD7_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS008138 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA				ROOTLETIN	K16469 rootletin			GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005856(L=5),GO:0005929(L=4),GO:0031514(L=5),GO:0035253(L=6),GO:0042995(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044441(L=3),GO:0044446(L=3),GO:0044463(L=3),GO:0044464(L=2),		PFAM (Taxilin), SMART (COIL, SIGNAL)	rootletin
TR209355|c0_g1_i1	515.643883363939	10.2616202339973	0.280870596329254	0	0	tr|A0A2R7WBP3|A0A2R7WBP3_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS007426 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA											NA
