baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR204674|c0_g1_i1	68.2526647389703	0.869148741656877	0.255754857761714	1.9445794748608e-05	0.00960083350964657	XP_014291072.2 lysosomal aspartic protease-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				CATHD	aspartic-type endopeptidase activity	4142,5152	GO:0000003(L=1),GO:0002165(L=4),GO:0006508(L=4),GO:0006915(L=5),GO:0006950(L=2),GO:0006952(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007431(L=5),GO:0007435(L=5),GO:0007552(L=4),GO:0007559(L=-1),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0009607(L=2),GO:0009617(L=5),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009888(L=3),GO:0009987(L=1),GO:0012501(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0019538(L=3),GO:0019953(L=2),GO:0022412(L=3),GO:0022414(L=2),GO:0022612(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0035070(L=5),GO:0035071(L=6),GO:0035272(L=5),GO:0042742(L=5),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045476(L=5),GO:0048102(L=5),GO:0048477(L=4),GO:0048513(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048707(L=5),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0050829(L=6),GO:0050896(L=1),GO:0051704(L=1),GO:0051707(L=4),GO:0071704(L=2),GO:0097285(L=-1),	GO:0000323(L=6),GO:0005575(L=0),GO:0005576(L=1),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005764(L=7),GO:0005773(L=5),GO:0005856(L=5),GO:0005875(L=6),GO:0015630(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044430(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004190(L=6),GO:0008233(L=3),GO:0016787(L=2),GO:0070001(L=5),GO:0070011(L=4),	PFAM (Asp, A1_Propeptide), SMART (SIGNAL, TRANS)
TR238204|c3_g2_i2	32.4550033436159	0.908303069027998	0.259013992458385	1.87468680156095e-05	0.00968865593378126				FALSE	NA										
TR251070|c3_g1_i1	24.0068184050499	0.709779536778987	0.203164432007184	2.19204322822493e-05	0.0103486435363054				FALSE	NA										
TR228404|c1_g1_i1	2.75924782344325	-1.88665492039418	0.601036850435031	1.49250983960891e-05	0.0108539370627624				FALSE	NA										
TR263337|c1_g1_i1	21.1868910733092	-0.0750703300328311	0.152142589561381	2.2213236130088e-05	0.0108539370627624				FALSE	NA										
TR239026|c0_g1_i1	51.4530617630319	-0.778563760981179	0.206208097730155	6.99337146958281e-06	0.0108604872075297	tr|R4WD93|R4WD93_RIPPE Glutathionetransferase OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				GSTS1	Glutathione	480,980,982,5204,590,1100	GO:0006082(L=3),GO:0006518(L=4),GO:0006520(L=3),GO:0006575(L=3),GO:0006749(L=4),GO:0006790(L=3),GO:0006807(L=2),GO:0006950(L=2),GO:0006979(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0019752(L=5),GO:0034641(L=3),GO:0043436(L=4),GO:0043603(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044281(L=3),GO:0044710(L=2),GO:0050896(L=1),GO:0055114(L=3),GO:0071704(L=2),GO:1901564(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004364(L=4),GO:0004601(L=2),GO:0004602(L=3),GO:0004667(L=4),GO:0016209(L=1),GO:0016491(L=2),GO:0016684(L=3),GO:0016740(L=2),GO:0016765(L=3),GO:0016853(L=2),GO:0016860(L=3),	PFAM (GST_C, GST_N)
TR27496|c0_g1_i1	1.61538482367914	-0.0579663548986786	0.134130686191181	1.45677051817647e-05	0.0108604872075297				FALSE	NA										
TR229961|c0_g1_i2	35.2907291802321	1.18407983247093	0.371380747316426	2.7055413930201e-05	0.0116254780082834	XP_039280361.1 selection and upkeep of intraepithelial T-cells protein 1 isoform X1 [Nilaparvata lugens]	nilaparvata lugens	No	FALSE	NA					NA					PFAM (V-set), SMART (IG, SIGNAL)
TR241598|c0_g2_i1	12.6412234986779	1.27187049533289	0.4219385808588	5.02281707974534e-05	0.0116254780082834				FALSE	NA					Inherit from biNOG: Cuticular protein		GO:0008150(L=0),		GO:0003674(L=0),GO:0005198(L=1),GO:0005214(L=3),GO:0042302(L=2),	PFAM (Chitin_bind_4), SMART (SIGNAL)
TR284926|c0_g1_i2	6.33127023372294	2.16809860029655	0.781637101659411	2.93709460168293e-05	0.013155423694266	XP_014242347.1 neuropeptide Y receptor type 2-like [Cimex lectularius]	cimex lectularius	No	FALSE	NA					receptor	4080	GO:0003008(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0007218(L=5),GO:0007267(L=3),GO:0007268(L=7),GO:0008150(L=0),GO:0009987(L=1),GO:0019226(L=4),GO:0023052(L=1),GO:0032501(L=1),GO:0035637(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050877(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0001653(L=3),GO:0003674(L=0),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0004983(L=6),GO:0008188(L=5),GO:0008528(L=4),GO:0030594(L=3),GO:0038023(L=2),GO:0060089(L=1),	PFAM (7tm_1, 7TM_GPCR_Srsx, 7TM_GPCR_Srx, 7TM_GPCR_Srw, Git3), SMART (TRANS)
TR203456|c20_g1_i13	46.4183147588413	-0.0345204494931502	0.118081834413359	3.20943695343898e-05	0.0131646463442141				FALSE	NA										
TR243010|c0_g1_i1	57.9861737448077	1.66535971557602	0.565920424069268	3.41894405677113e-05	0.013797820413081	tr|V5H1A5|V5H1A5_ANOGL Plexin-A4 (Fragment) OS=Anoplophora glabripennis OX=217634 GN=PLXA4 PE=4 SV=1	anoplophora glabripennis	No	FALSE	NA				PLEXA	plexin a	4360	GO:0000902(L=5),GO:0000904(L=5),GO:0006928(L=3),GO:0006935(L=3),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007275(L=3),GO:0007399(L=5),GO:0007409(L=7),GO:0007411(L=7),GO:0008037(L=3),GO:0008038(L=5),GO:0008045(L=6),GO:0008150(L=0),GO:0009605(L=2),GO:0009653(L=3),GO:0009987(L=1),GO:0010769(L=6),GO:0010975(L=9),GO:0016043(L=2),GO:0016198(L=6),GO:0016199(L=9),GO:0022008(L=5),GO:0022603(L=4),GO:0022604(L=5),GO:0023052(L=1),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0031344(L=5),GO:0032101(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032879(L=3),GO:0032989(L=4),GO:0032990(L=5),GO:0040011(L=1),GO:0040012(L=3),GO:0042221(L=2),GO:0042330(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045595(L=5),GO:0045664(L=8),GO:0048468(L=5),GO:0048583(L=3),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050767(L=7),GO:0050770(L=10),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050795(L=3),GO:0050896(L=1),GO:0050920(L=4),GO:0051128(L=4),GO:0051239(L=3),GO:0051270(L=4),GO:0051716(L=2),GO:0051960(L=5),GO:0060284(L=5),GO:0061564(L=8),GO:0065007(L=1),GO:0071526(L=5),GO:0071840(L=1),GO:0097485(L=4),GO:2000026(L=4),GO:2000289(L=12),GO:2000305(L=8),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),GO:0044464(L=2),	GO:0003674(L=0),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0005539(L=3),GO:0008046(L=4),GO:0008201(L=3),GO:0017154(L=4),GO:0038023(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0060089(L=1),GO:0071889(L=3),GO:0097367(L=2),GO:1901681(L=2),	PFAM (PSI, TIG, Plexin_cytopl, Sema), SMART (IPT, PSI, TRANS, Sema, COIL, SIGNAL)
TR267459|c0_g1_i4	2.27429660309324	-2.26716817286509	0.624913674758563	1.90025801659067e-05	0.0137988588752983	tr|A0A0C9RFT3|A0A0C9RFT3_9HYME CG1090_1 protein OS=Fopius arisanus OX=64838 GN=CG1090_1 PE=3 SV=1	fopius arisanus	No	FALSE	NA					Sodium/calcium exchanger protein		GO:0006810(L=3),GO:0008150(L=0),GO:0009987(L=1),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),		PFAM (Na_Ca_ex), SMART (TRANS)
TR249491|c0_g1_i2	191.103800639045	-1.11468902820861	0.369516902707796	4.82272173153768e-05	0.0141899945126551	NP_001280476.1 uncharacterized protein LOC100167416 [Acyrthosiphon pisum]	acyrthosiphon pisum	No	FALSE	NA					NA					SMART (SIGNAL, TRANS)
TR271297|c0_g1_i1	564.975317725483	0.9151361389025	0.308205305770669	8.22177262992319e-05	0.0146564158002978	tr|Q94729|Q94729_RIPCL Cyanoprotein beta subunit OS=Riptortus clavatus OX=41704 PE=2 SV=1	riptortus clavatus	No	FALSE	NA					Larval storage protein (LSP) which may serve as a store of amino acids for synthesis of adult proteins		GO:0000902(L=5),GO:0000904(L=5),GO:0006928(L=3),GO:0006935(L=3),GO:0007154(L=2),GO:0007267(L=3),GO:0007275(L=3),GO:0007399(L=5),GO:0007409(L=7),GO:0007411(L=7),GO:0008037(L=3),GO:0008038(L=5),GO:0008039(L=8),GO:0008045(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0009605(L=2),GO:0009653(L=3),GO:0009987(L=1),GO:0016043(L=2),GO:0016201(L=6),GO:0022008(L=5),GO:0023052(L=1),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0040011(L=1),GO:0042221(L=2),GO:0042330(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045165(L=5),GO:0045168(L=5),GO:0046331(L=7),GO:0048468(L=5),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050896(L=1),GO:0050919(L=5),GO:0055114(L=3),GO:0061564(L=8),GO:0071840(L=1),GO:0097485(L=4),	GO:0005575(L=0),GO:0005576(L=1),GO:0005615(L=3),GO:0005616(L=3),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005811(L=5),GO:0032991(L=1),GO:0043234(L=2),GO:0044421(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004497(L=3),GO:0004503(L=5),GO:0016491(L=2),GO:0016705(L=3),GO:0016716(L=4),GO:0045735(L=1),	PFAM (Hemocyanin_M, Hemocyanin_N, Hemocyanin_C), SMART (SIGNAL, TRANS)
TR275820|c0_g1_i1	41.5068505290963	-0.778941024959871	0.240865376911279	3.85259659185591e-05	0.0146981615941106				FALSE	NA										
TR278542|c3_g6_i1	75.2631352577256	1.5748091327207	0.457676273121692	4.41723197561292e-05	0.0166007925237156				FALSE	NA										
TR239894|c0_g1_i2	12.1627855815915	-1.17788507326355	0.405335345176519	4.40264316928853e-05	0.0173997388540131	XP_014259086.1 semaphorin-1A [Cimex lectularius]	cimex lectularius	No	FALSE	NA				SEMA-1A	Sema	4360	GO:0000902(L=5),GO:0000904(L=5),GO:0001964(L=3),GO:0003008(L=2),GO:0006928(L=3),GO:0006935(L=3),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007275(L=3),GO:0007399(L=5),GO:0007409(L=7),GO:0007411(L=7),GO:0007416(L=5),GO:0007417(L=5),GO:0007420(L=5),GO:0007610(L=1),GO:0007626(L=2),GO:0008037(L=3),GO:0008038(L=5),GO:0008039(L=8),GO:0008045(L=6),GO:0008150(L=0),GO:0008361(L=4),GO:0009605(L=2),GO:0009653(L=3),GO:0009887(L=4),GO:0009987(L=1),GO:0010769(L=6),GO:0010975(L=9),GO:0016043(L=2),GO:0016198(L=6),GO:0016199(L=9),GO:0016358(L=8),GO:0022008(L=5),GO:0022603(L=4),GO:0022604(L=5),GO:0022607(L=3),GO:0023052(L=1),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0031344(L=5),GO:0031987(L=3),GO:0032101(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032535(L=3),GO:0032879(L=3),GO:0032989(L=4),GO:0032990(L=5),GO:0040011(L=1),GO:0040012(L=3),GO:0042221(L=2),GO:0042330(L=3),GO:0044085(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045595(L=5),GO:0045664(L=8),GO:0045792(L=5),GO:0048468(L=5),GO:0048513(L=4),GO:0048583(L=3),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048813(L=6),GO:0048854(L=4),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050767(L=7),GO:0050770(L=10),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050795(L=3),GO:0050808(L=3),GO:0050877(L=3),GO:0050896(L=1),GO:0050905(L=4),GO:0050920(L=4),GO:0051128(L=4),GO:0051239(L=3),GO:0051270(L=4),GO:0051716(L=2),GO:0051960(L=5),GO:0060284(L=5),GO:0061564(L=8),GO:0065007(L=1),GO:0065008(L=2),GO:0071526(L=5),GO:0071840(L=1),GO:0090066(L=3),GO:0097485(L=4),GO:2000026(L=4),GO:2000289(L=12),GO:2000305(L=8),	GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),GO:0044464(L=2),GO:0071944(L=3),	GO:0003674(L=0),GO:0004872(L=2),GO:0005102(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0005539(L=3),GO:0008201(L=3),GO:0030215(L=4),GO:0043167(L=2),GO:0043168(L=3),GO:0097367(L=2),GO:1901681(L=2),	PFAM (Sema, PSI), SMART (TRANS, Sema, PSI, SIGNAL)
TR232322|c1_g1_i1	1.67462026985766	-0.0105503916922262	0.110904302585326	6.83695650275224e-05	0.0216776790741391				FALSE	NA										
TR135844|c0_g1_i1	3.57040942832731	-0.0162902705518802	0.111852427831264	5.42900511151511e-05	0.0216889253436404	tr|A0A2R7WHH4|A0A2R7WHH4_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS009140 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA										
TR230625|c0_g1_i3	8.63512759732109	0.694450161702648	0.227850448221573	6.31302019507185e-05	0.0222478994383056				FALSE	NA										
TR274645|c2_g1_i1	1.94896930334639	-0.104020535124388	0.202386078265955	4.22686131434774e-05	0.0222846714886128				FALSE	NA										
TR236574|c2_g1_i1	9.98465754105802	-0.0707931980331081	0.146824072350929	6.08333783158007e-05	0.0232121318360625				FALSE	NA										
TR201757|c0_g1_i1	15.9013067329107	0.0344826659738084	0.118037972408566	6.9742314648763e-05	0.0237311101080597				FALSE	NA										
TR285254|c2_g2_i1	20.6456767853309	-0.108424356307668	0.215597726220381	6.81719168634725e-05	0.0244276898640005				FALSE	NA										
TR12909|c0_g1_i1	11.1863141838251	-0.774467336858647	0.23834888412872	6.9760173248099e-05	0.0255675969629008				FALSE	NA										
TR218962|c5_g2_i2	3.06410209602349	-0.0865159773449149	0.166960543331492	7.42982453607738e-05	0.0258321811418923				FALSE	NA										
TR220356|c1_g1_i1	8.45933091900261	-0.118952226945515	0.24025666193819	0.00015436574019293	0.0258321811418923	XP_014275756.1 ITG-like peptide [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					NA			GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),		SMART (SIGNAL, TRANS)
TR214157|c0_g2_i5	9.16134956403133	-0.0586753914982777	0.133796102507536	8.8335628983762e-05	0.0277562627301115				FALSE	NA										
TR223907|c0_g1_i1	12.7096600656833	-1.21539361529719	0.379524619389737	8.36580723546742e-05	0.0277562627301115				FALSE	NA										
TR228561|c0_g1_i1	32.3240267265331	-0.513806339945597	0.168359172545874	7.08433247716414e-05	0.0277562627301115	tr|A0A2R7WL98|A0A2R7WL98_ONCFA PRELI/MSF1 domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS008552 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA				PRELID2	PRELI domain containing 2			GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005739(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),		PFAM (PRELI)
TR211335|c0_g1_i1	6.99005454414774	2.78485658549585	0.83465912502049	9.11836822004753e-05	0.0306009554814368				FALSE	NA										
TR238624|c1_g1_i1	186.56134219754	1.78457302676929	1.06048550607559	0.000134116059384732	0.0306009554814368				FALSE	NA										
TR216603|c0_g1_i1	4.35455628212806	-0.0302760148177122	0.116033847218937	8.23601986716175e-05	0.0306679293254252	tr|A0A2R7X0S7|A0A2R7X0S7_ONCFA EMI domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS015845 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA				DRPR	Laminin EGF-like (Domains III and V)		GO:0002165(L=4),GO:0003002(L=5),GO:0006464(L=5),GO:0006468(L=6),GO:0006793(L=3),GO:0006796(L=4),GO:0006810(L=3),GO:0006897(L=5),GO:0006909(L=4),GO:0006950(L=2),GO:0006952(L=3),GO:0007154(L=2),GO:0007155(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007389(L=4),GO:0007399(L=5),GO:0007431(L=5),GO:0007435(L=5),GO:0007444(L=6),GO:0007447(L=5),GO:0007450(L=7),GO:0007552(L=4),GO:0007559(L=-1),GO:0007610(L=1),GO:0007626(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0008345(L=3),GO:0009607(L=2),GO:0009617(L=5),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009888(L=3),GO:0009953(L=6),GO:0009987(L=1),GO:0012501(L=4),GO:0016192(L=4),GO:0016265(L=-1),GO:0016271(L=-1),GO:0016310(L=5),GO:0016322(L=8),GO:0019538(L=3),GO:0021700(L=3),GO:0022008(L=5),GO:0022610(L=1),GO:0022612(L=4),GO:0023052(L=1),GO:0030154(L=4),GO:0030182(L=7),GO:0030537(L=3),GO:0032501(L=1),GO:0032502(L=1),GO:0035070(L=5),GO:0035071(L=6),GO:0035212(L=4),GO:0035220(L=7),GO:0035222(L=6),GO:0035272(L=5),GO:0036211(L=4),GO:0040008(L=3),GO:0042551(L=5),GO:0042742(L=5),GO:0043170(L=3),GO:0043277(L=7),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0048102(L=5),GO:0048190(L=8),GO:0048468(L=5),GO:0048469(L=4),GO:0048513(L=4),GO:0048666(L=6),GO:0048699(L=7),GO:0048707(L=5),GO:0048731(L=4),GO:0048732(L=6),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051704(L=1),GO:0051707(L=4),GO:0051716(L=2),GO:0065007(L=1),GO:0071704(L=2),	GO:0005575(L=0),GO:0016020(L=1),GO:0031224(L=3),GO:0044425(L=2),	GO:0001786(L=3),GO:0003674(L=0),GO:0003824(L=1),GO:0003944(L=6),GO:0004553(L=4),GO:0004672(L=5),GO:0004713(L=6),GO:0004714(L=5),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0005543(L=3),GO:0008289(L=2),GO:0015929(L=5),GO:0016301(L=4),GO:0016597(L=5),GO:0016740(L=2),GO:0016772(L=3),GO:0016773(L=4),GO:0016787(L=2),GO:0016798(L=3),GO:0019199(L=4),GO:0031406(L=4),GO:0038023(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0060089(L=1),GO:0072341(L=2),	PFAM (Laminin_EGF, EGF_2), SMART (EGF, EGF_Lam, EGF_like, TRANS, SIGNAL)
TR206723|c3_g1_i1	18.4952892779944	-0.981367960388324	0.374255148422008	0.000104765737123824	0.0309429915749262				FALSE	NA										
TR222470|c1_g1_i1	474.082279689535	-1.72827326569572	0.572292704785983	0.000218154267497243	0.0309429915749262				FALSE	NA										
TR88423|c0_g1_i2	9.66797500586975	1.56519571342702	0.600219144920449	0.000109053911486464	0.0313640528895936				FALSE	NA										
TR102256|c0_g2_i1	8.57203675866965	0.0155336750375572	0.111770627956772	0.000101867095544896	0.0313815038333452				FALSE	NA										
TR203438|c0_g1_i2	6.8494158973583	1.21329837283334	0.395693665168458	0.000112305080913678	0.0313815038333452	tr|A0A2R7X455|A0A2R7X455_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS017576 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA										
TR204051|c2_g1_i1	12.667318069526	-0.152665142135369	0.43400786881236	0.000213791361002851	0.0313815038333452	tr|R4WHW7|R4WHW7_RIPPE Uncharacterized protein OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA										
TR281020|c0_g2_i1	3.11797626500887	-0.10194618517502	0.196447621462595	0.000106261756058104	0.0313815038333452				FALSE	NA										
TR200005|c10_g9_i1	135.383607410068	-0.0761022188227785	0.152038173685485	0.000240277387935014	0.0318276388284386				FALSE	NA										
TR264635|c0_g1_i1	12.5875744321675	-0.842596487770272	0.310261606832395	0.000226768438382679	0.0318276388284386				FALSE	NA										
TR218636|c0_g2_i1	49.0452678108671	-0.812316159486566	0.270426381238303	0.000116737836974811	0.0333750514338252	XP_014286525.1 farnesol dehydrogenase-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					dehydrogenase reductase SDR family member 11-like		GO:0008150(L=0),GO:0008152(L=1),GO:0044710(L=2),GO:0055114(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0004090(L=5),GO:0016491(L=2),GO:0016614(L=3),GO:0016616(L=4),	PFAM (adh_short, KR, Epimerase)
