baseMean log2FoldChange lfcSE pvalue padj Description Species Contaminant xenic UniProt.KEGG.Terms UniProt.GO.Biological UniProt.GO.Cellular UniProt.GO.Molecular EggNOG.Predicted.Gene EggNOG.Description EggNOG.KEGG.Terms EggNOG.GO.Biological EggNOG.GO.Cellular EggNOG.GO.Molecular EggNOG.Protein.Domains
TR232582|c0_g1_i2 7.80424398687876 -0.000558119530509489 0.057276865531332 0.000182061719058659 0.124928139645951 XP_024216403.1 DNA-directed RNA polymerase III subunit RPC3 [Halyomorpha halys] halyomorpha halys No FALSE NA     DNA-directed RNA polymerase III 230,240,1100,3020,4623,5169 GO:0006139(L=3),GO:0006351(L=5),GO:0006383(L=6),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0016070(L=4),GO:0018130(L=4),GO:0019438(L=4),GO:0032774(L=5),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044271(L=4),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3),GO:1901362(L=4),GO:1901576(L=3), GO:0000428(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0005666(L=7),GO:0030880(L=4),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0055029(L=5),GO:0070013(L=3), GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003824(L=1),GO:0003899(L=7),GO:0005488(L=1),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0034062(L=6),GO:0097159(L=2),GO:1901363(L=2), PFAM (RNA_pol_Rpc82, HTH_9, TFIIE_alpha)
TR258141|c1_g2_i1 11.0142396541485 0.00269843341198077 0.0573602092727463 0.000362103907223975 0.127127210425895    FALSE NA          
TR206277|c5_g4_i1 5.16783801175538 -0.0001570841434471 0.0572732985536216 0.000431769342229407 0.12931175302941    FALSE NA          
TR205991|c2_g1_i26 5.40834844186423 -0.00285595367916512 0.057373457026237 0.000456648140610763 0.13106432199494 tr|A0A224XJ56|A0A224XJ56_9HEMI Sodium/hydrogen exchanger OS=Panstrongylus lignarius OX=156445 PE=3 SV=1 panstrongylus lignarius No FALSE NA    NHE3 Sodium hydrogen exchanger 4964,4974,4976,4978 GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006814(L=7),GO:0006818(L=4),GO:0006873(L=5),GO:0006885(L=8),GO:0008150(L=0),GO:0009987(L=1),GO:0015672(L=6),GO:0015992(L=7),GO:0019725(L=3),GO:0030001(L=6),GO:0034220(L=5),GO:0035725(L=8),GO:0042592(L=3),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0048878(L=4),GO:0050801(L=5),GO:0051179(L=1),GO:0051234(L=2),GO:0055067(L=7),GO:0055080(L=6),GO:0055082(L=4),GO:0055085(L=4),GO:0065007(L=1),GO:0065008(L=2), GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2), GO:0003674(L=0),GO:0005215(L=1),GO:0005451(L=8),GO:0008324(L=5),GO:0015075(L=4),GO:0015077(L=7),GO:0015078(L=8),GO:0015081(L=8),GO:0015291(L=4),GO:0015297(L=5),GO:0015298(L=6),GO:0015299(L=7),GO:0015385(L=8),GO:0015491(L=6),GO:0022804(L=3),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7), PFAM (Na_H_Exchanger), SMART (TRANS, SIGNAL)
TR251482|c0_g1_i4 5.26054269874418 0.00634560894963369 0.057780616664129 0.000176390758323505 0.13106432199494    FALSE NA          
TR280761|c4_g1_i1 6.77192403761096 -0.010353683991286 0.0586143163924577 0.000422264321186634 0.13614638919796    FALSE NA          
TR252663|c0_g1_i2 11.0810751901728 -0.00737600508384126 0.057948401463369 0.000556788764305582 0.136946674241498 XP_041985107.1 transcription factor SOX-4-like isoform X2 [Aricia agestis] aricia agestis No FALSE NA    SOX14 HMG (high mobility group) box  GO:0000902(L=5),GO:0000904(L=5),GO:0006355(L=7),GO:0006357(L=8),GO:0007275(L=3),GO:0007399(L=5),GO:0007552(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009653(L=3),GO:0009889(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0016043(L=2),GO:0016322(L=8),GO:0016358(L=8),GO:0019219(L=5),GO:0019222(L=3),GO:0021700(L=3),GO:0022008(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0031323(L=4),GO:0031326(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0042551(L=5),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048469(L=4),GO:0048666(L=6),GO:0048667(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048813(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051252(L=5),GO:0055114(L=3),GO:0060255(L=4),GO:0065007(L=1),GO:0071840(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2001141(L=6), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2), GO:0001071(L=1),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003700(L=2),GO:0003824(L=1),GO:0005488(L=1),GO:0008301(L=5),GO:0016491(L=2),GO:0016627(L=3),GO:0016628(L=4),GO:0032440(L=5),GO:0043565(L=5),GO:0097159(L=2),GO:1901363(L=2), PFAM (HMG_box), SMART (HMG)
TR279353|c0_g1_i1 14.7873998332808 0.011744514658537 0.0589927529099458 0.000957565642442846 0.136946674241498    FALSE NA          
TR212276|c2_g3_i3 82.392008185758 -0.00165194699107758 0.057306889093582 0.00121649143757117 0.149967475123718    FALSE NA          
TR211477|c3_g1_i1 13.4647414450038 0.00392926168454084 0.057463023218214 0.000677376507959946 0.152085877607503    FALSE NA          
TR239885|c0_g1_i1 44.8638697895022 0.00445364787465759 0.0575123377536856 0.000417790270723839 0.152085877607503    FALSE NA          
TR241990|c2_g2_i2 11.1846498731768 0.00856372225259377 0.0581625271153834 0.000674457437168201 0.152085877607503 tr|A0A482WFX3|A0A482WFX3_LAOST Uncharacterized protein OS=Laodelphax striatellus OX=195883 GN=LSTR_LSTR011512 PE=4 SV=1 laodelphax striatellus No FALSE NA     NA     SMART (SIGNAL, TRANS)
TR199668|c10_g1_i2 14.8379024962642 0.0166430156964294 0.0607602804014017 0.00072361248871315 0.159565674927074    FALSE NA          
TR210256|c0_g1_i1 9.68939979560292 0.00762602461621028 0.0579888085224339 0.000756974353444239 0.160408672646249    FALSE NA          
TR219076|c6_g1_i1 86.530591222381 0.0122073470750032 0.0591340465770161 0.000431692000495292 0.160408672646249    FALSE NA          
TR239885|c0_g2_i1 4.76721106922352 0.00450556892259831 0.0575210731378329 0.000264053810876245 0.160408672646249 XP_014280168.1 facilitated trehalose transporter Tret1-like isoform X2 [Halyomorpha halys] halyomorpha halys No FALSE NA     Sugar (and other) transporter  GO:0006810(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008643(L=4),GO:0009987(L=1),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),GO:0055114(L=3),GO:0071702(L=4), GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2), GO:0003674(L=0),GO:0003824(L=1),GO:0005215(L=1),GO:0016491(L=2),GO:0016627(L=3),GO:0016628(L=4),GO:0022857(L=2),GO:0022891(L=3),GO:0022892(L=2),GO:0032440(L=5), PFAM (MFS_1, Sugar_tr, DUF1228), SMART (TRANS, SIGNAL)
TR107973|c0_g2_i1 14.8760629448364 0.0176916359185765 0.0612016085868697 0.00135462574363277 0.161972990482124 tr|A0A2R7W0W9|A0A2R7W0W9_ONCFA Uncharacterized protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS003120 PE=3 SV=1 oncopeltus fasciatus No FALSE NA    4EBP eukaryotic translation initiation factor 3013,4012,4066,4150,4151,4910,5221 GO:0001558(L=4),GO:0002376(L=1),GO:0006412(L=5),GO:0006413(L=6),GO:0006417(L=7),GO:0006446(L=8),GO:0006629(L=3),GO:0006638(L=4),GO:0006639(L=5),GO:0006641(L=7),GO:0006950(L=2),GO:0006952(L=3),GO:0006955(L=2),GO:0006959(L=3),GO:0006979(L=3),GO:0007275(L=3),GO:0007568(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008340(L=5),GO:0008361(L=4),GO:0009058(L=2),GO:0009059(L=4),GO:0009605(L=2),GO:0009607(L=2),GO:0009617(L=5),GO:0009889(L=4),GO:0009890(L=5),GO:0009892(L=4),GO:0009987(L=1),GO:0009991(L=3),GO:0010259(L=4),GO:0010467(L=4),GO:0010468(L=5),GO:0010556(L=5),GO:0010558(L=6),GO:0010605(L=5),GO:0010608(L=6),GO:0010821(L=6),GO:0016043(L=2),GO:0017148(L=8),GO:0019222(L=3),GO:0019538(L=3),GO:0019730(L=4),GO:0019731(L=5),GO:0031323(L=4),GO:0031324(L=5),GO:0031326(L=5),GO:0031327(L=6),GO:0031667(L=4),GO:0032268(L=5),GO:0032269(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032535(L=3),GO:0033043(L=5),GO:0034645(L=4),GO:0040008(L=3),GO:0042594(L=3),GO:0042742(L=5),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044255(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045792(L=5),GO:0045947(L=8),GO:0046486(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051128(L=4),GO:0051246(L=5),GO:0051248(L=6),GO:0051704(L=1),GO:0051707(L=4),GO:0060255(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0070129(L=8),GO:0071704(L=2),GO:0071840(L=1),GO:0080090(L=4),GO:0090066(L=3),GO:1901576(L=3),GO:2000112(L=6),GO:2000113(L=7),  GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003743(L=6),GO:0005488(L=1),GO:0005515(L=2),GO:0008135(L=5),GO:0008190(L=4),GO:0031369(L=3),GO:0097159(L=2),GO:1901363(L=2), PFAM (eIF_4EBP)
TR245545|c0_g3_i1 30.5979944672898 0.00426881495899533 0.0574957518643743 0.000512194645332563 0.161972990482124    FALSE NA          
TR238224|c3_g1_i1 5.56268584569283 0.00272158729399006 0.0573647536869789 0.000306434467840609 0.16676336032549    FALSE NA          
TR243029|c6_g5_i1 8.1399856546761 0.00743707992096296 0.0579588280490022 0.000359020861055988 0.16676336032549    FALSE NA          
TR245545|c0_g4_i2 14.4159046262436 0.00494233766661013 0.0575751308960348 0.00146743162004895 0.16676336032549    FALSE NA          
TR251023|c0_g1_i1 27.5853112481487 0.0243303184914396 0.0648738379129063 0.000732954411044994 0.16676336032549 XP_014284199.1 dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase [Halyomorpha halys] halyomorpha halys No FALSE NA     K03847 alpha-1,6-mannosyltransferase EC 2.4.1.260 510,513,1100 GO:0005975(L=3),GO:0006464(L=5),GO:0006486(L=6),GO:0006488(L=5),GO:0006497(L=6),GO:0006505(L=7),GO:0006506(L=7),GO:0006629(L=3),GO:0006643(L=4),GO:0006644(L=4),GO:0006650(L=5),GO:0006661(L=7),GO:0006664(L=5),GO:0006793(L=3),GO:0006796(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0008610(L=4),GO:0008654(L=4),GO:0009058(L=2),GO:0009059(L=4),GO:0009100(L=4),GO:0009101(L=5),GO:0009247(L=5),GO:0009987(L=1),GO:0019538(L=3),GO:0019637(L=3),GO:0034645(L=4),GO:0036211(L=4),GO:0042157(L=4),GO:0042158(L=5),GO:0043170(L=3),GO:0043412(L=4),GO:0043413(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044255(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044710(L=2),GO:0044723(L=3),GO:0045017(L=4),GO:0046467(L=4),GO:0046474(L=5),GO:0046486(L=4),GO:0046488(L=7),GO:0070085(L=3),GO:0071704(L=2),GO:0090407(L=4),GO:1901135(L=3),GO:1901137(L=4),GO:1901576(L=3), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005783(L=4),GO:0005789(L=3),GO:0012505(L=3),GO:0016020(L=1),GO:0031090(L=3),GO:0031224(L=3),GO:0031227(L=3),GO:0031300(L=3),GO:0042175(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044432(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2), GO:0000009(L=6),GO:0000030(L=5),GO:0003674(L=0),GO:0003824(L=1),GO:0016740(L=2),GO:0016757(L=3),GO:0016758(L=4), PFAM (Glyco_transf_22), SMART (TRANS, COIL, SIGNAL)
TR204666|c0_g7_i1 31.1277565923646 -0.00142076940011475 0.0572977556994078 0.000507442192996577 0.167776926758155    FALSE NA          
TR209715|c6_g7_i1 5.76665630368984 0.0032323693177488 0.0573982295102294 0.000757343860578692 0.17595516371171    FALSE NA          
TR252864|c3_g5_i1 6.4282669461057 -0.006820739155762 0.0578468142199868 0.000422838139412455 0.17595516371171 XP_027853061.1 sodium channel protein Nach-like [Aphis gossypii] aphis gossypii No FALSE NA    PPK13 Amiloride-sensitive sodium channel  GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006814(L=7),GO:0008150(L=0),GO:0009987(L=1),GO:0015672(L=6),GO:0030001(L=6),GO:0034220(L=5),GO:0035725(L=8),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4), GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2), GO:0003674(L=0),GO:0005215(L=1),GO:0005216(L=5),GO:0005261(L=6),GO:0005272(L=7),GO:0008324(L=5),GO:0015075(L=4),GO:0015077(L=7),GO:0015081(L=8),GO:0015267(L=4),GO:0022803(L=3),GO:0022838(L=4),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7), PFAM (ASC), SMART (TRANS)
TR210863|c0_g1_i1 82.0892490595984 -0.0237358990778399 0.064202828344045 0.000182017352088234 0.178768673695019 tr|A0A2R7WM01|A0A2R7WM01_ONCFA Laccase 1 OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS011306 PE=3 SV=1 oncopeltus fasciatus No FALSE NA     Multicopper oxidase  GO:0000041(L=7),GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006826(L=8),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0030001(L=6),GO:0034220(L=5),GO:0034755(L=8),GO:0042592(L=3),GO:0044699(L=1),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0048878(L=4),GO:0050801(L=5),GO:0051179(L=1),GO:0051234(L=2),GO:0055065(L=7),GO:0055072(L=9),GO:0055076(L=8),GO:0055080(L=6),GO:0055085(L=4),GO:0055114(L=3),GO:0065007(L=1),GO:0065008(L=2), GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0009897(L=3),GO:0009986(L=3),GO:0016020(L=1),GO:0031224(L=3),GO:0031226(L=3),GO:0031233(L=4),GO:0044425(L=2),GO:0044459(L=3),GO:0044464(L=2),GO:0045178(L=3),GO:0071944(L=3), GO:0003674(L=0),GO:0003824(L=1),GO:0004322(L=5),GO:0005215(L=1),GO:0005381(L=9),GO:0005488(L=1),GO:0005507(L=6),GO:0008324(L=5),GO:0008447(L=5),GO:0015075(L=4),GO:0016491(L=2),GO:0016679(L=3),GO:0016682(L=4),GO:0016722(L=3),GO:0016724(L=4),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046873(L=7),GO:0046914(L=5),GO:0046915(L=8), PFAM (Cu-oxidase, Cu-oxidase_3, Cu-oxidase_2), SMART (VWC, SIGNAL, TRANS, VWC_def)
TR103605|c0_g2_i1 7.77062875600881 0.00542571506119348 0.0576433553838521 0.00102209306646965 0.180307523746085    FALSE NA          
TR256367|c0_g1_i2 5.63670807173333 -0.000235266207684898 0.057273791864072 0.00105888131332833 0.184166392994523    FALSE NA          
TR252104|c0_g1_i2 23.5995248609777 -0.00926954853725722 0.0583342170929135 0.000746611002366801 0.197013538238706 XP_024218004.1 protein bark beetle, partial [Halyomorpha halys] halyomorpha halys No FALSE NA     Scavenger receptor cysteine-rich domain  GO:0006810(L=3),GO:0006897(L=5),GO:0006898(L=6),GO:0008150(L=0),GO:0016192(L=4),GO:0051179(L=1),GO:0051234(L=2), GO:0005575(L=0),GO:0016020(L=1), GO:0003674(L=0),GO:0004872(L=2),GO:0005044(L=4),GO:0005488(L=1),GO:0030246(L=2),GO:0038024(L=3), PFAM (SRCR, Herpes_UL45), SMART (PbH1, SR, TRANS, CLECT, CUB, SIGNAL)
TR202093|c1_g1_i1 26.416658499039 -0.0114342310540218 0.0588976159700828 0.00100875751008275 0.198291907419423    FALSE NA     ZIP Zinc transporter  GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0008150(L=0),GO:0009987(L=1),GO:0030001(L=6),GO:0034220(L=5),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4), GO:0005575(L=0),GO:0016020(L=1), GO:0003674(L=0),GO:0005215(L=1),GO:0008324(L=5),GO:0015075(L=4),GO:0022857(L=2),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7), PFAM (Zip), SMART (TRANS, SIGNAL)
TR250696|c3_g1_i1 7.12442135464802 -2.35745760848628 1.18577830092101 0.00116336600682385 0.216103813503021    FALSE NA          
TR200330|c1_g1_i1 5.65654390301383 0.0103296269078327 0.0586018477808093 0.000462984813122425 0.216635929207077 XP_024217643.1 zinc finger and BTB domain-containing protein 49 [Halyomorpha halys] halyomorpha halys No FALSE NA     ZnF_C2H2    GO:0003674(L=0),GO:0003676(L=3),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2), PFAM (zf-C2H2), SMART (ZnF_C2H2, COIL, TRANS)
TR221483|c3_g2_i1 4.84902877886759 0.00883450018349416 0.0582281704166862 0.00133328389036024 0.216635929207077 tr|T1HPR5|T1HPR5_RHOPR MFS domain-containing protein (Fragment) OS=Rhodnius prolixus OX=13249 PE=4 SV=1 rhodnius prolixus No FALSE NA    STL1 Sugar transporter  GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006818(L=4),GO:0008150(L=0),GO:0008643(L=4),GO:0009987(L=1),GO:0015672(L=6),GO:0015791(L=6),GO:0015793(L=6),GO:0015850(L=4),GO:0015992(L=7),GO:0034220(L=5),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),GO:0071702(L=4), GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),GO:0044464(L=2),GO:0071944(L=3), GO:0003674(L=0),GO:0005215(L=1),GO:0008324(L=5),GO:0015075(L=4),GO:0015291(L=4),GO:0015293(L=5),GO:0015294(L=6),GO:0015295(L=7),GO:0022804(L=3),GO:0022857(L=2),GO:0022891(L=3),GO:0022892(L=2), PFAM (MFS_1, Sugar_tr), SMART (TRANS)
TR202118|c2_g1_i1 21.4296263231052 -0.00858426238039693 0.0581793734037897 0.000898045725498968 0.226663540538988 XP_024215579.1 putative ATP-dependent RNA helicase TDRD12 isoform X1 [Halyomorpha halys] halyomorpha halys No FALSE NA     regulation of transposition, RNA-mediated  GO:0006139(L=3),GO:0006152(L=7),GO:0006163(L=5),GO:0006195(L=7),GO:0006200(L=-1),GO:0006725(L=3),GO:0006753(L=4),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009123(L=5),GO:0009125(L=5),GO:0009126(L=7),GO:0009128(L=7),GO:0009141(L=5),GO:0009143(L=5),GO:0009144(L=7),GO:0009146(L=7),GO:0009150(L=6),GO:0009154(L=7),GO:0009158(L=7),GO:0009161(L=7),GO:0009164(L=5),GO:0009166(L=5),GO:0009167(L=7),GO:0009169(L=8),GO:0009199(L=7),GO:0009203(L=7),GO:0009205(L=7),GO:0009207(L=8),GO:0009259(L=5),GO:0009261(L=5),GO:0009987(L=1),GO:0010525(L=5),GO:0010526(L=6),GO:0010528(L=4),GO:0010529(L=5),GO:0019439(L=4),GO:0019637(L=3),GO:0019693(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0034641(L=3),GO:0034655(L=4),GO:0042278(L=5),GO:0042454(L=7),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044270(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044710(L=2),GO:0046034(L=7),GO:0046128(L=7),GO:0046130(L=7),GO:0046434(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0055086(L=3),GO:0065007(L=1),GO:0071704(L=2),GO:0072521(L=4),GO:0072523(L=5),GO:1901135(L=3),GO:1901136(L=4),GO:1901292(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),GO:1901657(L=3),GO:1901658(L=4), GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005635(L=4),GO:0005694(L=4),GO:0005737(L=4),GO:0005829(L=4),GO:0012505(L=3),GO:0016020(L=1),GO:0031090(L=3),GO:0031965(L=5),GO:0031967(L=3),GO:0031975(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070725(L=4), GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003724(L=8),GO:0003824(L=1),GO:0004004(L=9),GO:0004386(L=7),GO:0005488(L=1),GO:0005524(L=7),GO:0008026(L=9),GO:0008186(L=9),GO:0008270(L=6),GO:0016462(L=5),GO:0016787(L=2),GO:0016817(L=3),GO:0016818(L=4),GO:0016887(L=7),GO:0017076(L=4),GO:0017111(L=6),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0042623(L=8),GO:0043167(L=2),GO:0043168(L=3),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0070035(L=8),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2), PFAM (TUDOR, DEAD, CS), SMART (TUDOR, DEXDc, COIL)
TR219410|c2_g1_i1 64.5317743113545 0.00828103364008684 0.0581383334885101 0.000302742274899823 0.228254352518877    FALSE NA          
TR210938|c5_g1_i3 4.25321595682206 -0.00200295682814409 0.0573227521489927 0.000510391456156929 0.231108799191613    FALSE NA          
TR230875|c1_g2_i1 80.1470790238888 0.0154225104670069 0.0601918239921423 0.00296409443863603 0.23533889646047 XP_014291906.1 translational activator of cytochrome c oxidase 1-like [Halyomorpha halys] halyomorpha halys No FALSE NA     Pfam:DUF28     PFAM (DUF28)
TR236454|c5_g3_i1 31.8111213605969 0.017832865417657 0.0612804368424049 0.00132842690237384 0.23533889646047    FALSE NA          
