baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR110151|c0_g1_i1	21.9030252761122	0.624632327801094	0.346482945101692	0.00094709468276184	0.705866951221922	XP_014271178.1 GAS2-like protein pickled eggs [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Growth-Arrest-Specific Protein 2 Domain		GO:0000003(L=1),GO:0000902(L=5),GO:0000904(L=5),GO:0003006(L=2),GO:0007049(L=3),GO:0007050(L=5),GO:0007276(L=3),GO:0007292(L=5),GO:0008150(L=0),GO:0008593(L=5),GO:0009653(L=3),GO:0009966(L=4),GO:0009968(L=5),GO:0009987(L=1),GO:0010646(L=4),GO:0010648(L=5),GO:0016043(L=2),GO:0019953(L=2),GO:0022402(L=4),GO:0022412(L=3),GO:0022414(L=2),GO:0023051(L=3),GO:0023057(L=4),GO:0030154(L=4),GO:0030707(L=5),GO:0030713(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032989(L=4),GO:0044699(L=1),GO:0044702(L=3),GO:0044763(L=2),GO:0044767(L=2),GO:0045746(L=6),GO:0045786(L=5),GO:0048468(L=5),GO:0048477(L=4),GO:0048519(L=3),GO:0048523(L=4),GO:0048583(L=3),GO:0048585(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0051726(L=4),GO:0065007(L=1),GO:0071840(L=1),			PFAM (GAS2, CH), SMART (GAS2, CH, COIL)	pickled eggs
TR11196|c0_g1_i1	58.9829860596737	-1.08296395192752	0.412362353010036	0.00072203915189133	0.705866951221922				FALSE	NA											NA
TR187418|c0_g1_i1	0.889619428513568	7.99878806521445e-06	0.00144269988954607	0.000810503473170189	0.705866951221922				FALSE	NA											NA
TR200454|c0_g3_i1	15.6827985480475	-2.25731675854344e-07	0.00144269495046657	0.000469217805528851	0.705866951221922				FALSE	NA											NA
TR200801|c0_g3_i1	1.15076057544884	8.73166921437804e-06	0.00144270069508613	0.000406344737956615	0.705866951221922				FALSE	NA											NA
TR201830|c1_g1_i2	6.36054808542526	2.89564553303045e-06	0.00144269354398732	0.00119943968773645	0.705866951221922				FALSE	NA											NA
TR202093|c1_g1_i1	9.41511165914298	0.669563647065471	0.315059951889618	0.000937083141589217	0.705866951221922				FALSE	NA					ZIP Zinc transporter		GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0008150(L=0),GO:0009987(L=1),GO:0030001(L=6),GO:0034220(L=5),GO:0044699(L=1),GO:0044763(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055085(L=4),	GO:0005575(L=0),GO:0016020(L=1),	GO:0003674(L=0),GO:0005215(L=1),GO:0008324(L=5),GO:0015075(L=4),GO:0022857(L=2),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7),	PFAM (Zip), SMART (TRANS, SIGNAL)	Zn transporter
TR202839|c0_g1_i1	21.4183985141984	-1.43031426302477e-05	0.0014427043775164	0.000682248298732299	0.705866951221922	tr|R4WED7|R4WED7_RIPPE Unkown protein (Fragment) OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				SSPO	Low density lipoprotein receptor-related protein	4310	GO:0000003(L=1),GO:0002165(L=4),GO:0003006(L=2),GO:0006508(L=4),GO:0006511(L=8),GO:0006810(L=3),GO:0006811(L=4),GO:0006897(L=5),GO:0006898(L=6),GO:0007154(L=2),GO:0007155(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0007275(L=3),GO:0007276(L=3),GO:0007281(L=4),GO:0007292(L=5),GO:0007444(L=6),GO:0007552(L=4),GO:0007560(L=6),GO:0007561(L=7),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009653(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009886(L=4),GO:0009887(L=4),GO:0009987(L=1),GO:0009994(L=5),GO:0010466(L=8),GO:0010468(L=5),GO:0010951(L=7),GO:0016192(L=4),GO:0019222(L=3),GO:0019538(L=3),GO:0019941(L=7),GO:0019953(L=2),GO:0022412(L=3),GO:0022414(L=2),GO:0022610(L=1),GO:0023052(L=1),GO:0030154(L=4),GO:0030155(L=3),GO:0030163(L=4),GO:0030334(L=6),GO:0030728(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032879(L=3),GO:0034220(L=5),GO:0040008(L=3),GO:0040009(L=4),GO:0040010(L=5),GO:0040012(L=3),GO:0043086(L=4),GO:0043170(L=3),GO:0043632(L=5),GO:0044092(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044257(L=5),GO:0044260(L=3),GO:0044265(L=4),GO:0044267(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0045927(L=4),GO:0045995(L=5),GO:0048468(L=5),GO:0048477(L=4),GO:0048513(L=4),GO:0048518(L=3),GO:0048563(L=4),GO:0048569(L=6),GO:0048599(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048707(L=5),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0050793(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051179(L=1),GO:0051234(L=2),GO:0051239(L=3),GO:0051246(L=5),GO:0051270(L=4),GO:0051336(L=4),GO:0051346(L=5),GO:0051603(L=6),GO:0051716(L=2),GO:0052547(L=7),GO:0052548(L=7),GO:0055085(L=4),GO:0060255(L=4),GO:0065007(L=1),GO:0065009(L=2),GO:0070613(L=7),GO:0071704(L=2),GO:0080090(L=4),GO:1901575(L=3),GO:2000026(L=4),GO:2000145(L=4),	GO:0005575(L=0),GO:0005576(L=1),GO:0005578(L=3),GO:0005604(L=4),GO:0005605(L=4),GO:0005606(L=6),GO:0005615(L=3),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005768(L=5),GO:0005886(L=3),GO:0005887(L=4),GO:0010008(L=5),GO:0016020(L=1),GO:0016021(L=4),GO:0019898(L=3),GO:0031012(L=2),GO:0031090(L=3),GO:0031224(L=3),GO:0031226(L=3),GO:0031410(L=4),GO:0031982(L=3),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043234(L=2),GO:0043256(L=4),GO:0044420(L=3),GO:0044421(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044440(L=6),GO:0044444(L=4),GO:0044446(L=3),GO:0044459(L=3),GO:0044464(L=2),GO:0071944(L=3),	GO:0001540(L=4),GO:0003674(L=0),GO:0003676(L=3),GO:0003824(L=1),GO:0004175(L=5),GO:0004221(L=-1),GO:0004252(L=5),GO:0004857(L=3),GO:0004866(L=5),GO:0004867(L=6),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0005041(L=5),GO:0005215(L=1),GO:0005216(L=5),GO:0005230(L=6),GO:0005488(L=1),GO:0005509(L=5),GO:0005539(L=3),GO:0005540(L=4),GO:0008233(L=3),GO:0008234(L=5),GO:0008236(L=4),GO:0008270(L=6),GO:0008773(L=6),GO:0015075(L=4),GO:0015267(L=4),GO:0015276(L=5),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0016790(L=4),GO:0017171(L=3),GO:0022803(L=3),GO:0022834(L=4),GO:0022836(L=5),GO:0022838(L=4),GO:0022839(L=6),GO:0022857(L=2),GO:0022891(L=3),GO:0022892(L=2),GO:0030228(L=4),GO:0030234(L=2),GO:0030246(L=2),GO:0030414(L=4),GO:0033218(L=2),GO:0038023(L=2),GO:0038024(L=3),GO:0042277(L=3),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0060089(L=1),GO:0061134(L=3),GO:0061135(L=4),GO:0070011(L=4),GO:0070569(L=5),GO:0097159(L=2),GO:0097367(L=2),GO:1901363(L=2),	PFAM (Ldl_recept_a, Ldl_recept_b, EGF_CA, TSP_1, TIL, fn3, CUB, EGF, Laminin_EGF, VWD, C8), SMART (LDLa, LY, EGF, EGF_CA, TRANS, EGF_like, TSP1, SIGNAL, FN3, VWC_def, CUB, VWC, EGF_Lam, C8, VWD, COIL)	SSPO
TR203318|c2_g1_i1	41.8439599632123	-0.715137482755031	0.322690336310167	0.00115300551120709	0.705866951221922	XP_014271048.1 lysine-specific histone demethylase 1A-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				SU(VAR)3-3	Lysine-specific histone demethylase		GO:0000003(L=1),GO:0002165(L=4),GO:0003002(L=5),GO:0006325(L=4),GO:0006355(L=7),GO:0006464(L=5),GO:0006482(L=3),GO:0006996(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007292(L=5),GO:0007389(L=4),GO:0007444(L=6),GO:0007472(L=7),GO:0007474(L=6),GO:0007476(L=8),GO:0007552(L=4),GO:0007560(L=6),GO:0008150(L=0),GO:0008152(L=1),GO:0008214(L=6),GO:0008593(L=5),GO:0009653(L=3),GO:0009791(L=4),GO:0009886(L=4),GO:0009887(L=4),GO:0009889(L=4),GO:0009892(L=4),GO:0009966(L=4),GO:0009987(L=1),GO:0010468(L=5),GO:0010556(L=5),GO:0010605(L=5),GO:0010629(L=6),GO:0010646(L=4),GO:0016043(L=2),GO:0016458(L=5),GO:0016569(L=5),GO:0016570(L=6),GO:0016577(L=4),GO:0019219(L=5),GO:0019222(L=3),GO:0019538(L=3),GO:0019953(L=2),GO:0022414(L=2),GO:0023051(L=3),GO:0031323(L=4),GO:0031326(L=5),GO:0032259(L=2),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0034720(L=6),GO:0035107(L=4),GO:0035114(L=5),GO:0035120(L=6),GO:0035220(L=7),GO:0036211(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048477(L=4),GO:0048513(L=4),GO:0048519(L=3),GO:0048563(L=4),GO:0048569(L=6),GO:0048583(L=3),GO:0048609(L=3),GO:0048707(L=5),GO:0048731(L=4),GO:0048736(L=4),GO:0048737(L=5),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0051171(L=4),GO:0051252(L=5),GO:0051276(L=4),GO:0055114(L=3),GO:0060255(L=4),GO:0065007(L=1),GO:0070076(L=8),GO:0070828(L=5),GO:0070988(L=3),GO:0071704(L=2),GO:0071840(L=1),GO:0080090(L=4),GO:2000112(L=6),GO:2001141(L=6),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005654(L=5),GO:0017053(L=2),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044451(L=5),GO:0044464(L=2),GO:0070013(L=3),	GO:0000166(L=3),GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003824(L=1),GO:0005488(L=1),GO:0008168(L=4),GO:0016491(L=2),GO:0016645(L=3),GO:0016647(L=4),GO:0016740(L=2),GO:0016741(L=3),GO:0036094(L=2),GO:0043167(L=2),GO:0043168(L=3),GO:0046592(L=5),GO:0048037(L=2),GO:0050660(L=4),GO:0050662(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Amino_oxidase, SWIRM, DAO, FAD_binding_2, Pyr_redox, HI0933_like, Pyr_redox_2, GIDA, AlaDh_PNT_C), SMART (COIL)	SU(VAR)3-3
TR205628|c0_g1_i1	5.29981208134688	-1.63963367424894e-07	0.00144269497714118	0.000456585017826258	0.705866951221922	XP_024215141.1 E3 ubiquitin-protein ligase TRIP12 isoform X3 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					WWE domain	4120	GO:0006464(L=5),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0016567(L=8),GO:0019538(L=3),GO:0022008(L=5),GO:0030154(L=4),GO:0032446(L=7),GO:0032501(L=1),GO:0032502(L=1),GO:0036211(L=4),GO:0042752(L=3),GO:0043170(L=3),GO:0043412(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0065007(L=1),GO:0070647(L=6),GO:0071704(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0044464(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004842(L=4),GO:0005102(L=3),GO:0005488(L=1),GO:0005515(L=2),GO:0008270(L=6),GO:0016874(L=2),GO:0016879(L=3),GO:0016881(L=4),GO:0016922(L=4),GO:0019787(L=3),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),	PFAM (WWE, HECT), SMART (HECTc, COIL, WWE, TRANS)	NA
TR208619|c1_g2_i1	5.08127551958249	2.15780678616695e-06	0.00144269233276157	0.00115867806014663	0.705866951221922				FALSE	NA											NA
TR214100|c3_g5_i1	8.45306222263153	0.458690308611387	0.194461860138946	0.00054872759310144	0.705866951221922				FALSE	NA											NA
TR219039|c13_g4_i2	4.23097277750224	0.747075443379579	0.282130478105866	0.00037890734440176	0.705866951221922	tr|A0A499U589|A0A499U589_PLAST Peptidoglycan recognition protein L1, isoform B OS=Plautia stali OX=106108 GN=PGRP-L1b PE=2 SV=1	plautia stali	No	FALSE	NA				PGRPLC	Peptidoglycan recognition protein		GO:0000270(L=6),GO:0006022(L=4),GO:0006026(L=5),GO:0006027(L=6),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009253(L=7),GO:0030203(L=5),GO:0043170(L=3),GO:0071704(L=2),GO:1901135(L=3),GO:1901136(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),		GO:0003674(L=0),GO:0003824(L=1),GO:0005488(L=1),GO:0008270(L=6),GO:0008745(L=3),GO:0016787(L=2),GO:0016810(L=3),GO:0016811(L=4),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),	PFAM (Amidase_2), SMART (PGRP, TRANS, Ami_2)	PGRPLC
TR223115|c0_g8_i1	39.5829704496928	0.848396372558513	0.447666249690005	0.000632591096291385	0.705866951221922	XP_044744671.1 uncharacterized protein LOC123306638 [Coccinella septempunctata]	coccinella septempunctata	No	FALSE	NA					Reverse transcriptase (RNA-dependent DNA polymerase)		GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006278(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0034641(L=3),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3),GO:1901576(L=3),		GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0003964(L=6),GO:0005488(L=1),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0034061(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (RVT_1, GIY-YIG), SMART (COIL)	NA
TR227336|c0_g2_i4	4.61001022920656	-6.19697449332385e-06	0.00144269650295882	0.000889320827158485	0.705866951221922	XP_014274803.1 adhesive plaque matrix protein-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR22922|c0_g1_i1	6.43918098639296	2.41733223243465e-06	0.00144269086784817	0.0010376683409211	0.705866951221922				FALSE	NA											NA
TR231040|c0_g1_i1	8.86833041756951	4.54991428391003e-06	0.00144269403637887	0.000789937778041525	0.705866951221922				FALSE	NA											NA
TR231846|c1_g1_i3	3.33707531505523	-8.75220408034128e-06	0.00144270181414563	0.000325421430969805	0.705866951221922				FALSE	NA											NA
TR237031|c0_g1_i1	8.13557740913176	3.14702805078946e-07	0.00144269497609148	0.00115461822503464	0.705866951221922	XP_014291495.1 DENN domain-containing protein 1B-like isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					DENN domain-containing protein		GO:0006810(L=3),GO:0006897(L=5),GO:0008150(L=0),GO:0016192(L=4),GO:0019222(L=3),GO:0050789(L=2),GO:0050790(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0065007(L=1),GO:0065009(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0030135(L=6),GO:0030136(L=7),GO:0031410(L=4),GO:0031982(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0003674(L=0),GO:0005085(L=2),GO:0005088(L=3),GO:0017112(L=4),GO:0030234(L=2),GO:0030695(L=4),GO:0060589(L=3),	PFAM (dDENN, DENN, uDENN, DUF1630), SMART (dDENN, DENN, uDENN)	NA
TR238224|c3_g1_i1	11.1334739285655	-5.94394369375403e-06	0.00144269632291062	0.000782149037072252	0.705866951221922				FALSE	NA											NA
TR241530|c0_g1_i1	14.8464906299866	6.94394720494807e-06	0.00144269574826912	0.000577967005313941	0.705866951221922				FALSE	NA											NA
TR242964|c0_g1_i1	6.62697554851661	0.489971856520346	0.219271186289881	0.000700460660152297	0.705866951221922				FALSE	NA											NA
TR243052|c0_g1_i1	16.0280274234711	0.857302825065369	0.408117923973154	0.0006581521085971	0.705866951221922	tr|A0A0A9YQ37|A0A0A9YQ37_LYGHE Uncharacterized protein (Fragment) OS=Lygus hesperus OX=30085 GN=CM83_61987 PE=4 SV=1	lygus hesperus	No	FALSE	NA					NA	5205	GO:0006139(L=3),GO:0006259(L=4),GO:0006260(L=5),GO:0006278(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0034641(L=3),GO:0034645(L=4),GO:0043170(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0090304(L=4),GO:1901360(L=3),GO:1901576(L=3),		GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0003964(L=6),GO:0005488(L=1),GO:0016740(L=2),GO:0016772(L=3),GO:0016779(L=4),GO:0034061(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (RVT_1), SMART (COIL)	NA
TR243146|c2_g1_i6	1.77256206637153	-5.94966400896095e-07	0.0014426950153776	0.000195374527415239	0.705866951221922	XP_014278074.1 insulin receptor substrate 1 isoform X2 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Activates phosphatidylinositol 3-kinase when bound to the regulatory p85 subunit. May mediate the control of various cellular processes by insulin-like peptides. When phosphorylated by the insulin receptor binds specifically to various cellular proteins containing SH2 domains. Involved in control of cell proliferation, cell size, and body and organ growth throughout development. Also has a role in a signaling pathway controlling the physiological response required to endure periods of low nutrient conditions. Insulin insulin-like growth factor (IGF) signaling pathway has a role in regulating aging and is necessary in the ovary for vitellogenic maturation (By similarity)	4150,4151,4722,4910,4920,4930,4960,4910,4920,4930	GO:0000003(L=1),GO:0000902(L=5),GO:0001558(L=4),GO:0002682(L=3),GO:0002684(L=4),GO:0003006(L=2),GO:0003008(L=2),GO:0006950(L=2),GO:0007028(L=3),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007167(L=5),GO:0007169(L=6),GO:0007275(L=3),GO:0007276(L=3),GO:0007281(L=4),GO:0007283(L=6),GO:0007285(L=6),GO:0007292(L=5),GO:0007295(L=5),GO:0007296(L=5),GO:0007424(L=6),GO:0007568(L=3),GO:0007610(L=1),GO:0007611(L=3),GO:0007612(L=4),GO:0007635(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008286(L=7),GO:0008306(L=7),GO:0008340(L=5),GO:0008355(L=5),GO:0008356(L=4),GO:0008361(L=4),GO:0009605(L=2),GO:0009628(L=2),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009987(L=1),GO:0009991(L=3),GO:0010033(L=3),GO:0010243(L=3),GO:0010259(L=4),GO:0016043(L=2),GO:0016049(L=2),GO:0017145(L=4),GO:0019953(L=2),GO:0022412(L=3),GO:0022414(L=2),GO:0023052(L=1),GO:0030154(L=4),GO:0030307(L=5),GO:0031667(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032535(L=3),GO:0032868(L=5),GO:0032869(L=6),GO:0032870(L=4),GO:0032989(L=4),GO:0034059(L=3),GO:0035150(L=4),GO:0035151(L=6),GO:0035152(L=6),GO:0035159(L=8),GO:0036293(L=4),GO:0040007(L=1),GO:0040008(L=3),GO:0040014(L=4),GO:0040018(L=6),GO:0042048(L=4),GO:0042078(L=4),GO:0042221(L=2),GO:0042592(L=3),GO:0042594(L=3),GO:0043434(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045793(L=5),GO:0045927(L=4),GO:0046620(L=4),GO:0046622(L=6),GO:0048009(L=7),GO:0048133(L=7),GO:0048232(L=5),GO:0048468(L=5),GO:0048477(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048583(L=3),GO:0048584(L=4),GO:0048588(L=4),GO:0048589(L=2),GO:0048609(L=3),GO:0048610(L=-1),GO:0048731(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0050776(L=4),GO:0050778(L=5),GO:0050789(L=2),GO:0050794(L=3),GO:0050877(L=3),GO:0050890(L=4),GO:0050896(L=1),GO:0051128(L=4),GO:0051239(L=3),GO:0051240(L=4),GO:0051301(L=3),GO:0051716(L=2),GO:0060249(L=4),GO:0060250(L=5),GO:0060541(L=5),GO:0065007(L=1),GO:0065008(L=2),GO:0070482(L=3),GO:0070887(L=3),GO:0071310(L=4),GO:0071375(L=5),GO:0071417(L=4),GO:0071495(L=3),GO:0071840(L=1),GO:0090066(L=3),GO:1901652(L=4),GO:1901653(L=5),GO:1901698(L=3),GO:1901699(L=4),GO:1901700(L=3),GO:1901701(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005737(L=4),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0005102(L=3),GO:0005158(L=4),GO:0005159(L=4),GO:0005488(L=1),GO:0005515(L=2),GO:0005543(L=3),GO:0008289(L=2),GO:0032403(L=3),GO:0043167(L=2),GO:0043168(L=3),	PFAM (IRS, PH), SMART (PH, PTBI)	Chico
TR243889|c5_g2_i1	547.183041519774	-0.826039691395359	0.782776960822368	0.0011782916228931	0.705866951221922				FALSE	NA											NA
TR244659|c0_g1_i1	22.881241013843	0.404763642977303	0.199363905065689	0.000842648677698811	0.705866951221922				FALSE	NA											NA
TR256506|c1_g8_i1	1.91565005923004	1.18679055252331	0.434125474915697	0.000441745360502837	0.705866951221922				FALSE	NA											NA
TR261395|c1_g1_i1	4.70787767362295	2.78658107737532e-06	0.00144269533818794	0.00108618390617138	0.705866951221922				FALSE	NA					Sodium:solute symporter family		GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006814(L=7),GO:0007584(L=3),GO:0007610(L=1),GO:0007631(L=2),GO:0008150(L=0),GO:0008343(L=3),GO:0009605(L=2),GO:0009987(L=1),GO:0009991(L=3),GO:0015672(L=6),GO:0030001(L=6),GO:0030534(L=3),GO:0031667(L=4),GO:0032501(L=1),GO:0034220(L=5),GO:0035461(L=5),GO:0035725(L=8),GO:0042221(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044708(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0050896(L=1),GO:0051179(L=1),GO:0051180(L=4),GO:0051234(L=2),GO:0051780(L=4),GO:0055085(L=4),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0003674(L=0),GO:0005215(L=1),GO:0008324(L=5),GO:0008523(L=4),GO:0015075(L=4),GO:0015077(L=7),GO:0015081(L=8),GO:0015291(L=4),GO:0015293(L=5),GO:0015294(L=6),GO:0015370(L=7),GO:0022804(L=3),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7),GO:0051183(L=2),GO:0090482(L=3),	PFAM (SSF), SMART (TRANS)	Na/solute symporter
TR264050|c0_g1_i1	2.77095198811786	1.2565833415542	0.510524192106024	0.000212476859170947	0.705866951221922				FALSE	NA											NA
TR268073|c0_g1_i3	8.10384401942387	-0.75277178839971	0.341280650290793	0.00057885486385764	0.705866951221922				FALSE	NA											NA
TR270878|c0_g1_i9	43.1083700027943	0.445868921556306	0.212584393208531	0.000801905133598513	0.705866951221922	XP_014254814.1 disintegrin and metalloproteinase domain-containing protein 10 isoform X1 [Cimex lectularius]	cimex lectularius	No	FALSE	NA					Disintegrin	5010,5120	GO:0006508(L=4),GO:0006509(L=6),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007219(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0008593(L=5),GO:0009966(L=4),GO:0009987(L=1),GO:0010646(L=4),GO:0019538(L=3),GO:0023051(L=3),GO:0023052(L=1),GO:0033619(L=5),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044763(L=2),GO:0048583(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),GO:0071704(L=2),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004222(L=6),GO:0005488(L=1),GO:0008233(L=3),GO:0008237(L=5),GO:0008270(L=6),GO:0016787(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0070011(L=4),	PFAM (Disintegrin, Reprolysin, Pep_M12B_propep), SMART (DISIN, TRANS, SIGNAL)	disintegrin
TR273218|c0_g1_i1	8.11793487757882	-5.16387257666108e-06	0.00144269744403168	0.000326999783371273	0.705866951221922				FALSE	NA											NA
