baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains	manual.ann
TR285223|c1_g3_i2	2046.79119905706	-6.97891853394877e-06	0.00144270264695427	1.56331957395196e-12	8.59122362776245e-10	tr|A0A2R7WUY5|A0A2R7WUY5_ONCFA Uncharacterized protein (Fragment) OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS015269 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA				MINPP1	Multiple inositol polyphosphate phosphatase	4150,4151,4910,562	GO:0001503(L=3),GO:0006082(L=3),GO:0006457(L=2),GO:0006793(L=3),GO:0006796(L=4),GO:0006797(L=4),GO:0006950(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009888(L=3),GO:0009987(L=1),GO:0016311(L=5),GO:0019538(L=3),GO:0023052(L=1),GO:0030282(L=5),GO:0031214(L=4),GO:0031929(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0035556(L=4),GO:0043170(L=3),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0048015(L=6),GO:0048017(L=5),GO:0048513(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),GO:0071704(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005783(L=4),GO:0005788(L=5),GO:0005886(L=3),GO:0016020(L=1),GO:0031931(L=5),GO:0031974(L=1),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044432(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),GO:0071944(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0003993(L=6),GO:0004446(L=7),GO:0004721(L=6),GO:0005488(L=1),GO:0005524(L=7),GO:0008969(L=6),GO:0016787(L=2),GO:0016788(L=3),GO:0016791(L=5),GO:0017076(L=4),GO:0030351(L=8),GO:0030352(L=8),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0034416(L=6),GO:0034417(L=7),GO:0035639(L=4),GO:0036094(L=2),GO:0042578(L=4),GO:0043167(L=2),GO:0043168(L=3),GO:0052743(L=7),GO:0052745(L=6),GO:0052826(L=8),GO:0052827(L=7),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)	MINPP1
TR232747|c0_g2_i1	2.88565905802528	-3.36308000959491	0.537472222566203	1.61211039081895e-12	1.04848100978073e-09				FALSE	NA											NA
TR267303|c0_g1_i1	1689.51085685054	-3.61111357070149	0.562317106180473	3.39911179871854e-12	1.82925648620567e-09	tr|A0A2R7WUH5|A0A2R7WUH5_ONCFA 2,3-bisphosphoglycerate 3-phosphatase OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS015270 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				MINPP1	Multiple inositol polyphosphate phosphatase	4150,4151,4910,562	GO:0001503(L=3),GO:0006082(L=3),GO:0006457(L=2),GO:0006793(L=3),GO:0006796(L=4),GO:0006797(L=4),GO:0006950(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009888(L=3),GO:0009987(L=1),GO:0016311(L=5),GO:0019538(L=3),GO:0023052(L=1),GO:0030282(L=5),GO:0031214(L=4),GO:0031929(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0035556(L=4),GO:0043170(L=3),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044267(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0048015(L=6),GO:0048017(L=5),GO:0048513(L=4),GO:0048731(L=4),GO:0048856(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051716(L=2),GO:0065007(L=1),GO:0071704(L=2),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005783(L=4),GO:0005788(L=5),GO:0005886(L=3),GO:0016020(L=1),GO:0031931(L=5),GO:0031974(L=1),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043233(L=2),GO:0043234(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044432(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),GO:0071944(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0003993(L=6),GO:0004446(L=7),GO:0004721(L=6),GO:0005488(L=1),GO:0005524(L=7),GO:0008969(L=6),GO:0016787(L=2),GO:0016788(L=3),GO:0016791(L=5),GO:0017076(L=4),GO:0030351(L=8),GO:0030352(L=8),GO:0030554(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032559(L=6),GO:0034416(L=6),GO:0034417(L=7),GO:0035639(L=4),GO:0036094(L=2),GO:0042578(L=4),GO:0043167(L=2),GO:0043168(L=3),GO:0052743(L=7),GO:0052745(L=6),GO:0052826(L=8),GO:0052827(L=7),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Acid_phosphat_A), SMART (SIGNAL, TRANS)	MINPP1
TR103620|c0_g1_i1	80.3570942345148	-3.16940891034405	0.49450581997403	5.01582960447112e-12	2.59106248377095e-09				FALSE	NA											venom S1 protease
TR52176|c0_g1_i1	728.997458930775	-2.7578753078005	0.437213271252228	7.85045252524101e-12	3.47922589190134e-09	tr|A0A2R7WIY9|A0A2R7WIY9_ONCFA Peptidase S1 domain-containing protein (Fragment) OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS009871 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA					serine-type endopeptidase activity	4080,4972,4974,5164	GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)	NA
TR206494|c0_g1_i1	80.9477975616874	-3.38699581774401e-06	0.00144269690606183	8.96842214242391e-12	4.4990453298884e-09	tr|O02024|O02024_RIPCL Vitellogenin OS=Riptortus clavatus OX=41704 PE=2 SV=1	riptortus clavatus	No	FALSE	NA				VG	vitellogenin		GO:0006801(L=4),GO:0006810(L=3),GO:0006869(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0010876(L=3),GO:0033036(L=2),GO:0044237(L=2),GO:0044699(L=1),GO:0044710(L=2),GO:0044765(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0055114(L=3),GO:0071702(L=4),GO:0072593(L=3),	GO:0005575(L=0),GO:0005576(L=1),	GO:0003674(L=0),GO:0005215(L=1),GO:0005319(L=3),GO:0005488(L=1),GO:0022892(L=2),GO:0043167(L=2),GO:0043169(L=3),GO:0045735(L=1),GO:0046872(L=4),	PFAM (Vitellogenin_N, VWD, DUF1943, Sod_Cu), SMART (LPD_N, VWD, DUF1943, SIGNAL, COIL)	vitellogenin
TR223473|c0_g3_i1	482.429648329282	-0.330585679632554	0.0522299336597303	1.05496518424092e-11	4.4990453298884e-09	tr|A0A2R7VND8|A0A2R7VND8_ONCFA Syntaxin-1A OS=Oncopeltus fasciatus OX=7536 GN=Syx1A PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				SYX1A	Syntaxin 1A	4130,4721,4911,5031	GO:0000910(L=4),GO:0001505(L=3),GO:0003001(L=-1),GO:0003008(L=2),GO:0003012(L=3),GO:0006810(L=3),GO:0006836(L=4),GO:0006886(L=5),GO:0006887(L=4),GO:0006904(L=5),GO:0006906(L=5),GO:0006936(L=4),GO:0006996(L=3),GO:0007049(L=3),GO:0007154(L=2),GO:0007267(L=3),GO:0007268(L=7),GO:0007269(L=8),GO:0007275(L=3),GO:0007317(L=5),GO:0007349(L=4),GO:0007444(L=6),GO:0007482(L=5),GO:0008104(L=3),GO:0008150(L=0),GO:0009653(L=3),GO:0009987(L=1),GO:0015031(L=4),GO:0016043(L=2),GO:0016050(L=4),GO:0016079(L=3),GO:0016081(L=3),GO:0016192(L=4),GO:0019226(L=4),GO:0022402(L=4),GO:0022406(L=3),GO:0023052(L=1),GO:0023061(L=4),GO:0031629(L=3),GO:0032501(L=1),GO:0032502(L=1),GO:0032879(L=3),GO:0032940(L=3),GO:0033036(L=2),GO:0034613(L=4),GO:0035216(L=7),GO:0035637(L=3),GO:0042335(L=4),GO:0044087(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0045184(L=4),GO:0045595(L=5),GO:0045995(L=5),GO:0046903(L=4),GO:0046907(L=3),GO:0048278(L=5),GO:0048284(L=4),GO:0048489(L=6),GO:0048513(L=4),GO:0048646(L=3),GO:0048731(L=4),GO:0048736(L=4),GO:0048737(L=5),GO:0048856(L=2),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050877(L=3),GO:0051128(L=4),GO:0051179(L=1),GO:0051234(L=2),GO:0051239(L=3),GO:0051301(L=3),GO:0051640(L=3),GO:0051641(L=2),GO:0051648(L=4),GO:0051649(L=3),GO:0051650(L=4),GO:0051656(L=3),GO:0060281(L=5),GO:0060284(L=5),GO:0060341(L=4),GO:0061024(L=3),GO:0061025(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0070727(L=3),GO:0071702(L=4),GO:0071840(L=1),GO:0097479(L=5),GO:0097480(L=6),GO:2000026(L=4),GO:2000241(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005886(L=3),GO:0008021(L=3),GO:0016020(L=1),GO:0016021(L=4),GO:0030135(L=6),GO:0030136(L=7),GO:0031224(L=3),GO:0031410(L=4),GO:0031982(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044425(L=2),GO:0044444(L=4),GO:0044456(L=2),GO:0044464(L=2),GO:0045202(L=1),GO:0071944(L=3),	GO:0003674(L=0),GO:0005484(L=3),GO:0005488(L=1),GO:0005515(L=2),	PFAM (Syntaxin, SNARE), SMART (SynN, COIL, t_SNARE, TRANS)	syntaxin-1A
TR208820|c0_g1_i1	34.6484672698176	-2.18484382257555	0.349921593718248	1.11108473796582e-11	7.32112112542585e-09	tr|A0A2R7X7J3|A0A2R7X7J3_ONCFA Cuticle protein RR-1 29 OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS018967 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA					Cuticular protein				GO:0003674(L=0),GO:0005198(L=1),GO:0005214(L=3),GO:0008010(L=4),GO:0042302(L=2),	PFAM (Chitin_bind_4), SMART (SIGNAL)	cuticle protein
TR252623|c0_g1_i1	10.6687553108462	-4.04346951804745	0.650757997420633	1.97851213611048e-11	9.25758810699901e-09				FALSE	NA											NA
TR254950|c0_g1_i2	4.24116205530788	1.67106379275906	0.269199483070162	2.11029371348305e-11	9.93044846746623e-09				FALSE	NA											NA
TR275316|c0_g1_i1	1054.74369275494	-0.417455196940302	0.0675676971028833	2.66338184691081e-11	1.23132462109387e-08	tr|R4WCZ6|R4WCZ6_RIPPE 60S ribosomal protein L6 OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				RPL6	ribosomal protein	3010	GO:0000022(L=5),GO:0000226(L=4),GO:0000278(L=4),GO:0006412(L=5),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007049(L=3),GO:0007051(L=5),GO:0007052(L=5),GO:0007098(L=7),GO:0008150(L=0),GO:0008152(L=1),GO:0009058(L=2),GO:0009059(L=4),GO:0009987(L=1),GO:0010467(L=4),GO:0016043(L=2),GO:0019538(L=3),GO:0022402(L=4),GO:0031023(L=5),GO:0034645(L=4),GO:0043170(L=3),GO:0043933(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044249(L=3),GO:0044260(L=3),GO:0044267(L=4),GO:0044699(L=1),GO:0044763(L=2),GO:0051231(L=4),GO:0051297(L=6),GO:0051298(L=4),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:1901576(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005829(L=4),GO:0005840(L=5),GO:0015934(L=6),GO:0022625(L=6),GO:0022626(L=5),GO:0030529(L=4),GO:0032991(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0044391(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044444(L=4),GO:0044445(L=5),GO:0044446(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003735(L=2),GO:0005198(L=1),	PFAM (Ribosomal_L6e, Ribosomal_L6e_N), SMART (TRANS)	rpL6
TR202309|c0_g2_i1	1.18573493253216	3.64376123990682	0.6177923337227	1.01679807556036e-11	1.91533569419496e-08				FALSE	NA											NA
TR76994|c0_g1_i1	70.4308830684542	-0.616727358746083	0.102433976685912	5.77719692317976e-11	2.58208416482685e-08	XP_014276611.1 H/ACA ribonucleoprotein complex subunit 2-like protein [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				NHP2	H ACA ribonucleoprotein complex subunit	3008	GO:0000154(L=7),GO:0001522(L=7),GO:0006139(L=3),GO:0006364(L=7),GO:0006396(L=5),GO:0006725(L=3),GO:0006807(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0009451(L=5),GO:0009987(L=1),GO:0010467(L=4),GO:0016070(L=4),GO:0016072(L=7),GO:0022613(L=3),GO:0031118(L=7),GO:0034470(L=7),GO:0034641(L=3),GO:0034660(L=5),GO:0042254(L=4),GO:0043170(L=3),GO:0043412(L=4),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0046483(L=3),GO:0071704(L=2),GO:0071840(L=1),GO:0090304(L=4),GO:1901360(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005730(L=5),GO:0005732(L=5),GO:0030529(L=4),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0044422(L=2),GO:0044424(L=3),GO:0044428(L=5),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0000496(L=4),GO:0000498(L=5),GO:0000944(L=6),GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0005488(L=1),GO:0019843(L=5),GO:0030515(L=5),GO:0030555(L=6),GO:0030556(L=7),GO:0030558(L=7),GO:0030559(L=8),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Ribosomal_L7Ae), SMART (COIL)	NHP2
TR249491|c0_g1_i2	203.667087862079	1.47840776736159	0.24654170102178	6.31237744336975e-11	2.77239873961005e-08	NP_001280476.1 uncharacterized protein LOC100167416 [Acyrthosiphon pisum]	acyrthosiphon pisum	No	FALSE	NA					NA					SMART (SIGNAL, TRANS)	NA
TR51648|c0_g1_i1	221.194439689366	-2.25194053420196	0.391001506655093	6.95909763016853e-11	3.00834977172398e-08				FALSE	NA											NA
TR102250|c0_g1_i1	156.096914103544	-0.651616750138221	0.109234982076811	1.07197480469504e-10	3.90796800653764e-08	tr|R4WQW2|R4WQW2_RIPPE Integral membrane protein, Tmp21-I, putative OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				BAI	Eca and bai are essential, though not redundant, for dorsoventral patterning of the embryo. Specifically required during early embryogenesis for the activity of maternal tkv, while the zygotic tkv is not affected		GO:0000003(L=1),GO:0003002(L=5),GO:0003006(L=2),GO:0006810(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007281(L=4),GO:0007292(L=5),GO:0007308(L=5),GO:0007309(L=4),GO:0007310(L=7),GO:0007311(L=8),GO:0007389(L=4),GO:0008150(L=0),GO:0009798(L=5),GO:0009950(L=6),GO:0009953(L=6),GO:0009987(L=1),GO:0009994(L=5),GO:0016192(L=4),GO:0019953(L=2),GO:0021700(L=3),GO:0022412(L=3),GO:0022414(L=2),GO:0030154(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0043900(L=3),GO:0044699(L=1),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0046662(L=4),GO:0048042(L=5),GO:0048468(L=5),GO:0048469(L=4),GO:0048477(L=4),GO:0048583(L=3),GO:0048599(L=4),GO:0048609(L=3),GO:0048610(L=-1),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050795(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0051239(L=3),GO:0065007(L=1),GO:2000241(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005794(L=4),GO:0005795(L=5),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044431(L=5),GO:0044444(L=4),GO:0044446(L=3),GO:0044464(L=2),		PFAM (EMP24_GP25L), SMART (TRANS, EMP24_GP25L, SIGNAL)	Tmp21-I
TR74643|c0_g1_i2	6.98870983416208	1.84836057432507	0.312729755358656	9.90272534118937e-11	4.04516284238002e-08				FALSE	NA											NA
TR286875|c0_g1_i1	45.4164294147049	3.27036976323445	0.559781119409101	1.13816916388661e-10	4.68641587064092e-08	XP_014291185.1 uncharacterized protein LOC106690304 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA											NA
TR268499|c0_g1_i2	18.7544103231976	-3.09121651722607	0.533290318272371	1.71107460059794e-10	6.93696609480133e-08	XP_014277254.1 venom serine protease 34-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				CLIPD1	serine protease		GO:0000902(L=5),GO:0006508(L=4),GO:0007275(L=3),GO:0007399(L=5),GO:0008150(L=0),GO:0008152(L=1),GO:0009653(L=3),GO:0009987(L=1),GO:0016043(L=2),GO:0019538(L=3),GO:0022008(L=5),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0031175(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032989(L=4),GO:0032990(L=5),GO:0043170(L=3),GO:0044238(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0048468(L=5),GO:0048666(L=6),GO:0048699(L=7),GO:0048731(L=4),GO:0048812(L=6),GO:0048856(L=2),GO:0048858(L=5),GO:0048869(L=3),GO:0071704(L=2),GO:0071840(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin, DUF1986), SMART (Tryp_SPc, SIGNAL, CLIP, TRANS)	CLIPD1
TR43633|c0_g1_i1	366.414522102327	-0.421929380935213	0.0725253973160427	2.25138720344845e-10	7.71017736862457e-08	XP_014271498.1 60S ribosomal protein L11 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				RPL11	Ribosomal protein L11	3010	GO:0000003(L=1),GO:0000022(L=5),GO:0000184(L=8),GO:0000226(L=4),GO:0000278(L=4),GO:0000956(L=7),GO:0002119(L=5),GO:0002164(L=4),GO:0002262(L=2),GO:0002376(L=1),GO:0002520(L=5),GO:0003006(L=2),GO:0003008(L=2),GO:0006139(L=3),GO:0006364(L=7),GO:0006396(L=5),GO:0006401(L=5),GO:0006402(L=6),GO:0006412(L=5),GO:0006413(L=6),GO:0006414(L=6),GO:0006415(L=7),GO:0006605(L=6),GO:0006612(L=7),GO:0006613(L=7),GO:0006614(L=7),GO:0006725(L=3),GO:0006807(L=2),GO:0006810(L=3),GO:0006886(L=5),GO:0006928(L=3),GO:0006996(L=3),GO:0007010(L=4),GO:0007017(L=3),GO:0007049(L=3),GO:0007051(L=5),GO:0007052(L=5),GO:0007098(L=7),GO:0007154(L=2),GO:0007165(L=3),GO:0007275(L=3),GO:0007276(L=3),GO:0007548(L=3),GO:0007600(L=4),GO:0007606(L=5),GO:0007608(L=6),GO:0008104(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0009056(L=2),GO:0009057(L=4),GO:0009058(L=2),GO:0009059(L=4),GO:0009593(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009987(L=1),GO:0010467(L=4),GO:0010941(L=4),GO:0010942(L=5),GO:0012502(L=7),GO:0015031(L=4),GO:0016032(L=3),GO:0016043(L=2),GO:0016070(L=4),GO:0016071(L=5),GO:0016072(L=7),GO:0016477(L=4),GO:0016482(L=4),GO:0018130(L=4),GO:0019058(L=4),GO:0019080(L=5),GO:0019083(L=7),GO:0019438(L=4),GO:0019439(L=4),GO:0019538(L=3),GO:0019953(L=2),GO:0022402(L=4),GO:0022411(L=3),GO:0022414(L=2),GO:0022613(L=3),GO:0023052(L=1),GO:0030097(L=7),GO:0030099(L=5),GO:0030154(L=4),GO:0030218(L=6),GO:0031023(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032504(L=2),GO:0032774(L=5),GO:0032984(L=4),GO:0033036(L=2),GO:0033365(L=5),GO:0033500(L=5),GO:0034101(L=3),GO:0034470(L=7),GO:0034504(L=6),GO:0034613(L=4),GO:0034641(L=3),GO:0034645(L=4),GO:0034654(L=4),GO:0034655(L=4),GO:0034660(L=5),GO:0040007(L=1),GO:0040008(L=3),GO:0040009(L=4),GO:0040010(L=5),GO:0040011(L=1),GO:0040035(L=6),GO:0040039(L=5),GO:0042221(L=2),GO:0042254(L=4),GO:0042273(L=5),GO:0042592(L=3),GO:0042593(L=6),GO:0042981(L=6),GO:0043065(L=7),GO:0043067(L=5),GO:0043068(L=6),GO:0043170(L=3),GO:0043241(L=5),GO:0043624(L=6),GO:0043933(L=3),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044249(L=3),GO:0044260(L=3),GO:0044265(L=4),GO:0044267(L=4),GO:0044270(L=4),GO:0044271(L=4),GO:0044403(L=3),GO:0044419(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044702(L=3),GO:0044707(L=2),GO:0044763(L=2),GO:0044764(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0045047(L=7),GO:0045184(L=4),GO:0045927(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0046907(L=3),GO:0048513(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048534(L=3),GO:0048608(L=5),GO:0048609(L=3),GO:0048731(L=4),GO:0048806(L=4),GO:0048856(L=2),GO:0048869(L=3),GO:0048870(L=3),GO:0048872(L=4),GO:0048878(L=4),GO:0050789(L=2),GO:0050794(L=3),GO:0050877(L=3),GO:0050896(L=1),GO:0050906(L=5),GO:0050907(L=5),GO:0050911(L=7),GO:0051179(L=1),GO:0051231(L=4),GO:0051234(L=2),GO:0051297(L=6),GO:0051298(L=4),GO:0051606(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0051674(L=2),GO:0051704(L=1),GO:0051716(L=2),GO:0061458(L=5),GO:0065007(L=1),GO:0065008(L=2),GO:0070727(L=3),GO:0070972(L=6),GO:0071702(L=4),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:0072594(L=6),GO:0072599(L=7),GO:0090304(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901362(L=4),GO:1901575(L=3),GO:1901576(L=3),	GO:0000228(L=5),GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005694(L=4),GO:0005700(L=5),GO:0005703(L=6),GO:0005730(L=5),GO:0005737(L=4),GO:0005829(L=4),GO:0005840(L=5),GO:0015934(L=6),GO:0016020(L=1),GO:0022625(L=6),GO:0022626(L=5),GO:0030529(L=4),GO:0031974(L=1),GO:0031981(L=6),GO:0032991(L=1),GO:0043226(L=1),GO:0043227(L=2),GO:0043228(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0043232(L=3),GO:0043233(L=2),GO:0044391(L=5),GO:0044422(L=2),GO:0044424(L=3),GO:0044427(L=5),GO:0044428(L=5),GO:0044444(L=4),GO:0044445(L=5),GO:0044446(L=3),GO:0044464(L=2),GO:0070013(L=3),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003735(L=2),GO:0003746(L=6),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004984(L=4),GO:0005198(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0005549(L=2),GO:0008135(L=5),GO:0019843(L=5),GO:0038023(L=2),GO:0060089(L=1),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Ribosomal_L5_C, Ribosomal_L5), SMART (TRANS)	rpL11
TR259405|c0_g1_i3	92.7863002854084	-2.35929251694615	0.421178448137182	2.23666688031284e-10	8.55043322775572e-08				FALSE	NA											NA
