baseMean	log2FoldChange	lfcSE	pvalue	padj	Description	Species	Contaminant	xenic	UniProt.KEGG.Terms	UniProt.GO.Biological	UniProt.GO.Cellular	UniProt.GO.Molecular	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.KEGG.Terms	EggNOG.GO.Biological	EggNOG.GO.Cellular	EggNOG.GO.Molecular	EggNOG.Protein.Domains
TR198832|c2_g1_i1	6.37233662329004	3.23427549870678	1.16260718314772	0.000622278881533737	0.434802456569939	XP_014284646.1 sodium-coupled monocarboxylate transporter 2-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				SLC5A8	solute carrier family 5	4977	GO:0003333(L=6),GO:0006082(L=3),GO:0006139(L=3),GO:0006259(L=4),GO:0006281(L=5),GO:0006289(L=7),GO:0006461(L=5),GO:0006520(L=3),GO:0006575(L=3),GO:0006590(L=4),GO:0006725(L=3),GO:0006732(L=4),GO:0006766(L=4),GO:0006767(L=5),GO:0006768(L=4),GO:0006790(L=3),GO:0006807(L=2),GO:0006810(L=3),GO:0006811(L=4),GO:0006812(L=5),GO:0006814(L=7),GO:0006820(L=5),GO:0006865(L=5),GO:0006915(L=5),GO:0006950(L=2),GO:0006974(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007584(L=3),GO:0007610(L=1),GO:0007631(L=2),GO:0008150(L=0),GO:0008152(L=1),GO:0008219(L=3),GO:0008343(L=3),GO:0009605(L=2),GO:0009653(L=3),GO:0009719(L=2),GO:0009725(L=3),GO:0009987(L=1),GO:0009991(L=3),GO:0010033(L=3),GO:0010243(L=3),GO:0010817(L=3),GO:0010927(L=3),GO:0012501(L=4),GO:0014070(L=4),GO:0014074(L=4),GO:0015672(L=6),GO:0015698(L=6),GO:0015705(L=7),GO:0015711(L=5),GO:0015718(L=7),GO:0015849(L=4),GO:0015878(L=6),GO:0015887(L=7),GO:0015939(L=4),GO:0016043(L=2),GO:0016265(L=-1),GO:0018958(L=4),GO:0019752(L=5),GO:0022607(L=3),GO:0030001(L=6),GO:0030029(L=3),GO:0030036(L=4),GO:0030154(L=4),GO:0030239(L=6),GO:0030534(L=3),GO:0031032(L=5),GO:0031033(L=5),GO:0031034(L=7),GO:0031667(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032787(L=6),GO:0032870(L=4),GO:0032989(L=4),GO:0033554(L=3),GO:0034220(L=5),GO:0034622(L=5),GO:0034641(L=3),GO:0034698(L=4),GO:0035461(L=5),GO:0035725(L=8),GO:0042221(L=2),GO:0042403(L=3),GO:0042445(L=2),GO:0042692(L=5),GO:0042886(L=5),GO:0043170(L=3),GO:0043436(L=4),GO:0043603(L=4),GO:0043623(L=6),GO:0043933(L=3),GO:0044085(L=2),GO:0044237(L=2),GO:0044238(L=2),GO:0044260(L=3),GO:0044281(L=3),GO:0044699(L=1),GO:0044707(L=2),GO:0044708(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0046483(L=3),GO:0046683(L=4),GO:0046942(L=7),GO:0048468(L=5),GO:0048646(L=3),GO:0048856(L=2),GO:0048869(L=3),GO:0050896(L=1),GO:0051146(L=6),GO:0051179(L=1),GO:0051180(L=4),GO:0051181(L=4),GO:0051182(L=6),GO:0051186(L=3),GO:0051234(L=2),GO:0051591(L=4),GO:0051716(L=2),GO:0051780(L=4),GO:0055001(L=6),GO:0055002(L=7),GO:0055085(L=4),GO:0061061(L=3),GO:0065003(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0070271(L=3),GO:0070887(L=3),GO:0070925(L=4),GO:0071310(L=4),GO:0071320(L=6),GO:0071371(L=5),GO:0071407(L=5),GO:0071417(L=4),GO:0071495(L=3),GO:0071688(L=5),GO:0071702(L=4),GO:0071704(L=2),GO:0071705(L=4),GO:0071822(L=4),GO:0071840(L=1),GO:0072337(L=5),GO:0072348(L=4),GO:0090304(L=4),GO:1901360(L=3),GO:1901564(L=3),GO:1901615(L=3),GO:1901698(L=3),GO:1901699(L=4),GO:1901700(L=3),GO:1901701(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0005886(L=3),GO:0005887(L=4),GO:0005903(L=4),GO:0012506(L=4),GO:0016020(L=1),GO:0016021(L=4),GO:0016323(L=3),GO:0016324(L=3),GO:0031090(L=3),GO:0031224(L=3),GO:0031226(L=3),GO:0031253(L=3),GO:0031526(L=4),GO:0031982(L=3),GO:0042995(L=3),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044422(L=2),GO:0044424(L=3),GO:0044425(L=2),GO:0044459(L=3),GO:0044463(L=3),GO:0044464(L=2),GO:0045177(L=3),GO:0071944(L=3),	GO:0003674(L=0),GO:0003676(L=3),GO:0003677(L=4),GO:0003684(L=5),GO:0005215(L=1),GO:0005342(L=4),GO:0005488(L=1),GO:0008028(L=6),GO:0008324(L=5),GO:0008507(L=8),GO:0008509(L=5),GO:0008514(L=6),GO:0008523(L=4),GO:0015075(L=4),GO:0015077(L=7),GO:0015081(L=8),GO:0015103(L=6),GO:0015111(L=7),GO:0015291(L=4),GO:0015293(L=5),GO:0015294(L=6),GO:0015296(L=5),GO:0015355(L=5),GO:0015370(L=7),GO:0015373(L=6),GO:0022804(L=3),GO:0022857(L=2),GO:0022890(L=6),GO:0022891(L=3),GO:0022892(L=2),GO:0046873(L=7),GO:0046943(L=5),GO:0051183(L=2),GO:0090482(L=3),GO:0097159(L=2),GO:1901363(L=2),	PFAM (SSF), SMART (TRANS)
TR20448|c0_g1_i1	4.70133326829203	-0.00146830229809699	0.0234042935360981	0.000536358819790783	0.434802456569939				FALSE	NA										
TR217249|c0_g1_i4	16.1911398124027	0.000384537725033516	0.0233433454792156	0.000644797365038984	0.434802456569939	XP_014284277.1 acyl-CoA synthetase family member 3, mitochondrial isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					AMP-binding enzyme		GO:0001676(L=5),GO:0006082(L=3),GO:0006629(L=3),GO:0006631(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0009987(L=1),GO:0019752(L=5),GO:0032787(L=6),GO:0043436(L=4),GO:0044237(L=2),GO:0044238(L=2),GO:0044255(L=3),GO:0044281(L=3),GO:0044710(L=2),GO:0071704(L=2),		GO:0003674(L=0),GO:0003824(L=1),GO:0004467(L=5),GO:0008756(L=5),GO:0015645(L=4),GO:0016405(L=4),GO:0016874(L=2),GO:0016877(L=3),GO:0016878(L=4),	PFAM (AMP-binding), SMART (COIL, SIGNAL)
TR232378|c1_g1_i1	8.12026589079881	0.00198654416368861	0.0234569713362992	0.000555178630593562	0.434802456569939				FALSE	NA										
TR235175|c0_g1_i5	16.390141598309	-0.00265613904439768	0.023544143416226	0.00771827275189042	0.434802456569939				FALSE	NA										
TR237492|c2_g4_i1	16.9779512213816	0.00269586074418592	0.0235519291750956	0.00695491454558536	0.434802456569939				FALSE	NA										
TR238416|c0_g5_i1	20.9660357613958	1.37523104469591	1.23294010100224	0.000610689436888015	0.434802456569939				FALSE	NA										
TR246245|c1_g14_i1	2.96230291498418	0.00147970444276422	0.0234050256611827	0.000604807146410337	0.434802456569939				FALSE	NA										
TR278080|c1_g1_i1	34.8631898478666	0.000532040376751614	0.0233472419410171	0.000640993017490893	0.434802456569939				FALSE	NA										
TR89838|c0_g1_i2	4.47778337976085	-0.000444637986275111	0.0233448364197784	0.000557700709832077	0.434802456569939				FALSE	NA										
TR202185|c0_g3_i4	4.02081404970695	-0.00083015913634202	0.0233596184929969	0.000687269424134813	0.436023358940386				FALSE	NA										
TR264615|c0_g1_i1	3.31518881808761	-0.000960146619800061	0.0233676665014907	0.000673416792702127	0.436023358940386				FALSE	NA										
TR267994|c4_g8_i11	55.0434539823953	0.787716871735719	0.36214835959476	0.000681625283436273	0.436023358940386				FALSE	NA										
TR205733|c0_g1_i1	13.2937886180537	-0.000757113280434814	0.0233443370587723	0.000756340286746645	0.468406959946353				FALSE	NA										
TR206679|c0_g1_i1	4.33535247947367	-0.00113167101604679	0.0233767772994603	0.000791049808511067	0.468406959946353				FALSE	NA										
TR232242|c0_g1_i3	3.45915037145628	-0.00065854070322516	0.023351573330389	0.000790350661425597	0.468406959946353				FALSE	NA										
TR286044|c0_g1_i1	30.5083200472747	2.23152626206571	0.907373794127579	0.000784729288538079	0.468406959946353				FALSE	NA					VWC		GO:0008150(L=0),GO:0008152(L=1),		GO:0003674(L=0),GO:0003824(L=1),GO:0016787(L=2),	SMART (VWC, VWC_def, SIGNAL)
TR202014|c0_g2_i1	28.9152877079417	-0.0014129536294965	0.0233980728479691	0.00194168778317472	0.482786836473177				FALSE	NA										
TR109249|c0_g1_i1	5.21956051866815	0.00113246270681928	0.0233765394501166	0.00101680266224447	0.492577535125045				FALSE	NA										
TR190844|c0_g1_i1	3.60473795485702	0.000901933362572643	0.023363505885706	0.0010472775611779	0.492577535125045				FALSE	NA										
TR199371|c0_g1_i2	3.66986825197982	0.00237791001995706	0.0235095625847357	0.000929693644739923	0.492577535125045				FALSE	NA										
TR202311|c0_g1_i1	17.71817286328	2.42200317129117	1.48702080875884	0.000984068161475566	0.492577535125045				FALSE	NA										
TR203437|c0_g3_i1	314.831241761279	-0.00262724636481679	0.0235422495947749	0.000959080545625273	0.492577535125045	tr|A0A2R7X4R8|A0A2R7X4R8_ONCFA ANK_REP_REGION domain-containing protein OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS017547 PE=4 SV=1	oncopeltus fasciatus	No	FALSE	NA				MASK	multiple ankyrin repeats single kh domain		GO:0000226(L=4),GO:0001654(L=7),GO:0001745(L=6),GO:0001751(L=8),GO:0001754(L=7),GO:0002376(L=1),GO:0006955(L=2),GO:0006959(L=3),GO:0006996(L=3),GO:0007010(L=4),GO:0007016(L=6),GO:0007017(L=3),GO:0007049(L=3),GO:0007098(L=7),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007167(L=5),GO:0007169(L=6),GO:0007275(L=3),GO:0007399(L=5),GO:0007423(L=6),GO:0008104(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008283(L=2),GO:0009607(L=2),GO:0009653(L=3),GO:0009887(L=4),GO:0009966(L=4),GO:0009967(L=5),GO:0009987(L=1),GO:0010646(L=4),GO:0010647(L=5),GO:0016043(L=2),GO:0019730(L=4),GO:0022008(L=5),GO:0022402(L=4),GO:0023051(L=3),GO:0023052(L=1),GO:0023056(L=4),GO:0030154(L=4),GO:0030182(L=7),GO:0031023(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0032507(L=5),GO:0033036(L=2),GO:0034613(L=4),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044767(L=2),GO:0045185(L=4),GO:0046425(L=7),GO:0046427(L=8),GO:0046530(L=8),GO:0048513(L=4),GO:0048518(L=3),GO:0048522(L=4),GO:0048583(L=3),GO:0048584(L=4),GO:0048592(L=5),GO:0048699(L=7),GO:0048731(L=4),GO:0048749(L=8),GO:0048856(L=2),GO:0048869(L=3),GO:0050789(L=2),GO:0050794(L=3),GO:0050896(L=1),GO:0051179(L=1),GO:0051235(L=2),GO:0051297(L=6),GO:0051298(L=4),GO:0051641(L=2),GO:0051651(L=3),GO:0051704(L=1),GO:0051707(L=4),GO:0051716(L=2),GO:0065007(L=1),GO:0065008(L=2),GO:0070727(L=3),GO:0071840(L=1),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005811(L=5),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0003723(L=4),GO:0003824(L=1),GO:0004620(L=5),GO:0004622(L=5),GO:0004623(L=5),GO:0005198(L=1),GO:0005200(L=2),GO:0005488(L=1),GO:0016298(L=4),GO:0016787(L=2),GO:0016788(L=3),GO:0052689(L=4),GO:0097159(L=2),GO:1901363(L=2),	PFAM (Ank, KH_1), SMART (ANK, COIL, KH)
TR209755|c0_g1_i1	10.5557617780925	-0.00140145711848302	0.0233968199459318	0.000908133971343869	0.492577535125045	tr|A0A2R7WTF3|A0A2R7WTF3_ONCFA Odorant receptor OS=Oncopeltus fasciatus OX=7536 GN=OFAS_OFAS027175 PE=3 SV=1	oncopeltus fasciatus	No	FALSE	NA				OR67A	Odorant receptor		GO:0003008(L=2),GO:0007154(L=2),GO:0007165(L=3),GO:0007166(L=4),GO:0007186(L=4),GO:0007600(L=4),GO:0007606(L=5),GO:0007608(L=6),GO:0008150(L=0),GO:0009593(L=3),GO:0009987(L=1),GO:0023052(L=1),GO:0032501(L=1),GO:0042221(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0050789(L=2),GO:0050794(L=3),GO:0050877(L=3),GO:0050896(L=1),GO:0050906(L=5),GO:0050907(L=5),GO:0050911(L=7),GO:0051606(L=2),GO:0051716(L=2),GO:0065007(L=1),	GO:0005575(L=0),GO:0005623(L=1),GO:0005886(L=3),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),GO:0044464(L=2),GO:0071944(L=3),	GO:0003674(L=0),GO:0004871(L=1),GO:0004872(L=2),GO:0004888(L=3),GO:0004930(L=4),GO:0004984(L=4),GO:0005488(L=1),GO:0005549(L=2),GO:0038023(L=2),GO:0060089(L=1),	PFAM (7tm_6, 7tm_7), SMART (TRANS)
TR221521|c2_g1_i1	6.47274409966834	0.00169490714887275	0.0234254786659547	0.000901944521848823	0.492577535125045				FALSE	NA										
TR221825|c0_g2_i2	2.92432663591964	0.00179121428083883	0.0234351977803608	0.00101295167777361	0.492577535125045				FALSE	NA										
TR228530|c0_g1_i1	15.7539064185941	-0.0034092396399404	0.0236739257620106	0.012682631877919	0.492577535125045	tr|R4WTE7|R4WTE7_RIPPE Protein lingerer OS=Riptortus pedestris OX=329032 PE=2 SV=1	riptortus pedestris	No	FALSE	NA				LIG	Acts in the nervous system to mediate the control of copulatory organs during courtship		GO:0000003(L=1),GO:0007610(L=1),GO:0007617(L=4),GO:0007618(L=3),GO:0007620(L=5),GO:0008150(L=0),GO:0019098(L=2),GO:0022414(L=2),GO:0032501(L=1),GO:0032504(L=2),GO:0044703(L=3),GO:0044706(L=2),GO:0048609(L=3),GO:0050896(L=1),GO:0051704(L=1),GO:0051705(L=2),GO:0060179(L=5),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),	PFAM (DUF3697), SMART (TRANS, COIL, UBA)
TR252151|c0_g1_i1	7.91007213546253	0.00155847924140103	0.0234115289802082	0.00105370109968204	0.492577535125045				FALSE	NA										
TR266203|c0_g2_i1	329.012281125439	0.704287263919576	0.4318747247216	0.00101789669389801	0.492577535125045	XP_014284004.1 ras-related protein Rab-1B-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA				RAB1	Signal recognition particle receptor beta subunit	5134	GO:0006139(L=3),GO:0006152(L=7),GO:0006163(L=5),GO:0006184(L=-1),GO:0006195(L=7),GO:0006725(L=3),GO:0006753(L=4),GO:0006793(L=3),GO:0006796(L=4),GO:0006807(L=2),GO:0006810(L=3),GO:0006888(L=4),GO:0006996(L=3),GO:0007010(L=4),GO:0007015(L=5),GO:0007154(L=2),GO:0007155(L=2),GO:0007165(L=3),GO:0007264(L=5),GO:0007275(L=3),GO:0007399(L=5),GO:0008104(L=3),GO:0008150(L=0),GO:0008152(L=1),GO:0008360(L=6),GO:0009056(L=2),GO:0009116(L=4),GO:0009117(L=5),GO:0009119(L=5),GO:0009141(L=5),GO:0009143(L=5),GO:0009144(L=7),GO:0009146(L=7),GO:0009150(L=6),GO:0009154(L=7),GO:0009164(L=5),GO:0009166(L=5),GO:0009199(L=7),GO:0009203(L=7),GO:0009205(L=7),GO:0009207(L=8),GO:0009259(L=5),GO:0009261(L=5),GO:0009306(L=4),GO:0009987(L=1),GO:0010721(L=6),GO:0010769(L=6),GO:0010975(L=9),GO:0015031(L=4),GO:0016043(L=2),GO:0016192(L=4),GO:0016482(L=4),GO:0019439(L=4),GO:0019637(L=3),GO:0019693(L=4),GO:0022008(L=5),GO:0022603(L=4),GO:0022604(L=5),GO:0022610(L=1),GO:0023052(L=1),GO:0030029(L=3),GO:0030036(L=4),GO:0030154(L=4),GO:0030334(L=6),GO:0031344(L=5),GO:0031345(L=6),GO:0032501(L=1),GO:0032502(L=1),GO:0032879(L=3),GO:0032940(L=3),GO:0033036(L=2),GO:0034641(L=3),GO:0034655(L=4),GO:0035556(L=4),GO:0040012(L=3),GO:0042278(L=5),GO:0042454(L=7),GO:0043933(L=3),GO:0044237(L=2),GO:0044238(L=2),GO:0044248(L=3),GO:0044270(L=4),GO:0044281(L=3),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044710(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0045184(L=4),GO:0045595(L=5),GO:0045596(L=5),GO:0045664(L=8),GO:0046039(L=7),GO:0046128(L=7),GO:0046130(L=7),GO:0046434(L=4),GO:0046483(L=3),GO:0046700(L=4),GO:0046903(L=4),GO:0046907(L=3),GO:0048193(L=5),GO:0048519(L=3),GO:0048523(L=4),GO:0048699(L=7),GO:0048731(L=4),GO:0048814(L=11),GO:0048856(L=2),GO:0048869(L=3),GO:0050767(L=7),GO:0050768(L=8),GO:0050773(L=10),GO:0050774(L=12),GO:0050789(L=2),GO:0050793(L=3),GO:0050794(L=3),GO:0050896(L=1),GO:0051093(L=4),GO:0051128(L=4),GO:0051129(L=5),GO:0051179(L=1),GO:0051234(L=2),GO:0051239(L=3),GO:0051270(L=4),GO:0051641(L=2),GO:0051649(L=3),GO:0051716(L=2),GO:0051960(L=5),GO:0055086(L=3),GO:0060284(L=5),GO:0065007(L=1),GO:0065008(L=2),GO:0071702(L=4),GO:0071704(L=2),GO:0071822(L=4),GO:0071840(L=1),GO:0072521(L=4),GO:0072523(L=5),GO:1901068(L=7),GO:1901069(L=8),GO:1901135(L=3),GO:1901136(L=4),GO:1901292(L=4),GO:1901360(L=3),GO:1901361(L=4),GO:1901564(L=3),GO:1901565(L=4),GO:1901575(L=3),GO:1901657(L=3),GO:1901658(L=4),GO:2000026(L=4),GO:2000145(L=4),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005811(L=5),GO:0031982(L=3),GO:0043025(L=4),GO:0043226(L=1),GO:0044297(L=3),GO:0044424(L=3),GO:0044444(L=4),GO:0044464(L=2),GO:0097458(L=3),	GO:0000166(L=3),GO:0001882(L=3),GO:0001883(L=4),GO:0003674(L=0),GO:0003824(L=1),GO:0003924(L=7),GO:0004620(L=5),GO:0004767(L=6),GO:0005488(L=1),GO:0005525(L=7),GO:0008081(L=5),GO:0016298(L=4),GO:0016462(L=5),GO:0016787(L=2),GO:0016788(L=3),GO:0016817(L=3),GO:0016818(L=4),GO:0017076(L=4),GO:0017111(L=6),GO:0019001(L=5),GO:0032549(L=4),GO:0032550(L=5),GO:0032553(L=3),GO:0032555(L=4),GO:0032561(L=6),GO:0035639(L=4),GO:0036094(L=2),GO:0042578(L=4),GO:0043167(L=2),GO:0043168(L=3),GO:0097159(L=2),GO:1901265(L=3),GO:1901363(L=2),	PFAM (Gtr1_RagA, SRPRB, Miro, Ras, Arf, GTP_EFTU), SMART (RAB)
TR270854|c0_g12_i2	304.546505488433	-0.00810600497085471	0.0253736655150727	0.00102565319074204	0.492577535125045	XP_014294297.1 protein 4.1 homolog isoform X4 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					4.1 protein C-terminal domain (CTD)	4530	GO:0001700(L=6),GO:0002009(L=5),GO:0002165(L=4),GO:0003002(L=5),GO:0003007(L=4),GO:0003008(L=2),GO:0003013(L=3),GO:0003015(L=4),GO:0006605(L=6),GO:0006612(L=7),GO:0006810(L=3),GO:0006886(L=5),GO:0006996(L=3),GO:0007010(L=4),GO:0007043(L=5),GO:0007155(L=2),GO:0007163(L=3),GO:0007275(L=3),GO:0007389(L=4),GO:0007391(L=7),GO:0007399(L=5),GO:0007424(L=6),GO:0007431(L=5),GO:0007435(L=5),GO:0007444(L=6),GO:0007472(L=7),GO:0007476(L=8),GO:0007507(L=5),GO:0007525(L=4),GO:0007527(L=5),GO:0007552(L=4),GO:0007560(L=6),GO:0008104(L=3),GO:0008150(L=0),GO:0008362(L=6),GO:0008544(L=4),GO:0009653(L=3),GO:0009790(L=4),GO:0009791(L=4),GO:0009792(L=5),GO:0009886(L=4),GO:0009887(L=4),GO:0009888(L=3),GO:0009913(L=6),GO:0009954(L=6),GO:0009987(L=1),GO:0010001(L=7),GO:0015031(L=4),GO:0016043(L=2),GO:0016331(L=6),GO:0019991(L=7),GO:0021782(L=6),GO:0022008(L=5),GO:0022607(L=3),GO:0022610(L=1),GO:0022612(L=4),GO:0030030(L=3),GO:0030154(L=4),GO:0030182(L=7),GO:0030855(L=5),GO:0032501(L=1),GO:0032502(L=1),GO:0033036(L=2),GO:0034329(L=4),GO:0034330(L=3),GO:0034613(L=4),GO:0035107(L=4),GO:0035114(L=5),GO:0035120(L=6),GO:0035150(L=4),GO:0035151(L=6),GO:0035152(L=6),GO:0035220(L=7),GO:0035272(L=5),GO:0035315(L=8),GO:0035316(L=7),GO:0035317(L=6),GO:0035321(L=6),GO:0040003(L=5),GO:0042063(L=7),GO:0042335(L=4),GO:0043297(L=6),GO:0043588(L=6),GO:0044085(L=2),GO:0044699(L=1),GO:0044707(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0045184(L=4),GO:0045216(L=4),GO:0046907(L=3),GO:0048468(L=5),GO:0048513(L=4),GO:0048563(L=4),GO:0048569(L=6),GO:0048598(L=5),GO:0048699(L=7),GO:0048707(L=5),GO:0048729(L=4),GO:0048731(L=4),GO:0048732(L=6),GO:0048736(L=4),GO:0048737(L=5),GO:0048856(L=2),GO:0048869(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0051641(L=2),GO:0051649(L=3),GO:0060429(L=4),GO:0060541(L=5),GO:0060856(L=6),GO:0060857(L=9),GO:0061061(L=3),GO:0061343(L=5),GO:0065007(L=1),GO:0065008(L=2),GO:0070727(L=3),GO:0071702(L=4),GO:0071840(L=1),GO:0072358(L=5),GO:0072359(L=5),GO:0090066(L=3),	GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005737(L=4),GO:0005856(L=5),GO:0005886(L=3),GO:0005911(L=2),GO:0005918(L=4),GO:0005920(L=5),GO:0016020(L=1),GO:0016327(L=3),GO:0019898(L=3),GO:0030054(L=1),GO:0043226(L=1),GO:0043228(L=2),GO:0043229(L=3),GO:0043232(L=3),GO:0043296(L=3),GO:0044424(L=3),GO:0044425(L=2),GO:0044459(L=3),GO:0044464(L=2),GO:0070160(L=3),GO:0071944(L=3),	GO:0003674(L=0),GO:0003779(L=4),GO:0005198(L=1),GO:0005488(L=1),GO:0005515(L=2),GO:0008092(L=3),	PFAM (FERM_C, FA, FERM_N, FERM_M, 4_1_CTD), SMART (B41, COIL, FERM_C, FA)
TR276401|c0_g1_i1	93.4052954049926	0.692220930710434	0.358652955303888	0.000897826130193946	0.492577535125045	XP_014274906.1 zinc finger matrin-type protein 2 isoform X1 [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					zinc finger	3040		GO:0005575(L=0),GO:0005622(L=3),GO:0005623(L=1),GO:0005634(L=5),GO:0043226(L=1),GO:0043227(L=2),GO:0043229(L=3),GO:0043231(L=4),GO:0044424(L=3),GO:0044464(L=2),	GO:0003674(L=0),GO:0003676(L=3),GO:0005488(L=1),GO:0008270(L=6),GO:0043167(L=2),GO:0043169(L=3),GO:0046872(L=4),GO:0046914(L=5),GO:0097159(L=2),GO:1901363(L=2),	PFAM (zf-C2H2_jaz), SMART (COIL, ZnF_U1, ZnF_C2H2)
TR280734|c0_g1_i4	359.113018960667	2.3861053839832	1.40646552522817	0.000921442460372862	0.492577535125045				FALSE	NA										
TR282478|c0_g2_i1	13.7857805977096	-0.00127360364897153	0.0233866938431079	0.000910217367904654	0.492577535125045				FALSE	NA										
TR222738|c0_g1_i1	6.38333778568966	-0.00222319425384921	0.0234871160961389	0.00110170997805367	0.495462684813809	XP_014286142.1 chymotrypsin-C-like [Halyomorpha halys]	halyomorpha halys	No	FALSE	NA					Trypsin		GO:0006508(L=4),GO:0008150(L=0),GO:0008152(L=1),GO:0019538(L=3),GO:0043170(L=3),GO:0044238(L=2),GO:0071704(L=2),	GO:0005575(L=0),GO:0016020(L=1),GO:0016021(L=4),GO:0031224(L=3),GO:0044425(L=2),	GO:0003674(L=0),GO:0003824(L=1),GO:0004175(L=5),GO:0004252(L=5),GO:0008233(L=3),GO:0008236(L=4),GO:0016787(L=2),GO:0017171(L=3),GO:0070011(L=4),	PFAM (Trypsin), SMART (Tryp_SPc, SIGNAL)
TR242819|c4_g8_i2	136.948578027537	0.000635998971997199	0.0233503761142382	0.00109519185061988	0.495462684813809				FALSE	NA										
TR282256|c1_g1_i1	15.7709710175734	1.86505895237141	0.822288043158545	0.00108695859884787	0.495462684813809				FALSE	NA										
TR262905|c1_g2_i9	17.8806409266742	-0.00229550087390399	0.0234906175808292	0.0139481234130213	0.506953116876326	XP_014251915.2 uncharacterized protein LOC106668030 isoform X2 [Cimex lectularius]	cimex lectularius	No	FALSE	NA					Inherit from biNOG: C2 domain		GO:0001505(L=3),GO:0003001(L=-1),GO:0003008(L=2),GO:0006461(L=5),GO:0006810(L=3),GO:0006836(L=4),GO:0006887(L=4),GO:0006897(L=5),GO:0006996(L=3),GO:0007154(L=2),GO:0007267(L=3),GO:0007268(L=7),GO:0007269(L=8),GO:0007270(L=8),GO:0008150(L=0),GO:0009987(L=1),GO:0016043(L=2),GO:0016050(L=4),GO:0016079(L=3),GO:0016082(L=3),GO:0016188(L=4),GO:0016192(L=4),GO:0019226(L=4),GO:0021700(L=3),GO:0022607(L=3),GO:0023052(L=1),GO:0023061(L=4),GO:0032501(L=1),GO:0032502(L=1),GO:0032940(L=3),GO:0034622(L=5),GO:0035249(L=9),GO:0035637(L=3),GO:0043623(L=6),GO:0043933(L=3),GO:0044085(L=2),GO:0044699(L=1),GO:0044700(L=2),GO:0044707(L=2),GO:0044763(L=2),GO:0044765(L=3),GO:0044767(L=2),GO:0046903(L=4),GO:0048488(L=8),GO:0048489(L=6),GO:0050877(L=3),GO:0051179(L=1),GO:0051234(L=2),GO:0051640(L=3),GO:0051641(L=2),GO:0051648(L=4),GO:0051649(L=3),GO:0051650(L=4),GO:0051656(L=3),GO:0065003(L=4),GO:0065007(L=1),GO:0065008(L=2),GO:0070271(L=3),GO:0071822(L=4),GO:0071840(L=1),GO:0097479(L=5),GO:0097480(L=6),		GO:0003674(L=0),GO:0005488(L=1),GO:0008289(L=2),GO:0019992(L=3),	PFAM (C2), SMART (C2)
